Question,Answer,Q_Timestamp,A_Timestamp,QA_Index,year,quarter,assertive_expected_value,assertive_cumulative_tone,assertive_change_point,cautious_expected_value,cautious_cumulative_tone,cautious_change_point,optimistic_expected_value,optimistic_cumulative_tone,optimistic_change_point,specific_expected_value,specific_cumulative_tone,specific_change_point,clear_expected_value,clear_cumulative_tone,clear_change_point,relevant_expected_value,relevant_cumulative_tone,relevant_change_point
"So, things are coming back. Lots of demand. In fenestration business, you're actually, you know, all these price indexes. I was trying to look back to see which year you guys didn't have those locked in, and it wasn't – Wasn't good, but obviously spacers and screens, I think are doing quite well. I just want to touch on, you know, as we think about next year, um, which is getting closer and closer, you know, there's an earlier question about, can you have margin expansion? Um, Scott, I think he said, you know, probably cabinets, um, is where you would do that. And, you know, you guys kind of have a 2% margin even target, I think if my recollection for that industry. So that's going to be helpful. As I look at next year, the corporate expense, you know, you're calling out the stock comp and stuff. Can you give us what you think, you know, is kind of a normalized corporate expense rate for the company, you know, either annually or, you know, how should we think about that? Realizing 20 was low, 21 is higher because of stock comp. Like what's in your normalized rate as we think about kind of, you know, next year?","Are you talking about SG&A? Yeah, your corporate expense rate. Yeah. Well, for SG&A, just on the income statement, we guided to about $115 million this year. Our guidance was, I think, $100 million to $105 million. The main driver of the increase now is when we gave the prior guidance, our stock was trading at not even $22, and now we're up closer to $27, $28. So that was a big delta there, along with the more normalized medical expenses that we're seeing now. Also, incentives are also combined in there. So, we're obviously having a good year. So, the incentive accruals are higher. So, on a more normalized basis going forward at Target, I mean, I would assume somewhere between 90 and 100 million on an annual basis for SG&A. Okay.",2221.865,2275.62,15,2021,2,0.38,5.476,0,-0.0669999999999999,-1.0519999999999994,0,0.388,4.294,0,0.951,4.446999999999999,0,0.884,12.255,0,0.96,12.744,0
"Appreciate that. And then, you know, because you just called out cabinets or responded, I guess, when the question was about margin expansion, It w we're obviously, are there issues or ceilings that you're seeing in, you know, the fenestration business, Europe, you know, North America next year, obviously you talked about glass in Europe and I understand that, but is there something, um, you know, in screens, us spacers, you know, extrusion that we should be aware of. That's kind of like ceiling. I mean, you obviously just had really good margin expansion this year. well, it's not over, but it's implied, I guess. Is there something that would keep this year's margin from not going higher in North America fenestrations structurally that you would want to call out or talk about those different businesses? Because it seems like if demand is there, you should still be getting favorable incrementals as well.","Yeah, I mean, that's definitely a possibility. The transparency in this business, as you know, is pretty limited. We're in an inflationary environment right now. If and when that subsides or trends the other way, I mean, we should benefit from a margin perspective as long as volumes stay up because our operating leverage, as we've demonstrated, is pretty good, and we would expect that to continue. And we think the opportunities for continued volume with the product lines that we have, you know, when you can, as you know, with our spacer business, very high efficient, you know, as we continue to identify ways to improve energy efficiency throughout our whole nation, the U.S. tends to be significantly behind Europe. You know, yeah, we think that there's also growth opportunities just on the product line itself because of – uh, where we think that the U S market will ultimately go in terms of pushing energy efficient products.",2342.861,2398.497,16,2021,2,0.4649999999999999,5.941,0,-0.0739999999999999,-1.1259999999999992,1,0.506,4.8,0,0.5670000000000001,5.013999999999999,0,0.901,13.156,0,0.97,13.714,0
"You're right. Understood. And I guess, um, you know, pricing is kind of funny, right? So you got the indexes running through the extrusion stuff and the other businesses, cabinets, you're on this hardwood. Um, so given those lags, I guess it is a reasonable assume you'd your business in total. you know, could grow 20% organic incrementals, except for the fact that when you get price, right, if it covers cost, it's actually, right, margin diluted, which, you know. But is there anything besides that component? Because it seems like your price is, your cost inflation is covered on, let's say, a two-quarter forward basis, right? Your guidance is what it is. But that means we're entering FY22 with your prices covered and volume set to go up, But for that, you cover your price. That's a little margin headwind. Is that really the only thing that causes you guys issues when you think about where next year could go? Because your leverage is low. You're obviously expanding your business, which is great to have capital deployment opportunities. It just seems like it's a pretty constructive base that you're exiting the year at if you've covered your costs.","I think we've been, and by design, we've been very methodical in terms of staying on our roadmap, you know, for the last two to three years. And we've put into place the operational improvements. We've focused on trying to add technology and capacity in certain areas, and we'll continue to do that. I think right now inflation is is the biggest issue that we're, the headwind that we're fighting, and it's the one thing that's the challenge. Without that piece, you know, I think, although we still have opportunities and there's a lot of projects that we're working on, we feel we're positioned fairly well, and we've done a good job of preparing our balance sheet for that point and capitalizing on any opportunity that does come our way. So, you know, the inflation has been a, it's tough for us and everyone else to deal with because it consumes so much energy, but I think, you know, What we've done over the course of the last couple years, I think, has positioned us extremely well, and we're very excited about the opportunities that lie ahead of us.",2473.568,2540.226,17,2021,2,0.429,6.37,0,-0.062,-1.1879999999999993,0,0.362,5.162,0,0.931,5.944999999999999,0,0.872,14.028,0,0.977,14.691,0
"Understood. Thank you very much, gentlemen.",Thank you.,2542.967,2544.448,18,2021,2,0.103,6.473,0,-0.046,-1.233999999999999,0,0.043,5.204999999999999,0,-0.106,5.839,0,0.4179999999999999,14.446,0,0.7050000000000001,15.396,0
"Thank you. This does conclude the question and answer session of today's program. I'd like to hand the program back to George Wilson, CEO, for any further remarks.","We'd like to thank everyone for taking time out and joining us today, and we look forward to providing you all with an update on our next earnings call in early September. Thank you.",2552.952,2563.129,19,2021,2,0.272,6.745,0,-0.067,-1.3009999999999993,0,0.269,5.473999999999999,0,-0.103,5.736,0,0.6960000000000001,15.142,0,0.916,16.312,0
"Thank you, George, Scott. Good morning. Thanks for taking the questions. Morning, Daniel. Maybe talk about you gave some details in terms of key inputs and supply chain constraints. At the margin, are you seeing those abate, about the same, getting worse, and any early indications as far as Hurricane Ida is concerned?","I'll answer this in a couple pieces by product line. In North American fenestration, I think we see the pricing and supply issues continue to remain pretty significant in anything that is chemical related. So anything that derives from any sort of ethylene cracker plant is seeing the continued inflationary pressures. Too early to tell on Hurricane Ida. We know our supply base has not been impacted from a facility standpoint, but still evaluating the whole logistics and the ability to get product shipped through rails, trucks, and ports. So it's still too early to tell. Hardwood pricing, we actually are starting to see some leveling off or down. slight increase, not leveling off, but the rate of inflation appears to be slowing. So we'll continue to look at that and anxiously await that time. And in Europe, things remain about the same.",1049.577,1116.857,1,2021,3,0.357,0.357,0,-0.068,-0.068,0,0.199,0.199,0,0.569,0.569,0,0.881,0.881,0,0.6749999999999999,0.6749999999999999,0
"Excellent. Really helpful. As we look out to fiscal 22, you know, based on price increases you either put in year-to-date or have planned at this time and kind of based on today's pricing, How much of a top-line growth benefit would that translate into next year, just kind of ballpark terms?","You know, we're still evaluating what the 2022 outlook looks like. It becomes a little complicated because our pricing increases are built into a couple. You've got the structural pieces that are built into, you know, selling price. You've also got anything that's surcharge-related. that is really dependent upon where inflation goes. So that revenue number could be impacted negatively if pricing starts to come down. So the revenue number is going to be really hard, and we're not at a point to be able to give you a good forecast at this point. But what we do anticipate is that regardless of what that does, if we start to see some softening in inflation, we do think that that will correspond to improved profitability in 2022. Got it. Helpful.",1138.126,1186.185,2,2021,3,0.3279999999999999,0.6849999999999998,0,-0.062,-0.13,0,0.086,0.285,0,0.854,1.423,0,0.916,1.7970000000000002,0,0.944,1.6189999999999998,0
"And maybe one more, if I might. Leverage all the way down to almost basically zero and generating more cash than you need. You mentioned M&A. Particularly at these levels, would you look to be a little bit more aggressive in terms of share repurchases as well? I know you bought back some stock in the quarter, but any comments there would be helpful. Thanks. Thanks.","You know, I think our current strategy, as we stated, is we're going to continue to focus short-term on paying down debt and then building cash, because we do think that there could be some potential M&A opportunities. Nothing's imminent, but, you know, we are seeing opportunities, and we positioned our balance sheet very well to be able to look at a lot of things that could be accretive. The great thing about where we're at today is, you know, based on our strategic plan, you know, we don't think we need to do anything, and so we're not rushing to grow. We'll look, as I said, to things that enhance our growth profile and are accretive in terms of margin. If those exist, then we are in a very good position to capitalize. In terms of share buyback, we still do believe that we're undervalued. However, there are challenges with the low float that we have. you know, the impact on us on a share buyback, we just think that that's lower in our priority. If the position arises and we feel like it's the best thing to do, we obviously still have enough in the board authorization to purchase stock, but I would rank that lowest on our priority list right now.",1214.476,1282.906,3,2021,3,0.4549999999999999,1.1399999999999997,0,-0.075,-0.205,0,0.334,0.619,0,0.0529999999999999,1.4759999999999998,0,0.875,2.672,0,0.96,2.579,0
Okay. Very helpful. Thanks for the color. I'll jump back and cue the follow-ups. Thanks.,"Thank you, Dan.",1288.407,1289.848,4,2021,3,0.0739999999999999,1.2139999999999995,0,-0.0579999999999999,-0.2629999999999999,0,0.028,0.647,0,-0.32,1.1559999999999997,0,0.314,2.986,0,0.315,2.894,0
"Hey, good morning, George. Good morning, Scott. So I guess on the North American fenestration segment, could you maybe rank order some of the margin challenges there? I know you called out the timing lags for index pricing as well as overtime costs, just looking for a sense of how impactful these two were and if one was more impactful than the other.","You know, I think right now the biggest challenge is on items such as resin and silicone and, again, things that are being driven by feedstock pricing. That's a bigger challenge right now than the labor piece for us short term, at least from a financial perspective.",1320.434,1343.715,5,2021,3,0.239,1.4529999999999996,0,-0.0729999999999999,-0.3359999999999998,0,0.043,0.69,0,-0.048,1.108,0,0.823,3.809,0,0.972,3.866,0
"Got it. And I think you mentioned that you could see some potential impact from, you know, Hurricane Ida. I mean, do you have any other further granularity as to what you might expect coming out of the Gulf Coast?","No. Again, as we stated, you know, we have been told that our major suppliers, their facilities were unaffected. So, short term, I would say that that's very good news. Again, there's still congestion in the ports and all the logistics change. So, You know, it could be a bumpy couple-week road in terms of getting material because of the logistics chain. I don't believe it will have a significant, or at least from what I know now, a significant long-term impact on supply, at least with the supply base that we have.",1360.354,1393.503,6,2021,3,0.267,1.7199999999999998,0,-0.0719999999999999,-0.4079999999999997,0,0.319,1.009,1,0.017,1.1249999999999998,0,0.813,4.622,0,0.966,4.832,0
"Got it. And then just last one for me would be just, you know, generally you spoke about price increases you're working on in North America aside from index pricing. Can you just speak to your maybe ability and confidence to pass through price aside from index pricing, in other words, to offset labor costs?","You know, we've pushed through price to offset the labor costs that we identified. I mean, it's a structural change. I think our customers as well as our suppliers are You know, we're adjusting to the world we live in. It's not going to go backwards. It's a new labor market, and, you know, ultimately consumers will have to dictate, you know, their ability to support that level of labor costs. That's not going to change, but we've been successful in getting price because we have to. It's not a margin grab. Our goal as it relates to labor is to remain margin neutral. And we've been very open and honest with our customers and are having meaningful conversations.",1413.518,1457.195,7,2021,3,0.472,2.192,0,-0.0729999999999999,-0.4809999999999996,0,0.26,1.269,0,0.389,1.5139999999999998,0,0.899,5.521,0,0.861,5.693,0
"Thanks. Good morning, guys. I guess to start, is there any way to quantify how much volume or revenue you guys have lost this year specifically in the North American fenestration business just from challenges in the Windows industry and getting product out the door? In other words, can you talk about the visibility that you have or the runway you have on the demand side? I know Windows has been one of the most backed up building products over the last year. Is that something that you guys look at as a positive as you move into the next six to nine months or so?","Yeah, and I'll answer that in two phases, Ruben. First, in terms of visibility, we don't have great visibility because a lot of our customers' ability to ship windows is dependent not only on the products that we ship, but their ability to get installation labor on their side the homebuilders' labor, as well as their ability to get other components, especially from Asian sources where there's a significant lack of containers. So it's really hard to put an evaluation on what revenue could have been had those all put together. In terms of our ability, I think... we've done a pretty good job of being able to continue to supply what demand. What we think that this does do for long-term, and I kind of mentioned it at the end of my comments, is that it's going to extend the cycle. You're not losing revenue. It's just extending and pushing it out, and that's why we continue to be optimistic for longer than just a short-term view of our markets.",1515.123,1584.577,8,2021,3,0.4579999999999999,2.6499999999999995,0,-0.0669999999999999,-0.5479999999999995,0,0.569,1.838,0,0.0109999999999999,1.5249999999999997,0,0.868,6.389,0,0.955,6.648,0
"Okay, that's great. And then have you guys – maybe this is something where you don't really have visibility into, but curious if you've noticed a major shift in mix of products sold specifically in the fenestration business. I mean, do you guys benefit with your spacers from, you know, higher quality, more, I guess, energy-efficient windows being installed? Are you seeing any meaningful changes in the market there?","No, it's a great question. You know, our space are offering ranges from entry level up to the very high end where, you know, we have a pretty strong portfolio. You know, I think we continue to see strong demand across all the lines. So I think what it does show is that the new construction still remains strong, but so does R&R. and the continuation and the extension of lead times kind of highlights the first question that you asked, and it really is being pushed by our customers and the home builders' abilities to fulfill their demand from the installer side.",1614.684,1652.138,9,2021,3,0.509,3.159,0,-0.068,-0.6159999999999995,0,0.594,2.432,0,0.381,1.906,0,0.899,7.288,0,0.97,7.617999999999999,0
"And then last one for me, the cabinets business, with all the supply chain issues and particularly freight coming in from ocean freight getting out of control recently. I mean, what are your customers saying about the insourcing trend? Do you guys think that that can even pick up more steam? Do you have the capacity to serve even more market share? And then any meaningful change in your pricing power because of what's gone on that you guys might be able to get some catch up as we move into the next year or two?","Our ability to be able to handle more volume is really going to be dictated by the successes of our ability to go get new labor. I think we're well positioned from a machine capacity as the lumber and the hardwood supply starts to open up. So our ability to go out and get labor is which, as I mentioned, within the quarter we made some adjustments, and so we're in an evaluation period to see what we've done moving the needle. Early indication is it's starting to have some success, so I think we're a little too early to answer that question. I think if we're able to get labor, then we by all means can take on more insourcing and assist in that. You know, I think... In terms of our pricing, the market is – I think we have pricing power, but there is a market there in that you can't go to certain levels. And I think we continue to have conversations with our customers around that. We're going to get paid for the fair value and what we do bring to the process. But we also need our customers to be successful. So, you know, we look at these as partnerships and we'll continue to work on it. The third piece to your question, Ruben, is, you know, and I mentioned in Q2, the project continues. We are looking at adding potentially a new cabinet facility. And we're in, you know, some site selection process. So that project continues to go on. And once that is launched, then And hopefully that will, again, add some additional value for us to go after some incremental volume.",1695.714,1806.825,10,2021,3,0.483,3.642,0,-0.07,-0.6859999999999995,0,0.595,3.027,0,0.829,2.7349999999999994,0,0.921,8.209,0,0.95,8.568,0
"Great. Thanks, George. If I could sneak one more in, Scott, the price-cost pressure that you've got this year from kind of a steady rising commodity environment, do we need prices to roll over in order for next year to pick up? some margin or if they level off, you guys will still have a tailwind because you won't have that, you know, I guess headwind that you had in this fiscal year.","Yeah, the issue really this year has been we keep chasing price. So even as those indexes trigger, we continue to chase. So we're behind the eight ball there. So as raw material prices at least stabilize, that'll help. But what's really going to help is when raw material prices start going the other way, and it's anybody's guess as to when that will happen. We do think that there's going to be some stabilization going into the end of this year and early next year. So we do feel comfortable that profitability will be better next year, and the demand is very strong.",1836.921,1875.155,11,2021,3,0.404,4.045999999999999,0,-0.07,-0.7559999999999996,0,0.5930000000000001,3.62,1,0.5429999999999999,3.278,0,0.7919999999999999,9.001,0,0.965,9.533,0
"Thanks, guys. Good luck through the rest of the year.","Thanks, Ruben.",1878.917,1880.098,12,2021,3,0.111,4.157,0,-0.059,-0.8149999999999995,0,0.162,3.782,0,-0.0999999999999999,3.1779999999999995,0,0.522,9.523,0,0.631,10.164,0
"Hey, good morning, guys. Wanted to follow up on the capacity and labor utilization topic to make sure I understand your previous commentary, George. Was it the ability to take on more volume? Is that in all segments, or were you talking just the cabinet segment? And I guess to connect the dots, does CapEx need to increase from this $30 million-ish level for you to be able to take on more volumes over the next year or so?","So the first part of your question, my answer was generally directed towards cabinets. Our ability to take on additional revenue in the North American fenestration segment Screens, it would be partly labor and going after a new geographic segment of the country that's not served. But for the most part, the North American fenestration growth would be dictated on our ability to get raw materials. Cabinets is going to be more labor-driven. As it relates to your CapEx question, early insight is we anticipate 2022 might have a higher level of CapEx for growth initiatives. And, you know, we're comfortable with that and feel like our cash flows, in terms of all of our objectives, supports that and would position us well for good growth.",1922.54,1980.486,13,2021,3,0.417,4.574,0,-0.063,-0.8779999999999996,0,0.223,4.005,0,0.363,3.5409999999999995,0,0.923,10.446,0,0.948,11.112,0
"Okay, great. And then on the inventory investment you've made, that makes sense so far. I guess, how do you think about incremental investment in inventory from here? Do you think, you know, inventory will take up more capital early on in 2023 or 2022, or will that investment moderate as you move forward?","I would anticipate probably a growth in inventory. You know, listen, right now, if we can get raw materials, we're going to get them. That's kind of the mode we're in right now. Us and probably every other business, if there are critical components, you buy what you can get. So, you know, Ultimately, what we want to get to is to a point where we can start building some levels of finished goods to improve our fill rates and start getting the backlog down. But that's going to take some time. But long answer to yes, I think that will be part of our cash usage in 2022 and probably into 2023.",2009.066,2046.551,14,2021,3,0.413,4.986999999999999,0,-0.068,-0.9459999999999996,0,0.241,4.246,0,0.245,3.786,0,0.864,11.31,0,0.972,12.084,0
"Okay, great. And lastly, just to maybe make sure I understand something, this elevated backlog you have, it seems to be common thread in all the building products and construction world. For you, this backlog burned off to more normalized backlogs. Do you expect that to happen in the next couple of quarters, or do you really not have as much visibility into that as you would like?","I wish I had better visibility. I think over the course of the last year and a half, that's the one thing that has changed is the level of visibility through all of our customer chains. I anticipate that it's going to take a solid 12 to 18 months for the whole industry to start bleeding that down. It is a large... a large backlog that's being driven by multiple things. You've got the labor challenges. You've got raw material. You've got freight issues. So there's not one silver bullet that if this clears up. So I think it's going to be a 12 to 18 month. And, again, that's what, you know, we keep saying why we think that the cycle is going to be extended by multiple years because of that phenomenon. Great. Thanks for the call. Thanks, Stephen.",2075.739,2129.662,15,2021,3,0.385,5.372,0,-0.0729999999999999,-1.0189999999999997,0,0.099,4.345,0,0.709,4.494999999999999,0,0.597,11.907,0,0.25,12.334,0
"George, Scott, good morning. Morning, Ken. So I want to touch on a couple issues here. And it kind of goes, George, Scott, if you could give it in context, perhaps the past so we can see how Quantix is different. When we're talking about extrusion, I'm surprised. stretching, I think it was 2012, 13, when you guys, when pricing really costs left out on you guys and you didn't have these contracts in place. But, you know, you probably remember it a little better than I do. Could you put it in context, you know, how, especially on the extrusion side, the price contracts, which I think you guys have to the pipe index, if you could just kind of give us clarity about what those indexes are tied to. and how it's different than the last cycle when you guys didn't have, I think, fixed price contracts, just in terms of what the underlying index is, how much of your business is tied to that, and kind of a lag, if you would, just to explain that a little better.","So this is just in North America, remember, because in Europe we don't have intractable pathogens. So on the vinyl extrusion business, the indexes are really based on CDI. And that's purely the mechanism to determine the index pricing. And then depending on the customer, there's a level that's shared. So in most cases, like 80% of that increase or drop is pushed back to the customer, and then we absorb a certain piece of it. Each contract's a little different, but that generally gives you the feel. As it relates around your question to 2012, I just don't have the detail in front of me, Ken. I joined the company in 2011 and was obviously with the spacer business at that time, so I would be remiss to be able to give you an answer with detail.",2205.134,2256.094,16,2021,3,0.373,5.744999999999999,1,-0.07,-1.0889999999999995,0,0.056,4.401,0,0.939,5.433999999999999,0,0.664,12.571,0,0.97,13.304,0
"Fair, fair. Scott, you want to take a stab at it or should I move on?","I joined in 2016. Okay, good.",2262.035,2264.636,17,2021,3,0.0289999999999999,5.773999999999999,0,-0.0579999999999999,-1.1469999999999994,0,-0.014,4.387,0,-0.1099999999999999,5.324,0,0.4509999999999999,13.022,0,0.556,13.86,0
"Now, I remember that was – I have to go re-look at the transcript, but it seems as though – obviously your guys' confidence is there to catch up. So I think you talked, George, about $6.4 million of costs, and you were referring to the cabinet business that was net cost inflation that you would, you do expect to recover. And you talked about that being about 400 basis points or 360 basis points of cost that you still expect to recover that you've incurred and you expect to recover. Is that accurate when you gave that figure?","That is correct. So yeah, so that would be you know, it's just the timing of the index. So you would add it to the revenue as well as the income base and then net it out. Yeah. At some point, we anticipate recovering that again, it's going to be time based.",2307.053,2322.708,18,2021,3,0.1919999999999999,5.965999999999999,0,-0.0759999999999999,-1.2229999999999992,0,-0.047,4.34,0,-0.023,5.300999999999999,0,0.846,13.868,0,0.975,14.835,0
"And would you say that number is that 100%? I mean, is that how much cost inflation you guys have had in that segment? Because I just think you're giving such clarity there. Or is that like what hasn't been recovered? I'm just trying to sense how much of your business is running price versus volume, I guess, because inflation, notwithstanding the 10-year not moving, is clearly out there. So is there a sense that you could break down volume versus price, I guess, generally for your businesses?","That's going to be That's going to be purely price, and obviously the volume dictates the piece of that. I mean, the reason why there's so much clarity in the hardwood pricing is because it's a very clear and simple index based on the different species. So we track it, we monitor it, and we know the number very close. Got it. Okay, do appreciate that.",2353.728,2376.971,19,2021,3,0.273,6.238999999999999,0,-0.071,-1.2939999999999992,0,0.0069999999999999,4.347,0,-0.208,5.093,0,0.7639999999999999,14.632,0,0.97,15.805,0
"Last question, kind of taking a step back, because it seems like you're kind of You have a good problem with your leverage. As you noted earlier, if you buy back stock, you're thinning out what's already a thin float. You're doing organic investments. You've talked about some of that stuff in Europe. You're talking about a cabinet facility right now. This is a bigger question, but could you talk about how you're thinking about deploying capital relative to your cost of capital and the return on that? You know, it's been about five years since you've owned the company. The margins, you know, you're improving, but it's not, I don't know, it doesn't appear that it would be hitting your returns on capital. So how are you guys making those decisions to keep investing money there as opposed to something else with that business?","Yeah, no, it's a very fair question. I think we look at it holistically. And what I would say without getting into any level of granularity here, Ken, is if you look at our return on invested capital over the last four or five years, You know, we've obviously made it a priority in terms of improving that metric and how we choose to invest all of our incremental cash. And, you know, over the last couple of years, you know, our return on invested capital has grown to a level that it's meaningfully above now our working average cost of capital. So without getting into the details of what we do by each segment, I think in general philosophy, I think that the track record has shown that we've executed on that. And I think that, you know, it's a focus and we'll continue to evaluate all opportunities based on those metrics. And I'm going to leave it as generic as that.",2431.986,2486.183,20,2021,3,0.495,6.733999999999999,0,-0.068,-1.3619999999999992,0,0.5159999999999999,4.863,0,0.4570000000000001,5.55,0,0.7390000000000001,15.371,0,0.93,16.735,0
"Yeah, just a quick follow-up. In terms of the impact of the flood in Germany, Is there a quantifiable dollar impact on revenue or were you able to service out of inventory and or other locations?","We were able to service out of inventory. There was a week or two lag before we were able to do that. And then on the cost side, we're estimating about $300,000 expense impact. No real lost revenue because it's just pushed to the right.",2533.335,2552.349,21,2021,3,0.166,6.9,0,-0.0769999999999999,-1.4389999999999992,0,-0.038,4.825,0,0.5990000000000001,6.149,0,0.9,16.271,0,0.932,17.666999999999998,0
"Perfect. Very helpful. And then lastly... The guidance, you know, it feels like revenue should be trending toward the higher end of the guidance range given price increases. Is that a fair thought process? And on EBITDA, you know, maybe, I don't know, lower to the midpoint of the range relative to the pricing pressures that you're seeing or any comment that you'd be willing to share there? Thank you. Sorry. Go ahead, Scott.","I think for the most part, Dan, that is correct. We're still comfortable with the ranges, higher on the revenue side, lower on EBITDA, based on everything we're talking about with respect to inflation and labor, et cetera. So, yeah, I would say you're accurate.",2580.325,2594.952,22,2021,3,0.177,7.076999999999999,0,-0.075,-1.5139999999999991,0,0.111,4.936,0,-0.2309999999999999,5.918,0,0.621,16.892,0,0.944,18.611,0
"No questions at this time, and I would like to turn the conference back to George Wilson for further comments.","I'd like to thank everyone for joining, and we look forward to providing an update on our next earnings call in December with our full year results. Thank you all very much.",2606.502,2616.968,23,2021,3,0.184,7.260999999999999,0,-0.063,-1.576999999999999,0,0.267,5.202999999999999,0,-0.1039999999999999,5.814,0,0.758,17.65,0,0.933,19.544,0
"Morning, George. Morning, Scott. Thanks for all the color and taking the questions.",Good morning.,1024.423,1025.764,1,2021,4,0.1329999999999999,0.1329999999999999,0,-0.032,-0.032,0,0.175,0.175,0,0.033,0.033,0,0.511,0.511,0,0.839,0.839,0
"I wanted to start with maybe just kind of price versus quantity in Q4. Is it possible to give us a sense of how much of the revenue growth, and in the case of Europe, X currency revenue growth came from price adjustments versus quantity?","I don't have a specific breakdown, but unlike prior quarters, I can say that price slash surcharge was really the driver more so than volume, although volume was up as well.",1042.362,1056.37,2,2021,4,0.159,0.2919999999999999,0,-0.072,-0.104,0,0.018,0.1929999999999999,0,-0.0199999999999999,0.0130000000000001,0,0.758,1.269,0,0.953,1.7919999999999998,0
"across all three, for the most part, at least. Yes, that's correct. That's helpful. And, you know, an even more difficult question, but if we had to guesstimate kind of true underlying demand for each segment relative to quantity, in other words, you know, how much faster revenue could have grown in the quarter had that not been for supply chain and logistics, any color or sense there, and maybe order a magnitude for, you know, rank order each one where the biggest challenges are, if you will.","Dan, you're right. It is a very difficult question. And for the reason that what we're seeing in our order pattern right now, in our current orders, is demand remains extremely strong across all product lines. But in some areas, we actually have our customers deciding to pull back on their schedules to give their workforce some breaks in as many hours as they're working. So it's really hard to determine how much more volume could have went through the chain because, again, our customer bases are making decisions to pull back on. And so I don't want to give you a number of what that would be if everybody was full out. All these things are intertwined, and I think right now you have a combination of uncertain deliveries impacting it, but you also have, again, our customer base deciding that they have to give their labor force some relief to the amount of time that they're working. So it's really hard to determine and give you an accurate answer.",1090.066,1155.652,3,2021,4,0.415,0.7069999999999999,0,-0.067,-0.1709999999999999,0,0.072,0.265,0,0.031,0.0440000000000001,0,0.7849999999999999,2.054,0,0.963,2.755,0
"Understood. Just trying to get a flavor of the, you know, the relative size of kind of underlying demand, but appreciate that.","What I can tell you, Dan, is in almost every case, our customers are seeing significant growth in their back orders. So, you know, as you go out and look at other companies that report publicly, you'll be able to get a good feel for what they're seeing. And, you know, there's still significant pent-up demand.",1164.093,1183.483,4,2021,4,0.2299999999999999,0.9369999999999996,0,-0.072,-0.243,0,0.098,0.363,0,0.089,0.1330000000000001,0,0.836,2.89,0,0.957,3.712,0
"Yep. No, that's very consistent, certainly. Maybe another one, if you – Based on the prices increases that we've put through in fiscal 21, if we didn't raise prices, you know, again from here and volumes were flat, what type of revenue growth would that ballpark roughly translate to in fiscal 22?","Yeah, I mean, if you're talking about flat volume, just from a price standpoint, you're probably low single-digit growth.",1206.777,1216.153,5,2021,4,0.1849999999999999,1.1219999999999997,0,-0.0789999999999999,-0.3219999999999999,0,-0.018,0.345,0,0.1289999999999999,0.262,0,0.8069999999999999,3.697,0,0.956,4.668,0
"Got it. Just on what's gone through already, not additional price increases.","Yeah, timing impact of the price increases, because obviously they've been staggered throughout the year.",1221.131,1226.432,6,2021,4,0.05,1.1719999999999997,0,-0.0739999999999999,-0.3959999999999998,0,-0.043,0.302,0,0.052,0.314,0,0.742,4.439,0,0.921,5.589,0
"Exactly. Okay. That's helpful. And then what are your – well, it's probably part and parcel with the comments you've made, but do you have an outlook for the overall Windows market, either in North America and or Europe, as we think about fiscal or calendar 2022?","That's part of the uncertainty here, but what we have referenced in the past is, for North America anyway, Ducker is a third party we use, and last update they showed for 22 versus 21 on window shipments was low single-digit growth around the 2-plus percent range. And in Europe, I would say what our customers are predicting, again, with very little and limited visibility is relatively flat year over year on volume. Coming from a high base. Yeah, from an extremely high base.",1246.508,1290.458,7,2021,4,0.366,1.5379999999999996,0,-0.0759999999999999,-0.4719999999999997,0,0.051,0.353,0,0.597,0.911,0,0.821,5.26,0,0.6849999999999999,6.274,0
"That's been a heck of a run, no question. Maybe shifting gears one more, just cap back expectations for fiscal 22. And then, you know, in terms of buybacks, You know, the prior repurchase authorization executed over two to three years, do you anticipate a similar timeline or, you know, maybe being more accelerating that given where we are with the balance sheet? And thanks for all the color.","So on the CapEx front, if you recall, our guidance for 2021 for CapEx was, I think, $30 to $35 million. I think we're comfortable saying around the same amount for 2022 guidance for CapEx. We underspent that budget last year, and it wasn't because we were pulling back on any projects. It's just lead times for equipment are such that everything's moving to the right. On the buyback question, really there's not an answer I can give or clarity there. It's on an opportunistic basis. If we continue to feel that our stock is undervalued versus our peers, which obviously we feel that way today, we could ramp that up over the next several years. I mean, $75 million is actually considerably more in the open market than we had last time, because if you recall, the $60 million, half of that was purchased by one firm. So essentially we sold $30 million in the open market over a three-year period, so I would I would think that we could ramp that up.",1318.036,1386.63,8,2021,4,0.409,1.947,0,-0.076,-0.5479999999999997,0,0.277,0.63,0,0.937,1.848,0,0.879,6.138999999999999,0,0.974,7.247999999999999,0
"Thanks. Good morning, everybody. Good morning, Ruben. Let's see. So I think Dan asked about the price versus volume in the fourth quarter. Scott, what about the full year in your fiscal 21? Can you give us like a a ballpark, you know, how much of the 26% revenue growth was price versus volume?","For the full year, it was more volume than price on a full year basis. Out of that 26% growth, I would say 15, 20% is probably volume.",1422.76,1434.99,9,2021,4,0.248,2.1949999999999994,0,-0.0749999999999999,-0.6229999999999996,0,0.028,0.658,0,0.85,2.698,0,0.7629999999999999,6.901999999999999,0,0.959,8.206999999999999,0
