Question,Answer,Q_Timestamp,A_Timestamp,QA_Index,year,quarter,assertive_expected_value,assertive_cumulative_tone,assertive_change_point,cautious_expected_value,cautious_cumulative_tone,cautious_change_point,optimistic_expected_value,optimistic_cumulative_tone,optimistic_change_point,specific_expected_value,specific_cumulative_tone,specific_change_point,clear_expected_value,clear_cumulative_tone,clear_change_point,relevant_expected_value,relevant_cumulative_tone,relevant_change_point
"Hey, good morning, and thanks for the time. Good morning. As a follow-up to Hunter's question, what is your current upper limit on capacity? If all countries reopened today, restrictions fully removed, what percent of your 2019 capacity could you fly? And how should we think about your capacity over the next few quarters if things remain as they are today? Clearly, I know you're not giving a guide beyond 3Q, but if we were to assume that nothing changed, is it fair to say that you would continue to add capacity from here? Thanks.","Yeah, so Pedro here. If we compare to pre-pandemic, let's say to 2019, we were, by the end of 2019, we were operating 96 aircraft. We had 102, but that included 6, max 9, which were not operating, were grounded, as we know. So in 2019, by the end of 2019, we operated 96 as COPPA holdings. By the end of 2021, we'll have 89 as COPPA holdings. We might still have a few in the desert, which we have to reactivate, but that can happen in the first part of 2022. And then we have five max nine deliveries in 2022. So that's going to take us to, you know, we also have lease returns, which we have to decide how many we're going to return or not. We're guiding now that we will renew some of those leases. And then our aircraft are of higher gauge because we've sold the Embraer 190s. So we're operating mostly 800 NGs and max 9, so much higher gauge than the Embraers. So shortly, sometime, right now, we will not be at 100%, but we can be in the high 80s by the end of this year. And sometime towards the second half of 2022, we could be close to the 100% in ASMs. And in terms of costs, Bert, you know, we're not providing guidance for the fourth quarter, but if we are in, you know, if demand trends sort of go on in the way that we expect them to, you know, our unit costs for the fourth quarter could be in the low six cent range.",2138.199,2266.314,17,2021,2,0.396,5.574999999999999,0,-0.072,-1.094999999999999,0,0.154,3.36,0,0.951,9.005,0,0.888,12.976,0,0.966,13.67,0
"Okay, thanks. That's very helpful. Maybe just along the same vein, Can you just give us an update on how you're thinking about your fleet longer term? I wish I could find this, but you had a good chart in one of your investor presentations that sort of showed two lines, one going up and down, and just sort of highlighted your fleet flexibility, which has clearly been a nice lever to be able to pull during the pandemic. You know, demand seems to be proving pretty resilient. Are you starting to refocus maybe on your longer-term growth? Thanks again for the questions.","Yes. So we're still cautious. Because, you know, it's something we've learned is that this virus is unpredictable. And even the people that know don't really know that much until it happens. So we've been very cautious, but at the same time we've been reactivating our aircraft, bringing them back from the desert at a much faster pace than what we expected earlier in the year. And, you know, we're even talking to Boeing right now to see if we can move forward some MAX 9 deliveries. So we're in those discussions right now and we have the flexibility of over 20 LEED NGs coming due in the next three to four years. So that gives us, we could bring forward MAC-9s, we could renew NGs or return NGs. We're going to retain a lot of flexibility in the next three years. and we hope to have enough capacity to grow above the ASM levels we had in pre-pandemic. Thank you, Bert.",2297.97,2367.557,18,2021,2,0.451,6.026,0,-0.075,-1.169999999999999,0,0.5499999999999999,3.91,0,0.1139999999999999,9.119,0,0.7909999999999999,13.767,0,0.846,14.516,0
"Yeah. Hey, thanks. Good morning, guys. A couple of questions here. So first question really ties to the vaccine rollout across your network, the countries you serve versus the expectation for business travel to recover. So I think every country has got a different vaccine rollout, of course. If you were to take some kind of average of the various rollouts, I'm just wondering what that expectation for when your markets would be fully vaccinated is that you know, early 2022, you know, Brazil by year-end, but for the whole network, early 2022, or is it end of 2022, or does it really tie to an earlier question, you know, sometime mid-next year? And then related to that vaccine rollout, you know, what is the expectation? Does business travel recover ahead of that rollout, or is it, you know, coincide with it or lag it? You know, what can you share along those lines? So...","I'll take the first shot at it and then I'll let Jose back me up. In Panama, for example, we think that by the month of September, so a month from now, anyone that wants a vaccine will have access to a vaccine. We are about 80%, I'm sorry, 40% vaccinated right now, but the vaccines are coming in at a very fast pace on a weekly basis And I think in a month, anyone that wants to get vaccinated will be able to get vaccinated. It seems to be going that way also in Colombia from what we know. And it's just gaining steam in most countries in Latin America. So I would hope that by the end of the year, so by the end of the fourth quarter, the countries will be vaccinated to the degree that the population wants to get vaccinated. And in terms of corporate travel coming back, so we've heard from some of the major accounts that they'll start traveling after the summer, but we know that it won't be at the same rate than before, in the same percentage as pre-pandemic. Also, Latin America is made up of a lot of small companies and regional multi-Latin American companies, and I think those are going to start traveling soon. probably sooner than the larger international or U.S. corporations. But we cannot really predict exactly how that's going to play out. Yeah, I just add, Dan, that the business traveler that travels on COPPA, there's a big component there of small business owners or people who work for very small companies. And we believe, as Pedro mentioned, that those folks will get back in the air in a shorter term than sort of the big corporate accounts.",2424.446,2545.829,19,2021,2,0.407,6.433,0,-0.0579999999999999,-1.227999999999999,0,0.47,4.38,0,0.949,10.068,0,0.874,14.641,0,0.962,15.478,0
"Yeah, that makes sense. So that ties to, I guess, my second question here, and it's really kind of a two-pronged question. It kind of gets back to, I think, an earlier question, Savi, just on the yield expectation for the third quarter. I'm just wondering if you can You know, help us understand what really happened in the second quarter. Were yields initially weaker and then stronger towards the end? And, you know, how does that tie to the third quarter? I mean, if corporate travel comes back, it sounds like that might not be embedded into the third quarter revenue outlook. And then, you know, kind of related to that, are there any countries in Latin America looking to Europe as a model for how to open, so requiring a vaccine passport potentially as a way to bypass testing and quarantines?","Yeah, I would say for the third quarter, first of all, the news story in the second quarter was... I think it was mostly towards the latter part of the second quarter, more than in the beginning. And it, I think, was... As a function of several items, there was, as Pedro mentioned before, there was some vaccine tourism to the U.S., but also there was, I think, an opening of certain countries started to open, especially in the Caribbean and in Mexico. So that created, I think, that bump in demand that we saw. And it was mostly, again, during the latter part of the second quarter. And what we're seeing right now is that in the third quarter specifically, the latter part of the third quarter is where we're seeing that there is a little bit of a yuga. But the important thing here, however, is also that we're putting in quite a bit of additional capacity into the third quarter. So I think it's not necessarily a story of weakness, but rather the fact that we are adding capacity into a network in order to build the network back. And I think that's the story related to what we're seeing in the third quarter right now.",2590.843,2665.477,20,2021,2,0.397,6.83,0,-0.06,-1.287999999999999,0,0.223,4.603,0,0.849,10.917,0,0.868,15.509,0,0.952,16.43,0
"And then Europe as a model for opening Latin America, are any countries looking at requiring a vaccine passport?","It's been talked about quite a bit. There are trials going on with the Ayada Travel Pass, but no one has made that decision yet. I would not be surprised, however, if some of that happens, especially as the digital passports get tried out and are proven to be a good method of opening up, a good way of opening up. But no one has announced that yet. I see. Thanks for the time, you guys. Thank you, Dan. Thank you, Dan.",2673.584,2704.049,21,2021,2,0.258,7.088,0,-0.063,-1.350999999999999,0,0.143,4.746,0,-0.39,10.527,0,0.736,16.245,0,0.8019999999999999,17.232,0
"Oh, hey. Hey, everybody. Hey, Pedro, in your response to Alejandro's question earlier about holding on to the 6737-700s, you gave two reasons. And I actually thought that maybe a third reason was that maybe you recognize the importance of having some smaller gauge airplanes around. You know, I think you had mentioned the strength of of the Panama hub and the reliance on small markets. And I'm just curious, but it sounds like that wasn't a consideration. Or you may be actually potentially looking down the road at maybe a smaller gauge airplane. Just thoughts on that?","So it's an interesting question. It was not a consideration. However, the 6700s are going to fly a network aircraft made up of the smaller, the thinner routes. So those aircraft that are going to operate were before we had exclusively E-190s operating. And that actually adds to the value of staying with the 700. Okay.",2752.847,2784.105,22,2021,2,0.35,7.438,0,-0.0629999999999999,-1.4139999999999988,0,0.079,4.824999999999999,0,-0.0299999999999999,10.497,0,0.734,16.979,0,0.873,18.105,0
"Makes sense. And then how about, you know, with respect to bigger airplanes? I mean, your largest airplane is the MAX-9. And yet I was actually surprised to see this. You know, you're flying Miami, Panama or Panama, Miami. I think you're doing now nine round trips, which pre-COVID, I can't even think that, I mean, I think around the holidays you got to nine round trips. But you do have a bit of wingtip flying, you know, where you have planes going out within minutes of each other. So it would suggest that the 800s, they're not big enough. And I'm not telling you to go buy an A350 or a 787, but would you consider max nines number one number two tied to that is a lot you know you hear ayat talk about a lot of broken itineraries and i think when i look throughout south america latin america there's been a significant pull down in service um namely by some of the carriers that are going through restructuring we've seen a lot of itineraries that have completely disappeared and it does seem like that copa is in a very good position to maintain those itineraries, maybe not on a nonstop basis, but on a one-stop basis over Panama. And I'm just curious if you're picking up some of that share, because again, I, I almost thought I had to do a double take to see how much frequency that you're running between Miami and Panama now. And I suspect that that's not everybody who wants to go to Miami or Panama city. You're taking a lot of passengers into South America because the service isn't there because of the pandemic. So sort of a two prong question about the seven, three, seven max 10 and, and or share that you may have picked up in the meantime because of the struggles of competitors in your region. Thank you for answering the questions.","Yeah, so Mike, a lot of stuff in your question.",2889.67,2896.455,23,2021,2,0.426,7.864,0,-0.064,-1.4779999999999989,0,0.1399999999999999,4.965,0,0.902,11.399,0,0.726,17.705,0,0.963,19.068,0
I'm sorry.,"As always. When we think of larger gauge aircraft, and as we said in the past, and you know us well, we try to keep things as simple as possible so we can have a simple single fleet as much as possible. Right now we are a 737 operator, exclusively 737, mainly NG-800s and MAXs. MAX 9 is very simple. There's pilot commonalities, the whole thing. And sometimes we sacrifice having the ideal aircraft or the ideal gauge in a few markets in exchange for having the better fleet for the whole network. And we're going to keep that mentality. And if the MAX 10 is something we're going to bring in, it needs to make sense in more than just one route, more than just Miami, etc. We would rather run wingtips in some markets, knowing that that facilitates the having a single, narrow body, very efficient fleet. So that's kind of what we're weighing out always. commonality, simplicity versus the ideal aircraft for each market, which is hard to do. And that's also going to drive any future decision about a smaller gauge aircraft, which was your first question. That same philosophy is going to drive that. In terms of the broken itineraries, we're in a recovery mode ourselves, so we're rebuilding our network. and our six-band connectivity, which started late in June. So we'll take advantage of any opportunities that fit that single hub model, but we are in that recovery mode, so I cannot say that we're taking full advantage of everything. Plus, we know that a lot of that service will be covered when some of the other carriers come out of their own restructuring. So we also want to be rational about that.",2898.197,3041.579,24,2021,2,0.516,8.379999999999999,0,-0.072,-1.549999999999999,0,0.2449999999999999,5.209999999999999,0,0.914,12.313,0,0.867,18.572,0,0.972,20.04,0
There are no further questions at this time.,Okay. Okay. So thank you all. This concludes our earnings call. Thank you for participating. Thank you for your continued support. Have a great day and a great rest of the week. See you next time.,3055.989,3071.178,25,2021,2,0.163,8.543,0,-0.048,-1.597999999999999,0,0.069,5.279,0,-0.126,12.187,0,0.685,19.257,0,0.536,20.576,0
"Good morning, everybody. Pedro, what is your level of involvement around capacity and growth decisions? Does every new market that you add or remove or add to need your approval?","Yes, definitely. We are a relatively small team, and we're all very involved in those kind of decisions.",783.051,794.576,1,2021,3,0.2049999999999999,0.2049999999999999,0,-0.07,-0.07,0,0.042,0.042,0,-0.0359999999999999,-0.0359999999999999,0,0.828,0.828,0,0.953,0.953,0
"Okay. Okay. And what about spending money, Pedro? What's your level of involvement in the budget process, not only setting it but also monitoring spend? And that's not a COVID question. It was really how have you done things before COVID? How are you planning on doing things after COVID?","I think if you ask the team, they'll tell you that I'm too involved. And I was being very involved maybe to the point of obsession, and that really hasn't changed. We haven't had to adjust. because we've all always had that culture of being very involved looking after the details looking after you know every every item in the budget same with route planning and the whole thing again we're a small team and we're all very involved in everything but but hunter during the pandemic the the focus has even been uh stronger on these items and uh so we we have been even more We're strict and careful in the way that we spend our money and how we track that. There's quite a bit of involvement from all involved, and as Pedro mentioned, it's his own personal time on this.",811.299,868.544,2,2021,3,0.52,0.7249999999999999,0,-0.076,-0.146,0,0.155,0.197,0,0.3689999999999999,0.3329999999999999,0,0.7799999999999999,1.608,0,0.964,1.917,0
"Can you give me an example of maybe a lesson learned from a cost perspective that you're going to keep in place going forward, even when things get better?","Well, I would say I think a good example is the fleet. I think some of the great movements that we've made in fleet over the last several months in terms of just going to an open fleet has been a very, very good move, and that creates a lot of, besides the gauge benefit that you get, you also get a lot of simplicity in terms of execution of costs throughout many areas with flight operations, airports, maintenance, et cetera. So that's one that I think has been very positive for us.",877.132,917.173,3,2021,3,0.4419999999999999,1.1669999999999998,0,-0.063,-0.209,0,0.5740000000000001,0.7710000000000001,0,0.4559999999999999,0.7889999999999999,0,0.917,2.525,0,0.955,2.872,0
"Just, you know, the cost execution has been pretty remarkable here. And, Jose, I missed if you said you would get to $0.06 or sub-$0.06 when you got to 90% of 2019 capacity. If you can clarify that. And just along those lines, I was wondering, you know, if we can start thinking about maybe sub-$0.08 as you get to 2019 capacity and, you know, what some of the tailwinds and headwinds that you might see over the next two years. You know, for example, I'm guessing, performance bonuses will start up again next year if, you know, if the current trends hold. So just kind of curious if you can give a little bit more color on how you're thinking about the unit cost.","Yeah, Savi. Yeah, our expectation as of now is that when we reach that 90% of 2019 capacity that we will be below the $0.06 mark. So, yeah. And, you know, in terms of What are some of the tailwinds that we have? I mean, we have a lot of projects ongoing. I'll go back to the fleet itself, you know, in terms of the uniformity in the fleet, and as we put in additional maximum, it will be a good improvement. I think that there's, you know, always... contract renegotiations and savings that we've performed that I think we'll, I think we shed a lot, quite a bit over the last several months in terms of our overall costs. And so, yeah, we'll, you know, there's more there. There certainly, we're working on this every day. And, you know, there's an opportunity, I think, for we grow to bring it probably in further uh down but at this stage we'll reserve that to 2022 when we get closer to the figure and we'll uh you know but i think we're in we're in good track to bring it down below six cents and below there uh as you mentioned and and savvy you you're right there will be expenses that maybe we haven't had to the same level during the pandemic like performance bonuses but those are always based on surpassing our targets and on much better performance and results. So they pay for themselves.",966.926,1073.538,4,2021,3,0.421,1.5879999999999996,0,-0.0719999999999999,-0.2809999999999999,0,0.5569999999999999,1.328,0,0.94,1.729,0,0.888,3.413,0,0.965,3.837,0
"Is there a level that you think is too low that you can't reach? What's the calmest land, I guess, in terms of what you can hit?","Yeah, I would say for now we'll keep it at sub six. Somewhere in the high five cent range is something that is very doable.",1085.903,1096.835,5,2021,3,0.153,1.7409999999999997,0,-0.068,-0.3489999999999999,0,0.314,1.642,0,0.035,1.7639999999999998,0,0.581,3.994,0,0.955,4.792,0
I appreciate it.,"Thank you, Sari.",1099.557,1100.878,6,2021,3,0.094,1.835,0,-0.046,-0.3949999999999999,0,0.027,1.669,0,-0.1599999999999999,1.604,0,0.326,4.32,0,0.265,5.057,1
"Oh, yeah. Hey, good morning, everyone. Maybe we could just start on the cost side. You know, Jose, you were guiding to 6.6. You came in at 6.2. Congratulations on being flat to 2019 on slightly less than 70% capacity, which obviously underscores the operating leverage tail end of your story. Where did you make up, like, what were the positive surprises on the cost side, and are these timing benefits that maybe dissipate, you know, over the next couple quarters, or are these things more permanent? Can you just run through, because it was a pretty sizable cost piece.","Absolutely, Mike. Yeah, and I have to start by saying that we've been in this company-wide effort to keep our costs down. That's always been part of the Copa DNA, but we improved on that over the past year and a half. I would say specifically for Q3... There were a set of restart-related expenses that actually came in lower than what we thought. So you could argue it was a little bit of timing, and we thought that there were some expenses that were going to be somewhat higher than what we thought initially. And looking forward, you know, we gave a guide now for Q4 of 6.1 cents. So I think that we'll be sort of in that level, at least for Q4.",1159.401,1206.854,7,2021,3,0.378,2.213,0,-0.077,-0.4719999999999999,0,0.486,2.155,0,0.872,2.476,0,0.864,5.184,0,0.962,6.019,0
"Okay, great. And then just my second question, and this is probably Jose or Pedro. You know, now that you have 13 737 MAX 9s and, you know, the fact that, like, you're going to get two more and then another seven, so it's going to become a much bigger part of your fleet, it does have a product that historically – that is very unique to COPA from a historical perspective. And I'm getting at the fact that you have the lie-flat seat, which, you know, when you think about all the service that has been withdrawn in the region – even connecting over Panama, if you can, say, fly from San Fran to Sao Paulo and lie flat to a lie flat. I haven't asked this question in previous quarters because I didn't think you had enough shells to really give a good answer, but when we think about the uptake in the premium cabin, what are you seeing? You know, are you getting better pricing? Are you at or, you know, levels similar to maybe some of the U.S. competitors? Is the pricing... you know, on par with some of the nonstop service because this is your flagship product, and I feel like you can really roll this out and take advantage of those who are willing to pay up for it. So any color that you can provide on that product because I think it's a fantastic product.","Yeah, thank you, Michael. A few comments. So we need to have enough shelves, as you well said. to guarantee the service on a given market. So, for example, a San Francisco and a Sao Paulo will have a guaranteed DREAMS, as we call our product, guaranteed DREAMS service. So once it's guaranteed, we can price it better consistently. And so far, we've been getting a premium for the DREAMS product. And also, I should say, that our costs are better than options through other hubs or nonstop options when they are. They're usually not that many. So we can do well even pricing it below what was available before for a similar product.",1284.83,1340.94,8,2021,3,0.526,2.739,0,-0.0689999999999999,-0.5409999999999998,0,0.5279999999999999,2.683,0,0.7959999999999999,3.272,0,0.892,6.076,0,0.96,6.979,0
"Hi, Pedro. Hi, Jose, Daniel. Thank you for taking my questions. Just a question on yields. What can we expect for 2022? I mean, considering that on one side you are expecting a further significant progress in capacity, and this could push yields lower, but also the business traffic hasn't recovered, and this could help to have a better yields environment. So any thoughts or color around this may be useful.","Yeah, Alejandro, so, you know, it's too early. We haven't provided full-year guidance for 2022, but I would say that system-wide, The yield environment has been improving, and as we put in capacity, there's – but I would say that at least initially for the first part of the year, it could be offers in the 2019 base in the kind of mid-single-digit range. So that's kind of the first kind of look into the early part of 2022 in terms of the yield compared to 2019. So it would still be awkward, but at a lower rate than where we were throughout most of 2021. Okay, thank you.",1389.663,1442.511,9,2021,3,0.3349999999999999,3.074,0,-0.069,-0.6099999999999998,0,0.247,2.93,0,0.74,4.012,0,0.7949999999999999,6.871,0,0.967,7.946,0
"Hey, good morning. It's nice to see that sandbaggers don't die. They just take a little break.","Thanks for your question, Brian.",1460.496,1467.088,10,2021,3,0.0989999999999999,3.173,0,-0.049,-0.6589999999999998,0,0.037,2.967,0,-0.081,3.931,0,0.347,7.218,0,0.3239999999999999,8.27,0
"Okay, sure. So just on restart, right, can you give us some examples of, like, what's ahead of you, you know, kind of what you're considering? Are there any pockets where, you know, labor availability is, you know, more strained or, you know, You know, and maybe you could just kind of qualitatively talk about, you know, pilots, for example.","Yeah, okay. So, you know, your first comment, you know, I had to like pause and think about it. And I should say that we're not trying to stand back. Honestly, this pandemic has been very difficult to predict. and even three months ahead it's like you know two years in normal times so so the man came back at least in this quarter and what we're seeing in the next few quarters much faster and stronger than what we would have expected you know some months ago so so i think that's important to keep in mind that that times are very different in the old days we could predict things but We grew capacity quarter over quarter, 50%, and it was hard to tell then how demand was going to react. Back in November of 2020, which seems like 10 years ago, We grew capacity quite a bit from Q4 2020 to Q1 2021, and demand did not show up, not materialize, so we had to pull back. So that's kind of the things we're dealing with in this pandemic. So, you know, it's always good for demand to remain strong, and that's kind of what we're hoping or what we're seeing right now. In terms of labor, we think we're okay. We... we are about you know in the next maybe month and a half or two months we would have brought back from furlough all of our pilots we we have already brought back all of our flight attendants and we're even rehiring a flight attendant that took voluntary leave programs and after that group will start hiring new new flight attendants so in so in pilots we will soon bring back everyone that that was in furlough. We have pilots that took voluntary leave. We've contacted them, and a high percent of them is willing to come back. And we're also strengthening our own in-house pilot academy, so we're growing that also. So right now, we feel we're fine in that respect. But, again, you know, we're always cautious and always alert because this pandemic is always full of surprises. Flexibility is key in all aspects. And it's the way that we've been managing it for the last several months.",1492.56,1650.689,11,2021,3,0.47,3.643,0,-0.067,-0.7259999999999998,0,0.5609999999999999,3.528,0,0.941,4.872,0,0.891,8.109,0,0.965,9.235,1
"That's all very fair. And if I could just ask maybe a little follow-up on the folks that are coming back from voluntary leave. You know, when you reach out, when you call them, when you e-mail them and say, hey, you know, let's get back, demand is recovering – Is the rate at which they are productive consistent with your expectations?","Well, yes, totally. And we have a very, very strong training center, and we have very good instructors, and they're dedicated and committed. And if someone is not up to par, then that person won't pass the filters. So the people that join the company are always at the highest levels.",1672.23,1695.154,12,2021,3,0.4489999999999999,4.092,0,-0.079,-0.8049999999999998,0,0.308,3.836,0,0.155,5.027,0,0.833,8.942,0,0.867,10.102,0
"Thank you very much, and congratulations on the performance. So, you know, I just have a very quick follow-up on the cost performance. You know, we saw wages, salaries down by 40% versus the third quarter of 2019. which implies that on a per ASM basis, this number here is around 13% below pre-crisis level. So considering everything that was discussed, the potential increase in bonuses and everything going forward, do you still expect for this cost line on a per ASM basis to be below pre-crisis levels on a sustainable basis or not? Thank you very much.","Yeah, our expectation is that it would remain below pre-pandemic levels. It will mostly come from overhead adjustments and operational efficiencies. As we grow ASMs and flights, we will increase overhead. But we hope that we will increase capacity by a higher percentage so we can keep that relation we have right now. And again, even if it changes somewhat, and it will probably change with the performance bonuses and some of the people we need to bring back, it will still be below pre-pandemic levels.",1750.123,1794.363,13,2021,3,0.413,4.504999999999999,0,-0.069,-0.8739999999999998,0,0.0829999999999999,3.919,0,0.668,5.695,0,0.927,9.869,0,0.975,11.077,0
"And if I may, just a follow-up question. on the competitive environment. What can you comment on what are you seeing from your competitors, maybe new initiatives from players who were maybe not direct competitors in the past? I know you don't comment on a specific case, but if you can comment broadly what are you seeing from a competitive landscape perspective, that would be great. Thank you very much.","Okay. There's quite a bit of action, I would say. We try not to advertise our competitors, but there is action in the region, especially from either new entrants, or not new entrants, but new entrants to the region, to some of the markets, UOCC, so there's quite a bit of activity. It's a reason why we've always been so focused on our unit cost, and we always bet that having our unit cost as low as possible and below any full service carrier and very close to low cost carriers is the key to future success and that combined with our strong network which we're keeping strong and growing and everything else we do in terms of having world leading on time performance and a strong product we think that's the key to our success we have a very strong hop in the best geographic position and if we do all the other things or if we continue to do everything else correctly we should be able to succeed in the future even under new competition which is something that we've always had to deal with thank you and congratulations again thank you thank you",1825.345,1909.683,14,2021,3,0.496,5.001,0,-0.07,-0.9439999999999998,0,0.349,4.268,0,0.501,6.196,0,0.883,10.752,0,0.956,12.033,0
"Hi, Pedro Pepe. Thanks for taking my question. I have kind of a follow-up question on the revenue side. I am very curious to learn what type of passengers or the demand segment is driving such strong performance It is still leisure-driven. It's perhaps vaccine tourism or corporate is coming back quicker than expected. What is driving this result? And also going forward, do you think that, for example, if you're thinking about leisure, how leisure would look like when we return to normalcy perhaps in the first half of next year? Thank you.","Yeah, Pablo. I would say that the big drivers are leisure and VFR traffic, more so than business. Before the pandemic, you could argue that our breakdown of traffic for us was about a third each segment, and as of now, there's probably more of a 40% leisure 40% VFR and about 20% business. So their business is off versus where it was before. But it isn't vaccine tourism anymore. Vaccine tourism, at least in our region, occurred, I want to say, back in the second quarter. Today, it's more just real leisure of people wanting to to go on a vacation after being locked up for a long period of time. So that's kind of what we're seeing in terms of the patterns.",1964.587,2023.083,15,2021,3,0.494,5.494999999999999,0,-0.069,-1.013,0,0.389,4.657,0,0.5840000000000001,6.78,0,0.7949999999999999,11.547,0,0.882,12.915,0
"And for example, thinking about that leisure market driving demand, if we take into consideration a higher inflation in the region and weaker currencies, should we expect that this demand from leisure market is sustainable for 2022?","It is what we're seeing right now. We are seeing no signs of demand slowing down, and we think we're going to stay on this path. At least that's how we're seeing it right now when we look at future bookings. Perfect. Super clear. Thank you very much, guys.",2044.408,2068.775,16,2021,3,0.201,5.696,0,-0.053,-1.0659999999999998,0,0.45,5.107,0,-0.238,6.542,0,0.84,12.387,0,0.923,13.838,0
"Great. Good day, everyone, and thanks for the call. I had a follow-up on the issue of competition and wanted to ask if you could comment on how much your yields have been helped by either U.S. carriers or regional ones bringing capacity back at a slower pace than you guys on overlapping routes. And then a related one is also I believe that Avianca's new CEO made comments in the press recently that their line is shifting to a point-to-point strategy and just wanted to hear your views on the relevance of that announcement for COPPA.","Yes, so they have announced. I mean, U.S. carriers have brought back capacity to a higher level than pre-pandemic. So most, if not all, U.S. carriers are offering more ASMs now than what they offered in 2019. I'm talking in Latin America. Some of the major hub and spoke carriers that went or are going through Chapter 11 procedures, so they are below, but then everyone else is above 2019. So it's a mixture there. Yes, Avianca, as you well mentioned, made declarations, and I think they even kind of published their Chapter 11 exit plan or something, and it's going to be more of a low-cost strategy with densified planes, point-to-point service, and lower yields. So, yes, we've heard that, and we're confident that we will be able to maintain our cost advantage and be able to compete under any scenario, and we are prepared for that, and we're preparing further for that kind of competitive environment.",2114.45,2199.041,17,2021,3,0.484,6.18,0,-0.0729999999999999,-1.1389999999999998,0,0.391,5.498,0,0.7030000000000001,7.245,0,0.909,13.296,0,0.961,14.799,0
"Thanks very much, guys. I appreciate you taking my question. The first one is actually kind of a follow-up to Pablo's question. When we think about the stickiness on the fare side, especially, let's say, on some of your low-density routes, is it fair to say that there's still so much pent-up demand that you are seeing very good fare pass-through, you know, even on, you know, non-business travelers?","What we're seeing right now, I'm not sure I would call it pent-up demand. What we're seeing is that people want to fly and travel like they did before the pandemic, and in a way it's been surprising to the degree that this is going on. We are not seeing the fear of traveling that we expected maybe a year ago or nine months ago. And I think it's just regular demand. It's just people going about their business, going about their lives, and just getting out and traveling as much as they can afford or they want to. So I would not call it pent-up demand right now.",2246.892,2293.767,18,2021,3,0.4429999999999999,6.622999999999999,0,-0.0679999999999999,-1.2069999999999996,0,0.292,5.79,0,0.555,7.8,0,0.756,14.052,0,0.861,15.66,0
"Okay, very helpful, Pedro. And as my follow-up, just very quickly, appreciate the color on 2022. Any high-level view for next year? You know, how many flight banks you guys might be running out of document, or it's still too early to say?","Well, we run six flight banks, and I don't think that's going to change. We've been doing it for a while. We're still not all the way – back to the number of flights we had a pre pandemic we still have to restart a number of destinations and that will happen throughout the year 2022 so i think 2022 is a year where we need to get back to what we were in 20 in 2019 in terms of the the size of the hub, the connectivity, the number of flights. So that's kind of what we'll be doing most of the year. And always looking for new opportunities from the hub as well. As we mentioned in this quarter as well, we're adding cities into the network that are interesting and unique.",2311.341,2361.364,19,2021,3,0.412,7.034999999999999,0,-0.0599999999999999,-1.2669999999999997,0,0.349,6.139,0,0.921,8.721,0,0.881,14.933,0,0.954,16.614,0
"Oh, hey, thanks for squeezing me in here. You know, just following up on that last question on pent-up demand, I think the rule of thumb historically in Latin America has been, you know, two times GDP. And, you know, are you thinking that once things normalize, it might still be two times or could pent-up demand drive it something higher to like, say, three times or even higher than three times?","Well, I think it's early to say where it will wind up. But I think if you look at the macroeconomic factors, the economies are at a particular level where, yes, I think their travel demand will grow eventually at two to three times GDP growth. I think that level where the Latin American economies are still maintains itself after COVID. And so... So, yes, in the longer term, I think that I believe that that's going to be the case. But, again, COVID is not over yet. That's your thing, right? You have to be mindful that it's still an environment that might have some movement or volatility over the next several months.",2396.884,2446.064,20,2021,3,0.377,7.411999999999999,0,-0.069,-1.3359999999999996,0,0.2799999999999999,6.419,0,0.689,9.41,0,0.75,15.683,0,0.971,17.585,0
"Yeah, and that actually gets to my next question here, and it just sort of ties to operations for the current quarter and and how you've been managing operations over the pandemic. And with respect to the current quarter, I'm just wondering how the network plans have evolved. So I'm looking at Brazil. I'm seeing some cuts to Brazil, for example. So it looks like you're managing flights based on demand, trimming when you need to, adding where you can. And so, again, it doesn't look like it's new to the quarter, but where I'm going with this is do the changes weigh on profitability, or do they actually help with profitability?","I would say that we're looking at it very carefully, almost constantly. But I think that we are always looking for the opportunities to improve on our profitability. building back the network. I think that the key factor here is ensuring that we build a network as quickly and as effectively as we can to get to a point where the capacity of the network is as close to where it was prior to the pandemic. That's, I think, the driving factor that we're looking at. And then what you're saying, which is true, It's also a result of what I was saying earlier about the difficulty in predicting what's ahead during this time. So we've had to make more changes and adjustments along the way that we're used to. Hopefully, in the next few quarters, we'll be able to have a more predictable and stable operation and just stick to it.",2481.937,2557.183,21,2021,3,0.4589999999999999,7.870999999999999,0,-0.063,-1.3989999999999996,0,0.176,6.595,1,0.7110000000000001,10.121,0,0.82,16.503,0,0.97,18.555,0
