Question,Answer,Q_Timestamp,A_Timestamp,QA_Index,year,quarter,assertive_expected_value,assertive_cumulative_tone,assertive_change_point,cautious_expected_value,cautious_cumulative_tone,cautious_change_point,optimistic_expected_value,optimistic_cumulative_tone,optimistic_change_point,specific_expected_value,specific_cumulative_tone,specific_change_point,clear_expected_value,clear_cumulative_tone,clear_change_point,relevant_expected_value,relevant_cumulative_tone,relevant_change_point
"Yes, that makes sense and helpful, Cole. I appreciate it. Maybe just a follow-up for Pat. One of the other impressive stories that you've driven so far at the company is the OPEX trends. Ratios have improved significantly. You've had productivity gains, expense management. I remember years ago trying to get below 5% operating expenses at percent of revenue, and you're now pushing to the low 4% range. Just talk about the trajectory from here on OpEx. You know, is the right way to think about the normalized model still mid-4%? Has it become lower than that? Is there additional opportunity? Just maybe just walk us through the OpEx line. Thank you.","Sure. Yeah, I think there is opportunity. I think we're still going to be operating within this four to four and a half range, though, depending on investments we make in certain quarters. But I think it does have the ability to trend down, especially if we're driving double-digit top-line growth, we can really leverage our OpEx expenses to see some improvement. But I think, Adam, working within that low fours is probably reasonable going forward.",2494.032,2524.183,9,2021,2,0.419,3.74,0,-0.072,-0.6029999999999996,0,0.5710000000000001,4.047,0,0.887,4.648,0,0.7939999999999999,6.954,0,0.961,8.256,0
Understood. Thank you very much.,"Thanks, Adam.",2527.323,2528.663,10,2021,2,0.089,3.829,0,-0.051,-0.6539999999999997,0,0.053,4.1,0,-0.242,4.406,0,0.33,7.284,0,0.511,8.767,0
"Hi. I guess I had another question just on the component supply situation. During the quarter, you guys actually reduced inventories, even though things were sort of tightening up. So I know you don't speculate on inventory, but why weren't you able to convince some of your customers to maybe sort of get ahead of the curve so that you maybe have opportunities to do some upside, to produce some upside? And then I had a follow-up question.","Yeah, I would say that some of our customers did get ahead of it. We were definitely building inventory for a few customers, especially in semiconductor capital equipment. And as Pat talked about, the deposits that some of our customers put, they were asking us to get ahead of the financial forecast as they saw it coming. I would say some other industries, specifically like the elective procedures and healthcare life sciences, it's coming back a little bit quicker than what people thought. And so, you know, there is a question about you know, how quickly they should have brought in inventory and working with them. I can tell you that in our aerospace customers, we are having those conversations with some of our aerospace customers now about starting to procure inventory for the eventual return of that market. So it's a case-by-case situation, and we are doing that, and we're working effectively with customers in many cases. Other cases, It's really about a belief in terms of what their forecasts are going to be. So I think we've got a good balance, and we're able to do that. In terms of inventories, the dollar numbers, from a dollar standpoint, it's up. Days were down as we looked through the quarter here. So you will see inventories continue to build here for a little bit before we start to bleed them off as the markets clear up a little bit.",2562.743,2639.035,11,2021,2,0.481,4.31,0,-0.068,-0.7219999999999996,0,0.5289999999999999,4.629,0,0.6619999999999999,5.068,0,0.873,8.157,0,0.968,9.735,0
"Great, that's helpful. And then just on the labor shortages, you mentioned this sort of headwind. Can you just sort of go into some more details on whether that was your own facilities or further up or down the supply chain and how you expect that to clear, given that, you know, other regions outside the U.S. still seem to be struggling with COVID? Thanks.","Yeah, so it was related to our facilities, and basically we had a number of positive cases that allowed us to lose some time late in the quarter. And, I mean, generally it's just one of those things that we've been managing through and been managing very effectively. The thing why it became an issue this quarter is because it was so late in the quarter there wasn't enough time to recover. But generally we're able to recover from those without really much of an impact.",2660.576,2690.172,12,2021,2,0.255,4.565,0,-0.071,-0.7929999999999997,0,0.046,4.675,0,0.121,5.189,0,0.7699999999999999,8.927,0,0.862,10.597,0
"Another follow-up regarding the supply constraints. Could you quantify any missed upside opportunity? You talked, Steve, about some headwinds in terms of revenue on SemiCap, even though it sounds like customers are trying to get ahead of it. Are we talking about like a 5% opportunity missed? Could you just quantify that?","Sure. The upside that we saw on the fiscal second quarter that customers dropped in was probably $10 to $15 million. But as quickly as it got dropped in, there was no way we were going to realize that. What we're looking at for the current fiscal quarter is about $40 to $50 million of demand that we do not have loaded into our financial forecast that if we could get materials we think we could execute on.",2726.98,2749.899,13,2021,2,0.3269999999999999,4.892,0,-0.07,-0.8629999999999997,0,0.0249999999999999,4.699999999999999,0,0.6619999999999999,5.851,0,0.823,9.75,0,0.864,11.461,0
"Okay, great. And are you seeing those projects then get just pushed out, and as the component constraints ease, you'll start to see some acceleration there?","Yeah, that's a great question. I would say that we do believe some of the demand is going to push, and we do see it building in future quarters. One of the conversations we're having with customers is how much of it is perishable. I would say it's a little early to quantify exactly that entire $40 million to $50 million going to be realized in future quarters, versus how much is perishable. But I guess my message to you is that some of it's going to push, some of it's going to be perishable, but we haven't really been able to quantify it completely yet.",2761.822,2790.427,14,2021,2,0.327,5.218999999999999,0,-0.071,-0.9339999999999996,0,0.328,5.028,0,0.688,6.539,0,0.838,10.588,0,0.907,12.368,0
"Okay, great. And on the aerospace side, it sounds like fundamentals are bottoming there. And do you expect to sort of bounce along the bottom here for a couple, three quarters? Or is there any signs, for instance, MRO picking up or any sort of indicators that that give you some more confidence that it's going to be, you know, a faster recovery?","Yeah. So what we expect is this quarter to be kind of somewhat around the bottom, and then it starts to pick up a bit. What we're seeing pick up right now is MROs. as well as business jets is picking up rather nicely right now. Now, we think that the next thing to come would be the single aisle, but that's probably a few quarters out yet. And then it could be a long time before we start to see the multi-aisle start to pick up within commercial aerospace.",2813.222,2847.192,15,2021,2,0.3399999999999999,5.558999999999999,0,-0.0619999999999999,-0.9959999999999996,0,0.454,5.481999999999999,0,0.302,6.840999999999999,0,0.82,11.408,0,0.787,13.155,0
"Okay. And lastly, just a quick housekeeping for Pat regarding how we should be thinking about interest expense and tax rate beyond what you're guiding to for the June quarter, sort of guiding or modeling Flattish in our quarters? Does that make sense? Or would the interest expense change based on working capital or other metrics?","Yeah, I think our interest expense, if you're looking at other income expense that I guide, I think we could see that come down a million or two going into fiscal 22. with lower interest expense if we keep the capital structure the way it is. Tax rate is real uncertainty at this point. I think what I can tell you is we're in the same boat as every other company that if changes go through, our tax expense is going to go up, whether it's domestic tax or offshore profit, tax on offshore profits. So very similar to other companies there.",2872.041,2910.281,16,2021,2,0.283,5.842,0,-0.082,-1.0779999999999996,0,0.0129999999999999,5.494999999999999,0,0.73,7.571,0,0.818,12.226,0,0.934,14.089,0
"Hi, this is Paul Cheung on for Koster. Thanks for taking my question. So just on competition, can you expand on the pricing environment? Your peers are also seeing pretty strong margin performance. Just your thoughts on the reasons behind the more favorable pricing environment in your view? and how to continue to stay disciplined on pricing and your expectations over the year and longer term for the industry?","In general, there's just a lot more discipline in the pricing environment and the current environment than there had been maybe previously within our industry. So I think that's good for everybody. I mean, of course, there's a lot of newer management teams that are in the various competitors that we have, which I think that That's factored into it quite a lot, and it's been a good environment from a pricing standpoint. But, you know, I mean, in ways, though, partly for us, too, we've tried to stake out differentiated positions where perhaps we're not – it's not solely a price or a price competition that's going on, but it's more of a capabilities competition that's going on. So that's one of the things that works in our favor as well.",2954.904,3002.216,17,2021,2,0.542,6.384,0,-0.078,-1.1559999999999997,0,0.6679999999999999,6.162999999999999,0,0.1999999999999999,7.771,0,0.7989999999999999,13.025,0,0.96,15.049,0
"Gotcha. And then as we kind of think about post-COVID, you know, do you expect some of your existing customers to kind of accelerate the shift to outsource manufacturing? And, you know, how are those conversations evolving? And then same question for new customers and new logos. And then, you know, anything you want to call out in Asia and the particular strength there?","In terms of our customers outsourcing, I think any time there's a, a disruption, whether it's COVID or a recession or something like that, I think customers in general take a look at their sourcing strategies and adjust them. And so we are seeing a little bit of an uptick in customers looking at their strategies. The one Todd talked about for aftermarket services is one where a customer looked at it and said, hey, we're going to start outsourcing this. I talked about a win where a customer is transitioning from internal production to external production. And so anytime there's a disruption in it causes people to – we see an uptick in those kind of decisions. And so I wouldn't be surprised if we see a bit more as we go forward. In terms of APAC, I mean, our HPAC team just continues to execute really, really well. The strategy that we have over there is working well. Our expansion into Thailand is to add capacity in Southeast Asia as we see our facilities in Malaysia start to get more full. And so I would say it's kind of steady as it goes. The team's winning, you know, as you saw this quarter, one record wins. So we're really satisfied with what's happening over there.",3028.223,3099.54,18,2021,2,0.491,6.875,0,-0.071,-1.2269999999999996,0,0.582,6.744999999999999,0,0.6669999999999999,8.437999999999999,0,0.931,13.956,0,0.963,16.012,0
"Okay, great. And then lastly, for Pat, on free cash flow, if I, you know, take your guidance for 3Q, assuming there might be maybe slight usage, but, you know, 4Q has been quite strong for, The past two years, it's hit close to $100 million on average. So any thoughts on the kind of annual free cash flow guide? Is there some conservatism baked in there? Thanks.","Yeah, like I said, Paul, some of it's going to depend on timing of capital expenditures for Thailand. We've got $23 million in this year, and some of that could push to next year, which would improve our free cash flow. we're going to be procuring quite a bit for the growth we expect in fiscal 22. And I think that will impact our working capital and increase our investments. And that is factored into my numbers. So I think still around $100 million is reasonable, depending on kind of how next year shapes up. And we'll know more about that over the next three months.",3129.248,3167.773,19,2021,2,0.359,7.234,0,-0.065,-1.2919999999999996,0,0.353,7.098,0,0.7130000000000001,9.151,0,0.7699999999999999,14.726,0,0.951,16.963,0
"Okay, great. Thank you.","You're welcome. Thanks, Paul.",3170.415,3172.957,20,2021,2,0.0849999999999999,7.318999999999999,0,-0.044,-1.3359999999999996,0,0.025,7.122999999999999,0,-0.242,8.908999999999999,0,0.368,15.094,0,0.616,17.579,0
"Thank you for taking my question, and congratulations on a great quarter. A lot of good questions asked already, but I have a question on the Thailand expansion. When that is ramping and you expect the margins to be a little bit pressured, right, is there any other parts of your business that you can push to make up for that pressure?","Yeah, I think in general the answer is yes, Anya, and we don't anticipate our margins to suffer as the Thailand facility is coming online. There's a couple of factors in that, too. I mean, one, and Steve had already mentioned the performance of the APAC team But our APAC team is incredibly efficient at launching new facilities and bringing them to corporate-level profitability. So we have high confidence they'll be able to do it in very short order. But we do have other parts of the business that we're investing in right now that we anticipate margins will come up to, in essence, be able to offset the Thailand expansion, and that includes aftermarket. We're not at our target level there. Mayo, we're not at our target level yet. So we have opportunities. We have opportunities to bring up margins to offset any Thailand investment.",3205.671,3258.593,21,2021,2,0.491,7.81,0,-0.0709999999999999,-1.4069999999999994,0,0.5860000000000001,7.709,0,0.391,9.3,0,0.918,16.012,0,0.967,18.546,0
"Okay, thank you. And in order in India, the manufacturing winds have been a bit softer over the past couple of quarters. What are you seeing there? Is that like COVID-related or is there anything else?","Yeah, the... I don't know if I completely comprehend. I mean, the manufacturing winds have actually been quite strong over the past couple of quarters. If I look back over fiscal 20 and into 21 here, you know, for the most part, we've been at $250 million or north of it for quite some time. And so I guess the, you know, I think the teams are doing a great job bringing in the winds that we need to continue to support the growth. And if I look at our trailing four-quarter winds metric, sitting at 30%. I mean, we're well above our 25% goal. So we're actually pretty pleased with the number of wins that we've had.",3273.377,3309.609,22,2021,2,0.412,8.222,0,-0.073,-1.4799999999999995,0,0.653,8.362,0,0.757,10.057,0,0.892,16.904,0,0.965,19.511,0
"Okay, I was more alluding to the European and Middle East wins for regional color.","Yeah, I'll say for regional color, EMEA is the one, you know, if you look at that region, you know, their wins have been, you know, they have a trailing four-quarter numbers of 144 million, which it is a smaller region for us. that supports growth. It doesn't, as Todd highlighted, it doesn't support maybe the corporate growth goals that we want. And, you know, so that is definitely an area for focus for us to basically be able to add wins there to basically allow us to continue to support our growth there. But we're growing. It's just not at the rate that we want to. But, again, we feel comfortable with our strategy there.",3318.654,3352.861,23,2021,2,0.399,8.620999999999999,0,-0.079,-1.5589999999999995,0,0.2749999999999999,8.637,0,0.343,10.4,0,0.892,17.796,0,0.901,20.412,0
"At this time, I'm currently showing no further questions in queue. I will now turn the call back over to Mr.","All right. And before closing, I'd again like to thank our Plexus team members globally. I want to thank you for your exceptional performance, another excellent quarter, and for continuing to work incredibly hard to meet the needs of our customers. And I also want to thank everybody who joined our call today. Again, we appreciate your interest in Plexus, and we appreciate your support.",3366.745,3390.299,24,2021,2,0.375,8.995999999999999,0,-0.0649999999999999,-1.6239999999999994,0,0.396,9.033,0,-0.065,10.335,0,0.817,18.613,0,0.707,21.119,0
"Hi, thank you. Just a couple of questions. You highlighted the fact that the industrial wind's was down in the quarter sequentially. And you're also suggesting a recovery in fiscal Q4. And I'm just wondering what you're seeing there. And I guess the broader question I'm having is, do you have any sense if the supply chain issues that we've all been hearing about are beginning to or potentially impacting WINS in this or any other areas of the business, just because it's been so broadly based across different market verticals, what we're seeing in terms of supply chain. And a follow-up on that is I'm wondering if there's any way of quantifying potentially what type of headwind you might be anticipating from component availability in Q4. Thank you.","Sure. Maybe I'll hit the second part first, which was focused on the supply chain impact on WINS. I don't believe that the supply chain right now is impacting the funnel or the wins rate. Really couldn't correlate anything happening there. So I think we're at normal levels. Specifically as it relates to the industrial wins in Q3, I wouldn't read too much into that either. We do not measure the teams by a quarterly number. For us, it doesn't really matter whether we win it at the end of the last day of the quarter or the beginning of the next quarter. And so we don't incentivize the teams to try and close something to meet a quarterly metric. That's why we focus quite heavily on the trailing four quarter wins number. So it was a softer quarter, but like I said, I expect Q4 to come back to a healthy level. So again, I wouldn't read anything too much into that either. In terms of headwinds as we, in terms of the revenue that we're forecast that we have in front of us for Q4, there is a sizable customer forecast that we're unable to achieve in Q4 due to component supply chains. you know, quite frankly, you rolled up the numbers would be in excess of a hundred million dollars with that said, um, even if we could procure a hundred million dollars with the components, then we'd have to start talking about the labor and the manufacturing capacity to be able to do that. So, um, so from an overall standpoint, um, there's a lot of demand out there. And, uh, um, again, I don't, from an opportunity standpoint, the teams are working aggressively to close it.",1827.446,1914.484,1,2021,3,0.404,0.404,0,-0.068,-0.068,0,0.291,0.291,0,0.94,0.94,0,0.904,0.904,0,0.972,0.972,0
"Got it. And I just want to follow up, um, as I'm, uh, Assuming you're fairly pleased with what you're seeing in the AMS business, it really seems like you're gaining traction there. The expansion of the new relationship that you highlighted, this is on the medical side, the health care side. And I'm wondering what may be driving that and to what extent you're really beginning to see traction with this in some of your other areas of the business. Thank you.","Yeah, so you're correct, Jim. The new relationship is on the healthcare side, and it has the potential, or it will be quite substantial. I mean, we've talked about it a couple of quarters in a row, and both quarters had meaningful programs that were launching for this customer. And what I would say about the AMS business is right now we have business across all three of our sectors, and But clearly we're gaining the most traction within our healthcare business, and I think it has to do with a lot of our regulatory capabilities that we have within the healthcare life sciences space. So we're getting some excellent traction there, and the team's doing a great job of building out that business. And when you roll it all up, I mean, it looks like it could be a very substantial growth year in F-22 for our AMS business.",1948.477,2001.721,2,2021,3,0.494,0.898,0,-0.073,-0.141,0,0.699,0.99,0,0.744,1.684,0,0.7080000000000001,1.612,0,0.947,1.919,0
"Hi, everyone, and thank you for taking my question, and congratulations on the strong quarter despite the difficult environment. I just had a couple of questions. In terms of M109, the efficiencies you've been driving there, As you get back to 100% capacity, how are those efficiencies going to play out, and are you going to be able to still benefit from those?","Yeah, specifically about the efficiencies, I mean, the efficiencies are being done or being achieved because the team is working, of course, exceptionally hard and probably at a pace that's not long-term sustainable. So we are learning things, and some of those things will basically be used into the future in terms of how we can be more efficient, but I think thinking that we're going to run at a 15% above, you know, where our work levels is probably not a realistic thing ongoing, but we are, like I said, learning a few things about how to improve the facilities as we go forward. And you had a follow-up or another question?",2041.359,2078.114,3,2021,3,0.427,1.325,0,-0.0629999999999999,-0.2039999999999999,0,0.493,1.483,0,0.706,2.39,0,0.866,2.478,0,0.963,2.882,0
"Yeah, it was in regards to the cash cycle days. So I'm spending our elevator now because of the supply chain environment, but Once we get back to a normal environment and you have improved the systems, I think you've been guiding before to try to be in the low 70s in cash cycle days. Is that still achievable, or could you improve that with these new systems, or how should we think about that?","Yeah, it's Pat. Yeah, I think you're right. We are at a high point right now, and as we look into fiscal 22 and move through the quarters, I want to see inventory getting back to the low 90 days, and that would equate to an overall cash cycle in the mid to low 70s. And so I think that's a reasonable spot to be operating within for most of or for the latter part of fiscal 22.",2108.715,2135.686,4,2021,3,0.346,1.671,0,-0.0689999999999999,-0.2729999999999998,0,0.548,2.031,0,0.769,3.159,0,0.829,3.307,0,0.967,3.849,0
"Matt Sheeran Yes, thanks. Just a question regarding the margins and you're guiding up sequentially relatively nicely and leverage on that revenue. But it's still you're still talking down from the peak levels of what 5.5 percent operating margin, 10 percent or so. gross margin and relative to the revenue upswing. So are there some still costs related to COVID labor costs in Malaysia, things like overtime? Steve, you talked about the fact that you're able to basically be at full production levels despite the fact that you're still at 80% or lower at labor levels. So are there some costs there that go away at some point and you'll get back to those peak margins?","Yeah. So, Matt, I'll start on this, and Steve and Pat may want to jump in at some point as well, too. But there's a few different factors that are impacting Q4 margins. And we talked, one, about program ramps, or in particular around the AMS program ramp. And we typically don't spend a lot of time talking about program ramps impacting margin because it's part of what we just build into doing the business. But this is a bit unique in that it's ramping incredibly fast, and we're adding a lot of resources very rapidly. So there is a bit of an impact there. There is the inefficiencies that are occurring yet in our Penang operations that are impacting Q4, and also just some of the intense supply chain efforts that are ongoing right now to secure components. So those are all having an impact on the cost structure. But when we look further out, we do believe the margins we've achieved in the past are achievable in the future. And Pat talked about how we'll be discussing our annual operating plan and our long-range plan with our board next month. We'll come out with a new margin target. It'll be somewhere north of 5% is what I'll say as a precursor to that. Okay. Hey, Matt, one thing I'd add is you had asked about COVID costs. Just to give you some perspective in Q3, we had about 1.6 million in COVID related costs. We expect that to be around 1.3 million in the fourth quarter. Seeing some reduction there as our testing that we're doing of employees will go down as more employees are vaccinated. So we see those costs come down a bit in the fiscal fourth quarter. And I'll add one point because Anya kind of asked about it as well in terms of Panang efficiencies. I think the one thing to keep in mind is although we have 60% or 80% of the workforce on site that are generating, you know, outperforming and generating higher efficiencies, the reality is we're still paying 100% of the employees even if they're not at work. So our cost structure hasn't really changed as it relates to the labor force there. Yeah, and then I just add one last thing on the operating margin target. As Todd said, we're going to talk through that with our board next month, but if we would come up with a goal, say, of mid-5%, really important to keep in mind that that's a gap operating margin, and when you add back stock-based compensation, we'd be north of 6% on an apples-to-apples basis with our peers.",2203.169,2361.508,5,2021,3,0.445,2.116,0,-0.0579999999999999,-0.3309999999999997,0,0.37,2.401,0,0.963,4.122,0,0.892,4.199,0,0.961,4.81,0
"Understood. Okay. Thanks for that. And then another question on inventory. I guess the fact that you're able to build as much as you did in the quarter, given the supply constraints. Somewhat surprising, although I guess that's primarily a function of the fact that you had lower production levels because of the Malaysia issue, so you were bringing components in. So I guess the question is, are you seeing areas where things are opening up where you're able to build some inventory, or do you think a lot of this is just kind of tied to backlog that's been building and you're just going to run that through?","Yeah, it's probably more of the latter. We don't necessarily do the component constraint issues starting this off until we get into fiscal or calendar 22 even. So we do expect it to be a continued constrained market. Hence the reason we are bringing in a little bit more inventory. We also have customers that are a little bit leery about losing, even though there may be from a forecast standpoint, we have a little bit of time to bring it in. The lead times are still there. there's more and more customers that are a little bit leery about not having the inventory on hand because they're afraid that it might disappear for some reason. And so we have some customers that are asking us, even though we could potentially get it with any time to bring it in now, and that's where we're working with them on deposits to help offset that. So there are a few different, I say non-normal business things happening as it relates to the inventory management.",2399.669,2448.607,6,2021,3,0.416,2.532,0,-0.069,-0.3999999999999997,0,0.179,2.58,1,0.65,4.772,0,0.829,5.0280000000000005,0,0.967,5.777,0
"Yeah, and just related to that, on the pricing side, we know ASPs are going up across the board, semis and components. Are you just able to pass that along to customers, or is that sort of a battle that the suppliers are going through?","Yes, we are. I mean, we look at our contracts and the way things are priced. As there's variances in prices and things going up, we are able to pass those, for the most part, on to our customers. Okay. Thanks very much. Sure.",2464.306,2478.631,7,2021,3,0.288,2.82,0,-0.0629999999999999,-0.4629999999999996,0,0.009,2.589,0,-0.103,4.669,0,0.875,5.9030000000000005,0,0.936,6.713,0
"Okay, thanks. Just a quick question for either Steve or Todd on the supplier quality issue. It sounds like you said that this is resolved, but I'm just trying to get a sense for what percent of customers are using this part, or is this more of a custom part for that one customer? Just really trying to get a sense of the risk of broader contagion across the customer base from this, or is this really just a one-off?","Yeah, it's a one-off. It's a custom part for that supplier, and it's not an electronic part. So this is a one-off for that system, and it's resolved, and we're back in full production for that customer.",2512.547,2526.815,8,2021,3,0.211,3.031,0,-0.07,-0.5329999999999996,0,0.019,2.608,0,0.037,4.706,0,0.684,6.587,0,0.905,7.618,0
"Okay, got it. So I really wanted to ask about the fiscal 22 comments, Todd. You talked about double-digit growth, and correct me if I'm wrong, I think you had been talking about double-digit growth in the past as we think on a go-forward basis. So I'm wondering... If we add this non-perishable demand on top of that double-digit growth and be more like mid-teens growth, or is there something missing with that logic?","Yeah, it was intentionally vague with double-digit. I mean, what I would say is when we think of our growth number, we're thinking of really what would it be, 22 over 21. So it takes into account the adjustments. But what I can say is, well – We're early in the cycle, and it's a long ways to even the start of F-22, let alone the end of F-22, so things could change. But we wouldn't be talking about double-digit growth unless our forecast comfortably supported that level, is what I would say. And when you think about the dislocated revenue, here's the way I would look at it. I mean, we had, with the way Q3 ended, we had about... 80 million that I would call dislocated because we performed a bit better than we thought we were going to. Some of that, a small amount is recovered in Q4. There's a small amount that's perished, and you can think of about maybe 50 million or so rolling into the first half of F22.",2550.973,2614.613,9,2021,3,0.352,3.383,0,-0.0659999999999999,-0.5989999999999995,0,0.0069999999999999,2.615,0,0.908,5.614,0,0.852,7.439,0,0.966,8.584,0
"Got it. That's helpful. Just last one for me to clarify on the near-term margin commentary. So you have the AMS business ramp. I think in the prepared comments you talked more about that being a Q1 impact. It sounds like some of it may spill into Q4 as well. I'm just trying to understand how much cost is associated with that. Maybe a way to think about it is, you know, how to build off of this 5% or so at the midpoint guide for Q4 as we think about Q1. Are there more, you know, headwinds related to the AMS ramp or tailwinds related to Malaysia utilization? Should we be building, you know, higher or lower off that? Thanks.","Yeah, Adam, I can take that. So we're doing the investment in the fiscal fourth quarter, and then the revenue will start towards the end of the quarter and into fiscal 22. So that investment in fiscal the fourth quarter is going to be about 10 basis point drag on the margin before we start generating the revenue to more than offset that investment.",2654.455,2678.014,10,2021,3,0.266,3.649,0,-0.0649999999999999,-0.6639999999999995,0,0.0139999999999999,2.629,0,0.636,6.25,0,0.7949999999999999,8.234,0,0.948,9.532,0
"Okay, so that 10 basis points should be recovered throughout the course. I'm just thinking for Q1 of next year, it sounds like there's more tailwinds versus Q4 sequentially. Okay, got it.","Thank you. To maybe help understand the ramp, if you look at a circuit card that's ramping, you're typically, there's not a lot of labor involved, and it's more about just procuring the components, and we typically have the staff to build more circuit-level assemblies. When you're looking at aftermarket services, it's service and repair services. So it's more about training people to do the service and repair. So the cost that we're talking about doing is we have to add a significant amount of operators and technicians and train them on how to service and repair before we can actually start doing the work. And so that's why on AMS the costs are a little bit more front-loaded than what would be normal ramps. Helpful color. Thanks, Steve.",2692.01,2730.712,11,2021,3,0.314,3.963,0,-0.07,-0.7339999999999994,0,-0.0249999999999999,2.604,1,0.6859999999999999,6.936,0,0.749,8.983,0,0.437,9.969,1
"Thanks. I had a big picture question just on the new wins and how you're going about it. It looks like there's been a bit of a step up on sort of the average size of the wins over the last couple of years, more like six or seven million per win versus five or six in the prior two years. And I'm just curious how you would sort of describe why that's happened, whether it's been circumstance, sort of, an ability to go after bigger wins and how you think about sort of investing in that front end machine to drive, you know, wins in the future. Do you scale that up more? Do you think you can target higher and higher wins per, you know, average size wins, et cetera? And then I had a follow-up.","Yeah, so your math on the average wins is correct. We've seen a bit of an uptick over the years into that magnitude and I would say that it is part of a little bit of a conscious effort to focus on bigger opportunities, but we don't necessarily exclude anything from a size standpoint. I know that some of our competitors have had thresholds where they say they will only chase a certain size opportunity. For us, it's more about the partnership with the customer. And I think as our relationships have continued to get stronger, we are seeing bigger opportunities across the board. So I don't expect significant increases in the average size in the coming years, but it doesn't surprise me that they will pick up. Yeah, just to add a bit, too, around investing in our customer-facing team, Steve, that's something that we continue to make pretty significant investments in. We have Of course, we have our new business development team as well as our existing customer team. And the existing customer a bit scales with revenue is the way to think of that. The new business development team we get additional leverage on, but we still continue to invest in there. And one of the things that I'd point out is just the progress that's been made in that team, and that's being reflected in the new logos that we've been talking about. So we've had 17 already this fiscal year A typical year might be 10 to 12 new logos. So we've done a great job of bringing in some new talent, leveraging some existing talent within that organization, building out our processes within the new business development effort of targeting new customers, and it's paying off right now.",2782.923,2884.874,12,2021,3,0.517,4.48,0,-0.064,-0.7979999999999994,0,0.5519999999999999,3.156,0,0.952,7.888,0,0.836,9.819,0,0.971,10.94,0
"Great. That's really interesting. And then just as a follow-up, Pat, can you I don't think you talked about it this way, but you said that engineering services help margins. Can you put a little bit of math around that, like how much of a benefit it was, I don't know, quarter over quarter, year over year, however you want to talk about it?","Yeah, I mean, we really don't break that out, Steve. If I had to look at the different components we had around lower health care costs, better engineering, and the productivity of You know, maybe it's a third, a third, a third. We haven't really done the math behind it, but that kind of feels right to me that not any one of those three was really dominating the improvement. They're probably pretty equally spread among the three. Okay. That's helpful. I appreciate that. Thank you. Sure.",2902.342,2939.728,13,2021,3,0.257,4.737,0,-0.058,-0.8559999999999994,0,0.068,3.224,0,0.153,8.041,0,0.469,10.288,0,0.5159999999999999,11.456,0
"Thanks for taking my question. I have a couple. On aerospace and defense, a nice surge in wins this quarter. Can you expand on the strength there? As we head into the next 12 months, you have relatively easier comps in that segment and nice momentum in wins. How should we think about the overall growth as we navigate through the next 12 months in aerospace and defense?","Sure. The wins this quarter, obviously, yeah, very, very healthy size. And one of the things that I talked about in the script a bit was a large defense customer. It was an abnormally large opportunity that we won for defense size. And so that definitely helped push the number higher. And then as we've talked about, we are continuing to gain share in the commercial space part. And so we see a meaningful growth in that as we look through fiscal 22 with what we've been able to capture and expanding those relationships. So You know, with the outlook of commercial aerospace starting to rebound, we believe, pretty optimistic in terms of what the sector is going to look like for 2022. Yeah, what I'd say is we feel good about all three of our sectors for next year. Obviously, A&D gets a little bit easier, but we think they're all going to be strong growth sectors for us in fiscal 2022.",2976.256,3026.508,14,2021,3,0.51,5.247,0,-0.067,-0.9229999999999994,0,0.6719999999999999,3.896,0,0.909,8.95,0,0.929,11.217,0,0.971,12.427,0
"Okay, great. And then on CapEx, you know, a little lighter question. an expected injury queue, but, you know, kind of a big ramp in four queues seem to catch up. So are there any delays in, you know, Thailand facility? I think you've mentioned it's on track for next year. And then on the facility itself, is there even more emphasis on automation? How do we think about kind of contribution margin of that facility? I think you've mentioned the Malaysian facility kind of generates relatively higher margins. I assume given the kind of scale and size of that facility. But how do you expect the Thailand facility margins to kind of shake out? Thank you.","Sure. I'll answer the first part. Maybe Pat will jump into the second. In terms of the building, I'm actually generally impressed with the team's ability to keep the project on track. Where it's tracking right now is about a week or two behind what we planned a year ago. And the team's confident they can catch it back up. So from a From an expectation standpoint, we do expect the facility to be online in the fiscal third quarter of 2022. We are talking to a handful of customers right now, and there's some interest in, from a risk mitigation standpoint, to have some of our existing business from Penang move there to help basically build a more robust supply chain for those people. We have hired the GM for the site. He's actually an internal person. We've announced that, and he's building a team. So our plans are going really well. Yeah, and with the margin, Paul, typically, I mean, we'll see three, four quarters where it'll be a drag on margin just because of the business ramping up and putting new business in there. What we've got going for us is similar to the campus environment we have in Penang. We'll be utilizing a lot of the overhead structure we've got in Penang to help support Thailand. So I think Similar to what we saw when we put up our fifth facility in Penang is that the ramp to our corporate operating margin target was fairly quick. Again, like a three to four quarter period. So I don't think you're going to see much of an impact to the overall results because typically we do have facilities ramping at one point or another. So I wouldn't necessarily depress our overall margins just because we're going through a period of of ramping with Thailand.",3067.359,3170.123,15,2021,3,0.423,5.67,0,-0.0579999999999999,-0.9809999999999992,0,0.593,4.489,0,0.923,9.873,0,0.888,12.105,0,0.972,13.399,0
