Question,Answer,Q_Timestamp,A_Timestamp,QA_Index,year,quarter,assertive_expected_value,assertive_cumulative_tone,assertive_change_point,cautious_expected_value,cautious_cumulative_tone,cautious_change_point,optimistic_expected_value,optimistic_cumulative_tone,optimistic_change_point,specific_expected_value,specific_cumulative_tone,specific_change_point,clear_expected_value,clear_cumulative_tone,clear_change_point,relevant_expected_value,relevant_cumulative_tone,relevant_change_point
"Hey, good morning. In terms of the booking strength, especially as it comes through sequentially here and focusing on the aftermarket, Nick or Kevin, do you have any sense when that will translate into into some spike in sales. I know you've said you don't have enough here to guide, but between your conversations with your customers and the bookings, is there any sense of which quarter we're going to see an improvement in sales that's notable aftermarket?","Yeah, I think that we've seen strong sequential improvement in aftermarket bookings. We've also seen some in OEM bookings. I think what we need to see is more flight activity. That will give us a breakout quarter. I think we're just starting to see ourselves come out of this. I'll remind you that our thoughts when we went into this year were somewhat flat, Q1 and Q2, with a slight uptick in the second half, nothing dramatic. I still think we're on that pace. But for a real breakout, which I think is what you're driving, and when do these orders come through, it's going to take more flight activity, I think. We're just at the beginning of the takeoff, I think, and we need more positive signs of that. That lends itself to Mike's answer for the last question as well. We just need to see more stability here, more consistent performance for us to feel comfortable with the future quarters. We know that we book up to two years out on OEM, and so it's harder to predict when OEM orders will come in. Aftermarket orders tend to be more book and ship. You'd expect that there will be more good news on the closer horizon, but there's still a lot to be seen.",1300.252,1386.935,3,2021,2,0.4459999999999999,0.8329999999999999,0,-0.065,-0.2119999999999999,0,0.641,0.6199999999999999,0,0.488,0.5830000000000001,0,0.7270000000000001,1.915,0,0.915,2.645,0
"Okay. And then, Kevin, just as a follow-up, you have done very well managing the business through the downturn, but I wanted to see if you could talk a little bit about your playbook for managing through this upturn when it comes and how you deal with input cost pressures and then potential, I suppose, labor shortfalls.","Well, I think it's the same approach and attack plan as always. We are very disciplined in adding back costs. We will do so in a very disciplined manner. We will pass along, of course, increased costs in terms of inflationary pressures. We will practice the same playbook as always as we go through this. I think this will work very well for trans time. As we come out of this, we will see improved, I think, margin position as we come out of this, given the cost reductions that we've done, as well as what has happened with some value pricing. And is labor available if you need it? You know, what is going to return first in this market is aftermarket, and that requires less labor. It's OEM builds that drive OEM demand that drives labor need quite significantly. I'm not saying that we won't need to hire, but the aftermarket recovery is less labor intensive.",1406.278,1478.726,4,2021,2,0.479,1.3119999999999998,0,-0.073,-0.2849999999999999,0,0.5269999999999999,1.1469999999999998,0,0.5660000000000001,1.149,0,0.861,2.776,0,0.887,3.532,0
"Thanks. The 12% sequential improvement in the aftermarket that you highlighted, can you maybe just directionally talk about it, Kevin, from the perspective of engine versus interiors versus passenger, what you're seeing? Sure.","Yeah, I would say in general, our sales in the aftermarket, we've seen strength in aftermarket freight. We've seen some general strength in business jet. Our transport business is sort of on par, and some of our interiors, which tend to be a little more discretionary, lag. Does that answer your question?",1507.841,1535.721,5,2021,2,0.301,1.6129999999999998,0,-0.068,-0.3529999999999999,0,0.489,1.6359999999999997,0,0.175,1.324,0,0.62,3.396,0,0.593,4.125,0
"Yeah, I guess on the more discretionary side of things, the interior side, maybe some of the passenger stuff, are you starting to see any pickup there at all, or is it mainly concentrated on the less discretionary engine side of things?","I think it's more concentrated on the less discretionary, but we are seeing some uptick from some of our more discretionary businesses that have seen some need to refurbish planes around the world. You know, I think we've seen some orders and interest from unknown, you know, corners of the world. So, you know, it's the discretionary side is doing okay, but it is weaker than the other piece. I think that makes sense given that as airlines are recovering, they're more worried about putting people in the seats than some of the look and feel just yet. But we're starting to see that ever so slightly change.",1549.929,1592.682,6,2021,2,0.395,2.008,0,-0.069,-0.4219999999999999,0,0.161,1.7969999999999997,0,0.3399999999999999,1.664,0,0.7549999999999999,4.151,0,0.935,5.0600000000000005,0
"Okay. And then following up on Rob's question, so from a cost reduction standpoint, I know you've highlighted the headcount reduction, but can you give us some, I guess, specific examples of what maybe you've done from more of the structural cost standpoint, any facilities that you've taken out during this or things that, you know, for sure aren't going to come back when we get to the other side?","Yeah, we have fundamentally looked at some of our Our businesses, some of their locations, they have satellite facilities and offices that we have looked to close, consolidate, underperforming business segments for them. We've taken this opportunity to streamline, combine effectively to lower cost. There's also been a number of, of course, cost productivity programs, automation that we've been able to implement. This has been an ongoing effort. We've continued to invest at the same or an even accelerated rate in some of our facilities for automation and cost reductions during this time. So it continues to bear out for us.",1617.96,1664.664,7,2021,2,0.4419999999999999,2.45,0,-0.0699999999999999,-0.4919999999999998,0,0.314,2.111,0,0.394,2.058,0,0.915,5.066,0,0.944,6.004,0
"Nick, I know you hate to guess, but I want to sort of put you on the spot and ask you. You've seen several cycles at this point and watched how M&A goes. And I know people don't want to sell assets at the bottom because the EBITDA is depressed. But now as we start thinking about recovery and when we get to a point where assets could trade on EBITDA numbers that feel a little bit firmer, would you – Would you guess that 2023 is one of those sort of, you know, recovered years where, you know, you begin to close, you know, the bid-ask spreads because people have a bit more conviction in the EBITDA, or is that still too early? Just, you know, some historical perspective applied. You know, what do you think?","I would sure hope so, Carter. I would sure hope so. You know, I'd be surprised to see a lot of it in 2022. Just on the same, you know, maybe you get lucky and something comes along. But I'd say, again, probably if you don't have a reason to sell and you have a good commercial business, you're probably not. Now, you know, there could be things that are attractive enough and get close enough to the edge that we're willing to pay a little more to try and make them happen. But that's very – I just can't predict that right now. Yeah.",1723.115,1764.437,8,2021,2,0.4329999999999999,2.883,0,-0.065,-0.5569999999999998,0,0.339,2.45,0,0.1929999999999999,2.251,0,0.6900000000000001,5.756,0,0.967,6.971,0
"Okay. And then, uh, one for Kevin, just on the business front, how much of a lead, you know, is it too early to have conversations with OEM customers about, you know, potential production rate, you know, increases there, uh, you know, have you had any of those yet? You know, any color you can give us on, on that market?","Well, I think we're starting to hear from Airbus of, uh, rate readiness, you know, notifications of ramp in narrow body rates seems to make sense. It seems like there'll be a hole in the market that they need to fill. We will be ready to fulfill that as it comes to pass. Makes sense that there'll be some of that need, though.",1786.091,1809.753,9,2021,2,0.267,3.1499999999999995,0,-0.073,-0.6299999999999998,0,0.22,2.67,0,0.163,2.414,0,0.7230000000000001,6.479,0,0.747,7.718,0
What about on the business jet side?,"Business jet's been really robust both in aftermarket OEM activity in general. I'm encouraged there, although we'll have to see how it plays out, that is it just leisure or is it business jet use, you know, what happens here. But right now it's been a brighter segment for us. Now, it's only 10% to 15% of our business, so it's not a massive driver on just the business jet side, but it's still interesting. Great. Thanks for the call, guys.",1812.233,1848.997,10,2021,2,0.274,3.4239999999999995,0,-0.066,-0.6959999999999998,0,0.5469999999999999,3.217,0,-0.0019999999999999,2.412,0,0.736,7.215,0,0.502,8.22,0
"Yes, hi. Kevin, I first wanted to ask on your defense sales. You called out OEM revenue growth better than aftermarket. Can you parse those out, and can you comment specifically on the defense aftermarket, and are you maybe seeing any trends there that are at all worrisome?","You know, we're not. I think we're really bullish about the order book on the defense side. We always see lumpiness, and I've talked about it in the past, APKWS parachute orders on lumpiness on OEM. Sometimes those orders ship. Sometimes the bookings are delayed. We've seen strength in aftermarket, recent bookings in aftermarket, defense aftermarket have been strong. So I'm not feeling like there's any weakness, any program concerns. As you know, the defense budgets are coming through right now, and I think Transdime is in a great position because we are on the capability extension, the technological advancement curve. We're not boots on the ground, so to speak. So it puts us in a good place for the market in the future, so both short-term and long-term. I'm reasonably optimistic about the defense budget and situation for us.",1876.735,1941.974,11,2021,2,0.473,3.897,0,-0.066,-0.7619999999999998,0,0.617,3.834,0,0.131,2.543,0,0.67,7.885,0,0.7,8.92,0
"Okay, very helpful. And if I could, on the commercial aftermarket, you grew in your fiscal first quarter, you know, 5% sequentially, now 12% this quarter. Was any part of that step up attributable to, or can you comment on maybe average order sizes you're seeing, or maybe, you know, any urgency around the orders, expedited shipment costs, or benefits, or anything of that nature?","You know, we don't offer volume discounts. So we're not, you know, in our aftermarket, we don't give you a better price if you buy 100 pieces versus one, generally speaking. So there's not the market drive to get ahead of anything. You know, what we're seeing is that this is not overly discretionary driven. It's a lot of consumable parts that they need. And there's some urgency coming out of it. We're starting to hear of some, you know, urgent need, urgent orders. I'll tell you that our POS with our distribution is running very similar to what we see. So all indicators are that the business is generally starting to recover. Like you said, 5% sequential in Q1, 12% now, and an order book that continues to expand.",1964.813,2021.983,12,2021,2,0.469,4.366,0,-0.0689999999999999,-0.8309999999999997,0,0.515,4.349,0,0.714,3.257,0,0.845,8.73,0,0.974,9.894,0
"Thank you. Good morning, everybody. Do you have a preference of a greater mix of leased versus owned aircraft in the global fleet?","I don't know that we do. Generally speaking, leased folks might historically have had more restrictions on PMA and other things. But generally speaking to us, it doesn't matter.",2041.339,2058.864,13,2021,2,0.1969999999999999,4.563,0,-0.076,-0.9069999999999996,0,-0.0169999999999999,4.332,0,-0.198,3.059,0,0.6950000000000001,9.425,0,0.5349999999999999,10.429,0
Okay. And then we know that you're pretty well protected on the demand side from inflation and pricing passing through costs. You have a pretty clear track record of that. But what about the supply side of the house? Can you remind us how you're structured there with your suppliers and how you might protect against raw material increases? Thank you.,"Well, we won't be able to protect against raw material increases. We will have to pass them along through our indices and price increases that we have and the mechanisms. There is no way to protect yourself unless you're willing to buffer with huge amounts of inventory, which generally we don't like to do. We also don't see the need to go really long on some of these ingredients. We have a tendency to have a lot of specialty products that we source from our supply chains around our facilities. I don't see this as a huge issue of supply yet. It doesn't mean that it won't get to that point as people struggle with possibly relaboring their facilities, but right now we're not in any danger position on raw material supply or supplies in general.",2079.931,2140.818,14,2021,2,0.404,4.967,0,-0.073,-0.9799999999999998,0,0.0399999999999999,4.372,0,0.5359999999999999,3.595,0,0.876,10.301,0,0.89,11.319,0
"Okay. Thanks, Kevin.",Sure.,2142.905,2144.186,15,2021,2,0.1039999999999999,5.071,0,-0.055,-1.0349999999999997,0,-0.0039999999999999,4.367999999999999,0,-0.108,3.487,0,0.3899999999999999,10.691,0,0.868,12.187,0
"Thank you, guys. Good morning, Sheila. Maybe on commercial OE, you know, you guys were down 50% in the quarter. I think your peers are trending down 40%. Any sort of puts and takes on where you guys are in rates on destocking or – When do you expect that business to start flatlining or just return to positive territory?","You know, I assume we're making that, you know, we're crossing some threshold as we move through this now. You know, defense, or I'm sorry, commercial OEM bookings can be lumpy. We haven't lost any positions. They're simply working through inventory and the mix that they have today. I'm confident this will shake out in the coming months and quarter.",2174.946,2203.329,16,2021,2,0.304,5.374999999999999,0,-0.076,-1.1109999999999998,0,0.552,4.92,0,-0.17,3.317,0,0.681,11.372,0,0.951,13.138,0
"Okay, and then maybe on EBITDA margins, you know, you guys were at 43.2 for the first half. Your full year guidance is about 44, implies the second half is 45%, but you also have 100 to 150 basis points of dilution from Cobham. So what are some of the underlying assumptions, if you could give us some color there?","Yeah, I guess the underlying assumption we have is that people will fly more in the second half. There will be more commercial aftermarket activity and a continued improvement. Not dramatic. We have said from the beginning we had a modest uptick in the second half that was in our thinking, and I still think that's where we're at. To get to the 44% with, as you pointed out, about a percentage point of headwind is – Yeah, that is going to be the feat that we have ourselves dialed in to achieve right now. I don't see, there's always headwinds to that continued cost reductions that we continue to look at, but I think we feel okay about that right now as our forward forecast.",2224.535,2278.12,17,2021,2,0.385,5.76,0,-0.068,-1.1789999999999998,0,0.559,5.479,0,0.8119999999999999,4.129,0,0.825,12.197,0,0.963,14.101,0
"Yeah, thanks. Good morning, guys. Why did I get your perspective on how things moved on the aftermarket sequentially within the quarter? So to be up nearly 30%, was the exit rate very, very short?","We saw some real change in the last month, last six weeks of the quarter. Clearly the month of March was very different than January and February. And, you know, I think that's, you can see that in flight activity, in interest, in people traveling to websites. I mean, there's so many trackers that all of you out there follow that I religiously read every day. that show, you know, sometime in the March timeframe, there was an uptick in activity and that translated to an uptick in activity for us as well.",2305.699,2345.313,18,2021,2,0.348,6.108,0,-0.067,-1.2459999999999998,0,0.29,5.769,0,-0.3429999999999999,3.786,0,0.877,13.074,0,0.972,15.073,0
"And would you say that's continued in April, that level of urgency?","Well, I can't comment on April. I can't comment on April, whether that's continued, but the, I think the flight activity and interest as we have seen continues.",2351.074,2361.276,19,2021,2,0.147,6.254999999999999,0,-0.064,-1.3099999999999996,0,0.076,5.845,0,0.055,3.841,0,0.505,13.579,0,0.369,15.442,0
"And is there any way to, to gauge whether the uptick in aftermarket activity is, is, as parked, is it for parked aircraft coming back into the active fleet and therefore it's sort of a, you know, an unnaturally high bump relative to what the underlying consumption might actually be. I'm just wondering if there's any way to parse all of the data you guys get to figure out like if this is a... I guess if I was slicing that, I would say that, uh,","Yes, some of it must be for returning aircraft, although the park fleet has slowed as to what's coming back out of park until there's more revenue passenger miles flown. So I think they continue to pull out capacity. They then have to get it ready to fly. So there's a little bit of that. I don't say that there's a whole lot of it is getting planes ready. I think it's actual usage, having inventory staged where you'll need it. It's just the return of flight activity, and maybe there was some harvesting of available hours on different planes or shipsets that they needed to manage now. Now it's kind of you get into speculation.",2395.16,2445.138,20,2021,2,0.3229999999999999,6.577999999999999,0,-0.0699999999999999,-1.3799999999999997,0,0.0199999999999999,5.865,0,0.5720000000000001,4.413,0,0.685,14.264,0,0.591,16.033,0
"Right. Last one for me. You mentioned the dividends and buyback hiatus, but On the M&A front, what is the pipeline like these days? Are there any actionable things? Is it a lull?","Yeah, I'd say it's actionable at the small, the medium-sized end of the range. It continues to wait. The opportunities we see continue to wait more towards defense. You know, to Nick's comments earlier, we'll see what comes. If there's a big, good commercial business that comes down the pike, we'd like to see that. But currently... active as we always are and waiting more towards defense.",2462.528,2485.627,21,2021,2,0.3369999999999999,6.914999999999999,0,-0.073,-1.4529999999999996,0,0.27,6.135,0,0.06,4.473,0,0.7799999999999999,15.044,0,0.747,16.78,0
"Thanks so much. Nick or Kevin, first one for you on the OEM bookings. I was wondering if you could give us any additional detail on what's in there. Is this coming soon? from narrow body? Is it coming from restock? Are we maybe seeing some offset from wide bodies? Just some color, if you could.","Yeah, there's not a lot of color I can offer on that, except we're delivering on the order book of today, which is, as you know, is more slanted to narrow bodies right now. Yeah, I don't have a lot of insights there. as to whether one ship set is in a better inventory position or anything like that. I just don't have that color.",2516.947,2547.447,22,2021,2,0.183,7.097999999999999,0,-0.0669999999999999,-1.5199999999999996,0,0.0269999999999999,6.162,0,-0.088,4.385,0,0.602,15.646,0,0.6649999999999999,17.445,0
"And if Airbus were to firm up this speculated rate of 53, when do you think you would get a sort of lead notice on that?","Probably later in the fall if they were going to go for a 2022 rate change. It's usually six months or so ahead of time, I think.",2557.232,2567.738,23,2021,2,0.086,7.183999999999999,0,-0.075,-1.5949999999999995,0,-0.0169999999999999,6.145,0,0.0,4.385,0,0.6920000000000001,16.338,0,0.962,18.407,0
"Okay. And then just finally, to follow up on Gotham's question, if things were to improve in aerospace land in, say, the next 12 months or so, would you be willing to look at a scale acquisition like Estraline if something were to be there? Sure.","I think it's awful hard to predict. Yeah. I mean, we'd consider looking at it. Yeah, of course. I mean, we have the capital to deploy, and we'd like to be out there putting it to – putting it to work, but, you know, we can't make those things happen, so we remain at the ready to take advantage of it if the opportunity happens.",2584.705,2605.249,24,2021,2,0.361,7.544999999999999,0,-0.0689999999999999,-1.6639999999999997,0,0.262,6.407,0,-0.195,4.19,0,0.744,17.082,0,0.449,18.856,0
That makes sense. Thanks so much.,Sure.,2607.651,2608.832,25,2021,2,0.0779999999999999,7.622999999999999,0,-0.031,-1.6949999999999994,0,-0.0059999999999999,6.401,0,-0.1629999999999999,4.027,0,0.4639999999999999,17.546,0,0.732,19.588,0
"Hey, good morning, guys. Mike, earlier you mentioned that the IG audit is similar to previous audits. I want to clarify, is that on the audit process, or does that also include the size and scope of what they're looking at?","Both, the process and then also the scope in terms of auditing and reviewing profitability on a set number of contracts. That's what we saw on the 2006 audit. It's also what we saw on the audit that generated the 2019 report, and it's what we're seeing now as well.",2631.654,2650.329,26,2021,2,0.273,7.895999999999999,0,-0.067,-1.7619999999999991,0,0.018,6.419,0,0.481,4.508,0,0.7759999999999999,18.322,0,0.95,20.538,0
"Great. And a follow-up to that would be, how do you guys think about the underlying businesses that are driving these audits? At some point, I mean, it could be pretty distracting or with the time that you spent in 2019. Do you view these businesses as core, or would you consider exiting them just to keep the distraction at a minimum from the rest of the business?","I'll take this one, and Nick, you can jump in. I think These are still great businesses, core businesses. This is part of the process of doing work with the government. You have to go through this process. is a military DOD, fantastic customer. We understand that they are trying to get the best deal for their constituents as well. So it's a natural part of the process. I don't think We are afraid of it. We've spent more time integrating into it. We now have regular reviews and meetings with the DOD, the DLA. We're very connected and it's very different today than five, ten years ago in terms of our connection. So if your question is will we eventually want to get rid of these businesses because of the nuisance of military, I don't see that happening yet at all. These are still great businesses, core to us. These are products developed in a commercial environment. These are fantastic products and businesses for us. I mean, all I'd add is they're, to your point on the commercial environment, they're very frequently intertwined in very similar products. It's not that they're severable from Yeah, they're very close to the same product in many situations, if not the exact same product. And we have very few businesses that are just 100% military, and we've been talking about some of those and offloading some of those from the Estraline side of the house. So we continue to look at this and work on it.",2673.815,2784.991,27,2021,2,0.506,8.402,0,-0.0749999999999999,-1.8369999999999995,0,0.432,6.851,0,0.895,5.4030000000000005,0,0.881,19.203,0,0.961,21.499,0
"Thanks very much, and good morning, everyone. I think you mentioned some more M&A opportunity on the defense side, which makes sense given the environment. Do you have any hesitancy about that, just given where the mix is for the company right now? Is there a certain point beyond which you would not want to see the revenue mix tilt toward defense?","Yeah. Historically, we've always had, as Kevin mentioned in his comments, a defense mix in a non-COVID environment that's 35% of revenue or slightly less. I think we see ourselves kind of staying in that ballpark. With some of the divestitures that happened out of the Esterline portfolio, as well as some of the ones that could be coming in near-term months, you know, we actually wait down on the defense side a little bit when you run rate for a – for an environment that's not impacted by COVID. So we're looking at defense opportunities, and when we look on the M&A side for companies, we look for products that hit our criteria, not so much narrowing in on a specific end market and just looking at commercial and not focusing on defense. We look at the defense stuff that's out there now and size up the products to see if it fits our criteria, and we're active, as we mentioned. So it shouldn't keep us out of that market and looking at opportunities in the future.",2818.571,2876.184,28,2021,2,0.497,8.899,0,-0.0719999999999999,-1.9089999999999991,0,0.316,7.167,0,0.865,6.268,0,0.907,20.11,0,0.97,22.469,0
"Okay, thanks. And then I think you mentioned, Kevin, on the last call that, you know, most of the cost-out actions you kind of completed for the year, and there was still some COVID restructuring during the quarter, I think, you know, fairly similar to the level in Q1. Were there new sort of cost-out opportunities that came up during the quarter? And I guess, how do you see that kind of playing out.","I guess it's two. There's some new things and then that's continuation and paying for the actions that we already started. The majority of the COVID actions have now been completed in Q1 and Q2. You'll see a little bit in Q3 and Q4, but at a far diminished rate versus what you've seen these past two quarters. Okay. We're never done looking at our cost position, right? So, you know, you shouldn't ever anticipate things completely cease there.",2905.282,2934.014,29,2021,2,0.305,9.204,0,-0.072,-1.9809999999999992,0,-0.0219999999999999,7.1450000000000005,0,0.088,6.356,0,0.7110000000000001,20.821,0,0.955,23.424,0
"Yep, that makes sense. And then just to put a fine point on Christine's last question with the DOD audit, the extent that you see the scope and kind of the scale of the audit being similar to prior ones, I mean, you expect a similar result as well?","You know, it's hard to say or forecast any kind of result. We don't have good insight into that. To us, it seems, just based on the activities we're doing and the dialogue and discussions we're having, it seems a lot like those prior audits. But to make a claim on what the outcome might be, that's not under our control, so I don't want to speculate. But, you know, we take this seriously. We're very engaged. We're working closely with the IG on the audits. We meet with them regularly. this has, yeah, it's been something that we've continued to work, much like in the past. So, yeah, the conclusions are similar. Great.",2956.421,2995.36,30,2021,2,0.361,9.565,0,-0.067,-2.047999999999999,0,0.097,7.242,0,-0.068,6.288,0,0.726,21.547,0,0.89,24.314,0
"Yes. Good morning, Nick, Kevin, Mike. Hey, Kevin, it's been coming up on a lot of calls about supply chain shortages, and maybe you could just give us a little color of what you're seeing on on your end on the supply chain side?","You know, we are hearing of some critical raw materials, some critical materials, some materials that have gone up dramatically in price. So far, we haven't seen any dramatic supply disruptions because of the supply chain being stressed We have seen prices go up in some spot market buys on certain metals and other components, but as a whole, we're able to pass along inflationary costs, surge pricing, expedite pricing. The one area that we're looking very closely at, of course, is electronic components. We do consume those in a number of our businesses, whether they're chips, resistors, FETs, and the like, and making sure that we have the supply of those that we need. That continues to be a focus. Again, we make a lot of what we need and consume, so we are not overly exposed, but it's something that we have to continue to watch closely.",3016.81,3096.055,31,2021,2,0.433,9.998,0,-0.067,-2.1149999999999998,0,0.114,7.356,0,0.419,6.707,0,0.883,22.43,0,0.959,25.273,0
"Hey, good morning, guys. Thanks for taking the question here. Maybe, Nick or Kevin, just to go back to the aftermarket bookings, can you provide a little bit more color from what you're seeing in terms of geography? I'm assuming the platforms are narrow body driven, but even what are you seeing from distributors? Are they starting to pull more Was there anything for provisioning for the max in the quarter and, you know, pricing? You know, if we look sequentially from last quarter, are you getting any pricing in there in those bookings numbers?","So we are always, you know, on regular intervals looking at, you know, pricing our business and putting, passing along inflationary and expedited increases. As far as the CAM bookings are, you know, any color on geography. We don't track our business that way per se. Many of our customers are global, so I don't have geographic information. My expectations are that certainly what I'm seeing, what we're seeing in the U.S. is driving business, but also China, the domestic flight surge there. We anticipate that we see that activity, but we don't see any concrete geographies in our results.",3141.873,3193.904,32,2021,2,0.363,10.361,0,-0.066,-2.180999999999999,0,0.128,7.484,0,-0.0349999999999999,6.672000000000001,0,0.818,23.248,0,0.87,26.143,0
"Got it. And then just from an organic aftermarket revenue standpoint, do we need to see traffic to get back to pre-pandemic levels for you guys to get back to that pre-pandemic quarterly revenue run rate?","I think not. Well, we track and kind of follow the takeoffs and landings. So I think in time, as the takeoffs and landings jump back up to where they used to be, we expect our aftermarket to do the same. Yeah, I think because the price that we've been able to drive, I think the new products, programs, and the like, I think we'll be in a better position when the volume returns. But we'll have to see how that unpacks.",3209.337,3242.537,33,2021,2,0.353,10.714,0,-0.0709999999999999,-2.251999999999999,0,0.607,8.091000000000001,0,0.375,7.047000000000001,0,0.829,24.077,0,0.954,27.097,0
"Yeah, hey, good morning. Morning, Ron. Parsing out one of the end markets, freight is doing quite well. You guys mentioned that, and we've seen that in the numbers. Are there any organic or inorganic opportunities that are more focused on freight that you guys are considering?","Yeah, we're always considering opportunities. You know, we look at the passenger to freighter conversion business. You know, we're looking at a number of opportunities there. I don't know on the inorganic side that I can comment there. But on the organic side, we're constantly looking at new product innovations to better service that market because it seems like one that is evolving very quickly, and there's a lot of players, a lot of interested parties.",3271.309,3306.745,34,2021,2,0.407,11.121,0,-0.071,-2.322999999999999,0,0.393,8.484,0,-0.0189999999999999,7.0280000000000005,0,0.7999999999999999,24.877,0,0.965,28.062,0
"Got it. Got it. And then kind of following back up on M&A, would you guys be willing to do anything outside of A&D if it fit the criteria that you guys like? You know, sole source, proprietary IP, that kind of thing, highly engineered, Would you be willing to look at something in an adjacency, or does it have to be in A&D?","I can try this. I would say, you know, you never say never, but we would be – it would be a significant hurdle for us to get over. I mean, we have a very strong preference to stick to our nitin.",3336.519,3352.493,35,2021,2,0.315,11.435999999999998,0,-0.079,-2.4019999999999992,0,0.079,8.563,0,-0.022,7.006,0,0.736,25.613,0,0.836,28.898,0
There's still a lot of opportunities in aerospace.,"I think that's the best way I'd answer it. It would be a very high hurdle. But, you know, you never say never.",3358.001,3363.124,36,2021,2,0.145,11.581,0,-0.074,-2.475999999999999,0,0.0399999999999999,8.603,0,-0.201,6.805000000000001,0,0.48,26.093,0,0.363,29.261,0
"Hi. Good morning, everybody. Good morning. Kevin, you are still looking for EBITDAs to find margins, I think, of 44% for the year. But you had this uptick in the third quarter. I guess the year-to-date is 44%. Are you expecting the margin mix to deteriorate in the last quarter, or is this just a little bit of conservatism?","Hopefully, we're conservative. We feel comfortable, given the visibility we have right now, that 44% – you know, makes sense. So hopefully it's conservative and we'll do better. We're not anticipating anything detrimental in the fourth quarter.",1199.317,1219.013,1,2021,3,0.293,0.293,0,-0.073,-0.073,0,0.188,0.188,0,0.271,0.271,0,0.597,0.597,0,0.874,0.874,0
"Thanks. Good morning. Kevin, I was wondering if you could comment on the bookings trends in the quarter. I know you said the books bill was greater than one in aftermarket, but maybe sizing it sequentially. I think last quarter it was up sequentially 30%. I don't know where the bookings better sequentially as well this quarter.","Yeah, for year to date, we're up considerably. For the quarter, it can be lumpy. So you're right to say that it's a little bit off, down 7%. We were up significantly last quarter. We still are booking more than we're shipping in both quarters. So I think that's also the way to look at it.",1490.698,1517.109,2,2021,3,0.291,0.584,0,-0.073,-0.146,0,0.218,0.406,0,0.6559999999999999,0.927,0,0.612,1.209,0,0.893,1.767,0
"Okay. Okay. And anything with respect to the channels you're seeing, your distribution channels in particular, any signs of them having inventory stocks or destocks, or is this progressing as normally as you'd expect?","I think it's progressing reasonably normally. They're placing orders. We're filling them. Distribution is a smaller part of our business than it used to be. It's somewhere... below 20% of our business now. The rest of it we handle directly in the aftermarket. And their POS, their sales to the market, look similar to ours, quite frankly. So the business is performing about how we would expect. We don't offer volume-based discounts for a significant percentage of our business, so it doesn't encourage overstocking in the channel.",1532.662,1576.932,3,2021,3,0.414,0.998,0,-0.079,-0.2249999999999999,0,0.368,0.774,0,0.094,1.021,0,0.872,2.081,0,0.971,2.738,0
"Okay. And Nick or Kevin, any update on the DOD IG audit? Thanks.","Yeah, the DOD IG audit, we look to have a rough draft this fall and a publication shortly thereafter. We still have not seen that, but still anticipate and still, quite frankly, anticipate, you know, similar conclusions to prior audits. So, yeah, That's what we see right now. We have closely worked with the DOD, the IG, in regular weekly meetings to review information data and build a working group to continue to improve our relationship with the DOD and the important players on the defense side of the House. So that's what we know so far. But, yeah, sometime this fall.",1582.842,1631.112,4,2021,3,0.302,1.2999999999999998,0,-0.066,-0.291,0,0.1029999999999999,0.8769999999999999,0,0.1929999999999999,1.2139999999999995,0,0.831,2.912,0,0.918,3.656,0
Okay. Thanks again.,Yep.,1632.753,1633.873,5,2021,3,0.069,1.369,0,-0.0539999999999999,-0.3449999999999999,0,0.002,0.8789999999999999,0,-0.154,1.0599999999999998,0,0.4139999999999999,3.326,0,0.75,4.406,0
"In aftermarket, Kevin, can you provide more color in terms of action events that are driving the strong bookings? Are these driven by general air traffic recovery demand or are there specific events like aircraft coming off storage that's driving this incremental growth?","I think it has to be all of the above. We're certainly seeing whatever destocking they had come to an end, but we are seeing increased takeoff and landing cycles, which we think are important to follow this industry, and certainly preparing for future capacity and needs I think all three are at play here. I don't have any ability to differentiate which one is the most important, but I think they're all happening.",1667.371,1698.32,6,2021,3,0.303,1.672,0,-0.071,-0.4159999999999999,0,0.358,1.237,1,-0.148,0.9119999999999998,0,0.7060000000000001,4.032,0,0.633,5.039,0
"Yes. Good morning, Kevin, Nick, Mike. Nice result. Hey, Kevin, you made a comment on China just being a watch item. Maybe you could just give us a little what are your international kind of sales mixes or just in general, if you want to break it down by region, just domestic.","We don't break down our sales by region. It's difficult for us to tell as we sell to airlines, we still sell 20% or so through distribution. So it's difficult for me to tell you geographic split. Obviously, we follow the takeoff and landings flight cycles very closely. Many of you publish different reports on that. And what we've seen recently is similar to what we saw a few months ago, China domestically will have a we'll retreat and then come back and we're in a retreat period right now. Um, I can only assume that's because of something COVID related, but I don't know beyond that. So hence why I say it's a watch item. Obviously our visibility and knowledge of what's happening on the ground there is somewhat limited.",1801.267,1854.819,7,2021,3,0.346,2.018,0,-0.071,-0.4869999999999999,0,0.0289999999999999,1.2659999999999998,0,0.368,1.2799999999999998,0,0.7569999999999999,4.789,0,0.783,5.822,0
