tic,year,quarter,timestamp_Q,timestamp_A,timestamp_et_q_start,timestamp_et_q_end,timestamp_et_a_start,timestamp_et_a_end,section,speaker_name_Q,speaker_title_Q,question_text,speaker_name_A,speaker_title_A,answer_text,assertive_label,assertive_score,cautious_label,cautious_score,optimistic_label,optimistic_score,specific_label,specific_score,clear_label,clear_score,relevant_label,relevant_score,sent_section_id,qa_assertive_signed,qa_cautious_signed,qa_optimistic_signed,qa_specific_signed,qa_clear_signed,qa_relevant_signed,qa_assertive_cumulative,qa_cautious_cumulative,qa_optimistic_cumulative,qa_specific_cumulative,qa_clear_cumulative,qa_relevant_cumulative,qa_assertive_sentence_level_CP,qa_cautious_sentence_level_CP,qa_optimistic_sentence_level_CP,qa_specific_sentence_level_CP,qa_clear_sentence_level_CP,qa_relevant_sentence_level_CP
AVGO,2021,3,1649.262,1678.958,2021-09-02 17:26:42.100000-04:00,2021-09-02 17:27:29.262000-04:00,2021-09-02 17:27:29.262000-04:00,2021-09-02 17:27:58.958000-04:00,QA,Stacy Rasgon,Bernstein Research Analyst,"Hi, guys. Thanks for taking my question. I wanted to ask you about capital allocation. Obviously, while half the cash flow goes to the dividend, the other half goes, I mean, ideally to M&A or buybacks. And it's been a while since obviously you executed M&A and we're kind of getting toward the end of the year. At what point do you kind of make the decision to give up on M&A this year and start buying back stock? Or do you save the cash like for like a potential deal next year? Just how do we think about your mindset around M&A environment versus just using the cash for buybacks and then maybe starting the cycle over again at some point as we get into the next year?",Hawk Tan,President and CEO,"Well, you know, it's not the first time I got this question. I got it last quarter and the quarter before, and I told you guys, and I stick by that answer still now, we're running it until the end of this fiscal year, which is October, November, and we'll make the call at that time whether we use the cash to buy or we use the cash either to do an M&A or to buy back our shares.",positive,0.542,neutral,0.681,neutral,0.828,negative,0.435,positive,0.879,positive,0.97,6,0.542,0.0,0.0,-0.435,0.879,0.97,2.8129999999999997,0.0,1.8900000000000001,1.2309999999999999,5.019,4.734999999999999,0,0,0,0,0,0
AVGO,2021,3,1690.288,1724.141,2021-09-02 17:27:58.958000-04:00,2021-09-02 17:28:10.288000-04:00,2021-09-02 17:28:10.288000-04:00,2021-09-02 17:28:44.141000-04:00,QA,Stacy Rasgon,Bernstein Research Analyst,"Does that mean that you have to have a deal in mind in October, November, or could the call be to save the cash for something in the future? Or like if you don't have a deal on the books in October, November, do we see a buyback?",Hawk Tan,President and CEO,"We'll probably play the simple way as far as saying that, as you correctly say, we're accumulating cash at a fairly dramatic rate. And so by the end of October, our fiscal year, we'll probably see the cash net of dividends, our cash pool, to be up to close to $13 billion, which is something like $6, $7, $8 billion above what we would otherwise like to carry on our books. So we have to make a decision at that point.",positive,0.477,neutral,0.641,neutral,0.87,positive,0.891,positive,0.872,positive,0.97,7,0.477,0.0,0.0,0.891,0.872,0.97,3.29,0.0,1.8900000000000001,2.122,5.891,5.705,0,0,0,1,0,0
AVGO,2021,3,1804.97,1887.334,2021-09-02 17:28:44.141000-04:00,2021-09-02 17:30:04.970000-04:00,2021-09-02 17:30:04.970000-04:00,2021-09-02 17:31:27.334000-04:00,QA,Harlan Su,J.P. Morgan Analyst,"Good afternoon. Congratulations on the strong quarterly execution and results. Strong free cash flow generation in Q3. You gave us the EBITDA profile for Q4. If I use normalized assumptions on cash, interest payments, cash taxes, and CapEx, looks like the team is going to generate about $13.7 billion-ish roughly in free cash flow this fiscal year, which roughly translates into a dividend increase to at least $16.70, maybe a bit more. if the team continues to return 50% of the free cash flow. I guess my question is, on Q4, are there any one-time cash events, timing-related dynamics, CapEx increases, or tax-related events which we should be considering? Or is my free cash flow and dividend math roughly correct? And then just a quick follow-up. The team has a fairly large footprint of logistics, warehousing, and key suppliers for assembly and tests in Malaysia. Just given the significant uptick in COVID-19 cases there, is the team being impacted by potential facilities closures, or how is the team mitigating this impact?",Hawk Tan,President and CEO,"I'll take that first question that you asked, and then I'll have Hawk take the second one. Essentially, our policy isn't changing. We're going to return 50% of our free cash flows to our shareholders, and I would say your math is pretty good. Awesome. You're spot on, Alan, on your math, almost. No, thank you. Right. In terms of the concern that you expressed about the resurgence of COVID-19 infections in Malaysia, where we have, correctly say, have a large supply chain team located, you're right, it's challenging, but we're managing very well, I think, our teams there. I would say practically 99% of our people in Malaysia have been vaccinated. We made arrangements with the Malaysian government and ensured that this was done. This has been done and so we are able to manage through this resurgence in Malaysia. And we will continue to keep our eye very closely on conditions over there. But for now, I think we're okay.",positive,0.499,neutral,0.652,positive,0.549,positive,0.96,positive,0.885,positive,0.953,8,0.499,0.0,0.549,0.96,0.885,0.953,3.7889999999999997,0.0,2.439,3.082,6.776,6.6579999999999995,0,0,0,0,0,0
AVGO,2021,3,1957.732,2362.553,2021-09-02 17:31:27.334000-04:00,2021-09-02 17:32:37.732000-04:00,2021-09-02 17:32:37.732000-04:00,2021-09-02 17:39:22.553000-04:00,QA,Vivek Arya,Bank of America Analyst,"Thanks for taking my question. I actually just wanted to clarify something and then have the questions. On the clarification, I think, Hawk, you mentioned you're shipping to demand. Does it mean you're not seeing any supply shortages? And that would be very different than what we are hearing from every other semiconductor company. So I just wanted to make sure I had the right interpretation. And then my question is just kind of the long-term growth rate for Broadcom. You know, in the past, you have mentioned kind of this mid-single-digit kind of growth rate. I understand that this year, right, compares make it, you know, easier to grow faster than that. But as you look at Broadcom over the next, you know, handful of years, do you think you are in a situation to grow better than mid-single-digit growth rate? Like what is missing to make you upgrade, right, that mid-single-digit growth rate, the conceptual forecast that you have provided in the past? Okay.",Hawk Tan,President and CEO,"Let me take the first part of the question first because I think it's very important and very interesting. It ties into the first question by John is, hey, why are you guys not shipping like crazy? Are you supply constrained? There's always overhanging our care about making every wafer count in this environment, and we do that very carefully. And we do that, I believe, very well, given in looking at how well our margins are performing in this environment. But we also always, as I said before a few times, with the way we manage our supply chain, we pretty much like to carefully scrutinize end demand as defined by ourselves, which is the end user who needs those products. What we also see, and I mentioned that in the industrial segment in 2017, in Q3, where resale from a distributor, as you know, industrial generally pretty much go through distributors. The end users just go to our distributors and wipe out our inventory, most of our inventory there. So we show a resale growth of 55%, and we all know that's not real demand. People are building up buffer. There's a certain level of panic buying. Take that across all segments of semiconductor markets today. You see that kind of behavior unless you, as core key suppliers, we put in careful discipline to manage supply to where demand is really needed as opposed to where OEMs or even end users are just building up buffers a bucket of buffers everywhere. And that's pretty much what we spend a lot of our time doing. I cannot necessarily say the same of many other semiconductor companies out there, which is probably why John Pitzer is saying, well, why are people showing bigger numbers? We can show bigger numbers, but that means we will build up. inventory in the wrong places. And we need every one of those wafers in this environment, not just this quarter, but next quarter and a quarter after that, to ensure that our strategic customers are able to get what they need to launch, to deploy programs. Right? And on the long-term growth rate, how Oh, sorry, missed that. Well, you know, I like to believe, like some of you do, that with this recent event and with these things happening, especially COVID-19, creating a change of work habits in our ecosystem, that there is a reset upwards towards a higher consumption of technology and by extension, semiconductor chips in the long term. I agree, there has been an accelerated adoption of certain technologies under these lockdown conditions in our lifestyle economy over the last 18 months. This accelerated adoption of technology has created strong growth demand for semiconductor products over this 12 months. I agree, and we report those results, which we believe are true and demand, as I indicated in a brief earlier part of my answer to your question, that it's now up to high, mid to high double-digit teens, so to speak, year on year. That's good, that's very strong. That's a far cry from my my model that says semiconductor grows long-term mid-single digits. But this accelerated consumption does not necessarily create a fundamental shift in our people's ability to consume technology, and when things revert back towards a more normal lifestyle, maybe not this year, maybe next year or the year after, I would expect this accelerated consumption would reset itself. And then you ask yourself, fundamentally, over the next 10 years, five, 10 years, is semiconductor consumption usage going to increase any higher? I find it hard to imagine why it should, if fundamentally, We have an industry that's relatively mature, still evolving, still changing, which makes it exciting for us, but pretty much been around fairly much a long time. And I may be wrong. I still think it will revert over the next five, ten years back to a norm. The question, your view is, will that norm be high single digits perhaps rather than mid-single digits? And you may be right. I don't know the answer to that. But right now, you're right, we are seeing 15 to 20% year-on-year demand usage of our semiconductor chips. And by the way, we are pretty broad across multiple end markets in applications of semiconductors. So we kind of represent a large part of the overall semiconductor growth. And now there may be particular that could grow faster than that mid-single digits, and I do accept that. But given how broad-based we are, I tend to think we revert to what will be the norm. And I cannot disagree with you that the norm might be higher than the mid-single digits I've said before. Thank you, Ankur.",positive,0.552,neutral,0.601,neutral,0.677,positive,0.919,positive,0.921,positive,0.968,9,0.552,0.0,0.0,0.919,0.921,0.968,4.341,0.0,2.439,4.0009999999999994,7.697,7.6259999999999994,0,0,0,0,0,0
AVGO,2021,3,2390.725,2598.941,2021-09-02 17:39:22.553000-04:00,2021-09-02 17:39:50.725000-04:00,2021-09-02 17:39:50.725000-04:00,2021-09-02 17:43:18.941000-04:00,QA,Blaine Curtis,Barclays Analyst,"Hey, good afternoon. Thanks for taking my question. I want to ask you on broadband. It's been running kind of in the 20s year over year. You set up double digits for Q4. I think last year's an easy compare, so I just want to know how literally to take that. I know you said maybe over time that would be the one segment that could moderate. I just didn't know if you were signaling anything for October.",Hawk Tan,President and CEO,"Okay. No, broadband is hot. to cut to the chase. It's hard. It's hard driven by two things, and I articulated that in my remarks. Wi-Fi, Wi-Fi 6, and Wi-Fi is a big area now that service providers basically operate the telcos and cable operators are using as part of connectivity to households globally. And that's And we have literally won, again, a huge part of that market successfully. And we're seeing that trend continuing into next generation Wi-Fi 6E. But what's also driving broadband, I should say, and I mentioned that, is fiber. Fiber is, you know, several large telcos. are investing very big in putting fiber out there to households. It's particularly driven, I guess, to some extent by political considerations. They want to connect households very well. You hear about British telecoms openly saying they have a program over the next five, six years to connect over 20 million British households. Deutsche Camp Telekom is doing exactly the same thing, and so is AT&T here in the U.S., where they're a very large program. And this, as I indicated, multi-year programs where each of these operators will spend multiple billion of dollars of investment to put that fiber out to the home. And at the end of each node, fiber node, you have... that wireless connectivity, Wi-Fi, within for the last 100 feet in the home. So what I'm implying here is saying this is not a one-shot thing, and the thinking in the past that fiber is a kind of boring, single-digit, slow-growth business might be changing from our perspective because we are seeing the programs from those operators coming. And a big part of it is both US and Europe putting in large broadband in the form of fiber because it's the most effective way and some ways economic way to expand to households and hand in hand with 5G network wireless networks out there. It's also very interesting for us market share wise because You used to talk about China doing broadband, fiber. Today, it's beyond that. It's Europe, U.S. And the number of players fighting in this market on technology is much less now, given the interesting political events between China and the rest of the world.",positive,0.646,neutral,0.605,positive,0.625,positive,0.966,positive,0.92,positive,0.979,10,0.646,0.0,0.625,0.966,0.92,0.979,4.987,0.0,3.064,4.967,8.617,8.605,0,0,0,0,0,0
AVGO,2021,3,2657.109,2756.455,2021-09-02 17:43:18.941000-04:00,2021-09-02 17:44:17.109000-04:00,2021-09-02 17:44:17.109000-04:00,2021-09-02 17:45:56.455000-04:00,QA,Matt Ramsey,Cowen Analyst,"Good afternoon. Thank you very much. Hawk, I noticed in your prepared script that you were a bit more specific about some of the leadership positions that Broadcom has in different levels of advanced certies, and you maybe called it out a bit more than you had in the past. an advantage the company's had in your own switching routing product, but also in being the preferred ASIC shop for a few hyperscale folks. I wonder if you might, did you call that out on purpose? Is there something changing there competitively given the scale of your R&D? Do you feel like that lead is expanding, shrinking, staying the same? Any update there would be great. Thank you.",Hawk Tan,President and CEO,"Well, that's very perceptive of you, and the only reason I call that out is because it's true, and it's been true for many years, and just want to reemphasize this point that in terms of being probably the preferred vendor for specialized silicon engines, to drive specialized workloads. And I have indicated to you guys what some of those are, especially in hyper cloud. We definitely are in the lead by far in this area. And for the reasons you mentioned, we have the scale. We have a lot of the IP cores and the capability to do all those chips for those multiple hyper sites who can afford and are willing to to push the envelope on specialized offload, I used to call it offload computing engines, be they video transcoding, machine learning, even what people call DPUs, smart links, otherwise called, and various other specialized engines and security hardware that we put in place in multiple cloud guys. Just a point of... I guess, reinforcement that we still very much are the leader.",positive,0.618,neutral,0.71,positive,0.552,positive,0.848,positive,0.88,positive,0.975,11,0.618,0.0,0.552,0.848,0.88,0.975,5.605,0.0,3.616,5.8149999999999995,9.497,9.58,0,0,0,0,0,0
AVGO,2021,4,1541.871,1692.67,2021-12-09 17:25:33.186000-05:00,2021-12-09 17:25:41.871000-05:00,2021-12-09 17:25:41.871000-05:00,2021-12-09 17:28:12.670000-05:00,QA,Toshiya Hari,Goldman Sachs,"Hi. Thank you so much for taking the question, and congrats on the very solid results. I know you guys don't guide for the full year, but I was hoping you could ??kind of walk us through how you're thinking about fiscal year 22 on the semiconductor side. You know, obviously bookings have been strong, continue to be strong across most of your buckets or end markets within semis. But if you can talk about, you know, bookings trends in the quarter, what you're seeing there, that would be super helpful. And then as you sort of answer the fiscal 22 question, if you can touch on supply and to what extent supply could be a gaining factor over the next 12 months, that would be helpful.",Hawk Tan,President and CEO,"Well, that's a hell of a question I may ask. So let me try to address in its various component parts. What we continue to see with the recovery, and I made a point of saying that we're now in the midst of a very strong spending recovery in enterprise, particularly. So we're continuing to see... strong demand bookings in the semiconductor side. But a big part of that demand, an increasing part of that demand, is now coming from enterprise spending, which translates to end markets, tends to drive a lot of our broadband, continuing to drive the broadband, which has been strong in most of 21, continuing to drive the enterprise part of our networking business, And, of course, server storage and industrial is just very, very strong. Having said that, on the hypercloud spending side, a lot of it resides in, obviously, in our networking business. Things are still very elevated. The demand continues to be strong. And so... When you combine all this together, we continue to see booking rates being at a fairly, continue to be a very elevated level week after week so far. And as of right now, we're pretty much poked all the way through 22 and even beyond 22 into 23. If you think about 15-week lead time, no surprise it goes to late 22, but we've gone even, in many cases now, gone beyond 22 into 23, and that's partly because, one, timing of our customers planning very far ahead, and two, as I said, our continuing disciplined approach to ensuring that we deliver products at the right time to the right place. And we see that going on. And I hate to disappoint you, we're still not ready or prepared to give you guidance on a whole fiscal year.",positive,0.615,neutral,0.602,positive,0.662,positive,0.951,positive,0.916,positive,0.938,1,0.615,0.0,0.662,0.951,0.916,0.938,0.615,0.0,0.662,0.951,0.916,0.938,0,0,0,0,0,0
AVGO,2021,4,1745.197,1888.428,2021-12-09 17:28:12.670000-05:00,2021-12-09 17:29:05.197000-05:00,2021-12-09 17:29:05.197000-05:00,2021-12-09 17:31:28.428000-05:00,QA,Stacey Rasgon,Bernstein Research,"Hi, guys. Thanks for taking my question. Hawk, I wanted to follow up on those lead times and order times. So you said, obviously, on the industrial space, your channel's lean. It sounds like your bookings overall is very strong. At the same time, we know you've been taking efforts to limit, like, worries around stockpiling and overshipping, whether it's parsing orders, expediting. I was wondering if you could just talk a little bit about what you are doing in that space. How are you feeling right now in terms of your shipments versus where end demand is? And how meaningful those long 50-plus week lead times actually are? Do they actually represent demand, even if it's that far out? If you could just talk about your efforts there, that'd be helpful.",Hawk Tan,President and CEO,"Yeah. Well, we've been doing this 50 weeks now since the beginning of 21. And we've been delivering very much, as much as we can, to those lead times. So in some ways, I like to believe it's giving some method to this booking madness, I guess is what I would call it, in terms of our ability and in terms of how we are shipping the products. But by keeping lead times very stable and predictable, as we are doing now, we're also clearly communicating to our end users the way they should be planning their business. And I like to think all this is working out in terms of allowing us to, making sure we don't overship and build up buffer inventory through our ecosystem out there. That means distributors, channels, and customers. And all that is being done purposefully, the truth be told, that the day will come when things have to land, and we like to make sure it lands very gently and softly. And we like to think that is working very well. So what we are reporting in some sectors now, what we're guiding in some sectors and reporting where you see growth of some 20, 30%, I know, even from our perspective, it seems very hot, excessively hot. And in those areas in particular, we take strong particular attempt to make those attempts to ensure these products we ship are for programs that get deployed, rather than sit on the shelves for a future need. And so I like to believe that certain areas that grow in networking, Broadband service storage lately of some 20 to 30% year-on-year railed through end demand.",positive,0.637,neutral,0.598,positive,0.591,positive,0.877,positive,0.904,positive,0.975,2,0.637,0.0,0.591,0.877,0.904,0.975,1.252,0.0,1.2530000000000001,1.8279999999999998,1.82,1.9129999999999998,0,0,0,0,0,0
AVGO,2021,4,1915.691,1992.365,2021-12-09 17:31:28.428000-05:00,2021-12-09 17:31:55.691000-05:00,2021-12-09 17:31:55.691000-05:00,2021-12-09 17:33:12.365000-05:00,QA,Stacey Rasgon,Bernstein Research,"That's helpful. Just a quick follow-up along those lines on enterprise. You gave some numbers for year-over-year growth for things like networking and storage. Those year-over-year numbers, does that imply a sequential decline, especially for networking and storage? I'm not sure if my year-ago numbers are tied in or not, but Do you expect those businesses to decline sequentially within the context of the guidance?",Hawk Tan,President and CEO,"In May, depending then, we're talking mathematical numbers now and how we ship, because some of the shipments are lumpy, and you may see that from quarter to quarter when you talk about sequential quarter, you may sometimes see that, and what I'm trying to say, and we may also choose to deploy, supply, to one market versus another as you go quarter by quarter. So looking at it sequentially in specific verticals might sometimes, for our case, from our point of view, be rather misleading. Unintentionally, I may add, simply because we may choose to deploy our ship more to, for instance, sometimes to server storage because there is a hotter need there versus the networking. And you may see then, because of that networking, see some sequential weakness in one particular quarter, which is why we report as much as we can on a year-on-year basis, where then you take out the effects of this short-term lumpiness and short-term discontinuities.",positive,0.522,neutral,0.663,neutral,0.851,positive,0.837,positive,0.864,positive,0.9,3,0.522,0.0,0.0,0.837,0.864,0.9,1.774,0.0,1.2530000000000001,2.665,2.684,2.8129999999999997,0,0,0,0,0,0
AVGO,2021,4,2063.743,2213.447,2021-12-09 17:33:12.365000-05:00,2021-12-09 17:34:23.743000-05:00,2021-12-09 17:34:23.743000-05:00,2021-12-09 17:36:53.447000-05:00,QA,Harlan Sir,J.P. Morgan,"Good afternoon, and congratulations on the strong results and execution. Hock, you know, in your networking business, you've been somewhat conservative on your view on the sustainability of the strong cloud and hyperscale growth, but yet in cloud, I mean, you guys are ramping 7 nanometer Tomahawk 4 and Trident 4 up. They're in the early innings of the ramp. Demand is strong. You talked about Jericho and Qumran being strong in routing. Your cloud ASIC customer is ramping their 7-nanometer TPU, and you have more programs firing next year, as you mentioned. And then on the enterprise side, your large enterprise OEM customers are benefiting from the strong recovery. So you're starting off the fiscal year in networking with strong double-digits growth, but do you see your networking business continuing to drive double-digits year-over-year growth for the full year, and will the growth be driven by all three of your end markets, cloud, enterprise, and service provider?",Hawk Tan,President and CEO,"Harlan, that's a hell of a question, and the only way I can answer that is if this is a way of training for me to ask me to guide you on networking for the year, ain't working. I'm not doing that. But you're right, though. There are a lot of levers. And I articulate quite a few of them. And maybe I over-say it in some cases. And they seem to be, as I use the expression, as we sit here today and going into 22, firing on all cylinders. And by that, I mean more than just forecasting. We've actually seen the backlog. We have the backlog, and they keep building up. And you're right, hyper-cloud, guys, like you would have asked me six months ago, I would not believe the level of spending that I'm embarking on right now in 2022. But they appear to be. So you're right, enterprise has been strong, and you've seen the rate of growth of enterprise year-on-year of 30% broadly And cloud has, at their current elevated levels we are seeing in networking, has not softened, has not weakened. It's still sustaining. Now it's not recovering obviously year on year basis as fast as enterprise is showing, simply because enterprise starting from a lower point. But cloud is still growing. We are seeing hyper cloud growing and is growing from not just switching and routing, that's our traditional strength, is growing now for us on, for want of a better expression, collectively called offload computing applications. From virtualization orchestration and more and more AI, beyond just the single lead customer we have in TPUs today. So we're seeing multiple, as I said, multiple levers all moving in the right direction for fiscal 22. And good possibility what we think today in Q1 would run for a large part of fiscal 22.",positive,0.646,neutral,0.596,positive,0.731,positive,0.971,positive,0.889,positive,0.961,4,0.646,0.0,0.731,0.971,0.889,0.961,2.42,0.0,1.984,3.636,3.573,3.774,0,0,1,0,0,0
AVGO,2021,4,2289.437,2310.203,2021-12-09 17:36:53.447000-05:00,2021-12-09 17:38:09.437000-05:00,2021-12-09 17:38:09.437000-05:00,2021-12-09 17:38:30.203000-05:00,QA,Vivek Arya,Bank of America Securities,"Thank you for taking my question, and congratulations on the strong results and the guidance. So, Hawk, I find two things interesting. One is you didn't use the word metaverse in your commentary, but that's not my question. The question is on the buyback announcement. What changed your view? You know, because for some time you were not as favorable towards buybacks So the $10 billion announcement, is that more a statement about business trend? Is it lack of M&A targets? Are you going to be more consistent in buybacks? So that's part A of the question. And part B is that if I take that $6 or $7 billion in dividends that you will pay next year and add the $10 billion in buybacks and apply the free cash flow range that you have, it suggests sales of somewhere in the low to mid-30s billion. using that math. And I know you're not giving a guidance, but does that math make sense? Thank you.",Hawk Tan,President and CEO,"Hey, you're very good at these numbers. I shall just bow to those better judgment and wisdom here. Next question. You have another follow-through? Yes, thank you.",neutral,0.476,neutral,0.707,neutral,0.757,positive,0.816,positive,0.841,positive,0.941,5,0.0,0.0,0.0,0.816,0.841,0.941,2.42,0.0,1.984,4.452,4.414,4.715,1,0,1,0,0,0
AVGO,2021,4,2328.655,2410.981,2021-12-09 17:38:30.203000-05:00,2021-12-09 17:38:48.655000-05:00,2021-12-09 17:38:48.655000-05:00,2021-12-09 17:40:10.981000-05:00,QA,Vivek Arya,Bank of America Securities,"Yeah, so... Wireless, you know, is your most seasonal business. Is there a way you're thinking about wireless? So you said it could be up somewhat, right, in the January quarter. How are you thinking about seasonality for that business going into the April quarter?",Hawk Tan,President and CEO,"Oh, April quarter is hard to forecast. I mean, this is consumer, right? So it's very hard. I can't even begin to forecast, much less... I think my customer will be better at it, and even then I suspect they are very challenged. But what we do see, interestingly enough, is demand for our components for the January quarter is good. And hence you see the fact that even as we measure year on year to an all-time peak a year ago, we're still flattish to slightly up And sequentially from Q4, which in this current round, you're correct in this regard, Q4 is supposed to be back to normality in seasonality, has been the peak quarter. Our Q1 will exceed our Q4 shipments as we forecast today. So, yeah, it sounds like even that part is doing quite well. It's just that year-on-year compare in percentage terms may not be as exciting as the rest of the semiconductor verticals that we're in, but it's still holding up very nicely.",positive,0.586,neutral,0.647,positive,0.694,neutral,0.562,positive,0.923,positive,0.98,6,0.586,0.0,0.694,0.0,0.923,0.98,3.0060000000000002,0.0,2.678,4.452,5.337,5.695,0,0,0,0,0,0
AVGO,2021,4,2469.676,2668.154,2021-12-09 17:40:10.981000-05:00,2021-12-09 17:41:09.676000-05:00,2021-12-09 17:41:09.676000-05:00,2021-12-09 17:44:28.154000-05:00,QA,Ross Seymour,Deutsche Bank,"Thanks for letting me ask a question. I guess I'll ask the two questions, and then I'll listen to the answers for both the question and the follow-up. So first, Hawk, I want to revisit kind of the quality of demand and maybe ask it a different way. You've talked about undershipping what the actual demand or what your bookings are because you believe you can ship to actual demand. So that delta between what you're shipping and what is being booked, is that changing? Is it shrinking, growing, increasing? basically trying to get at any change in customer behavior. And then the second question will be separate and one for Kirsten. You mentioned about the OPEX and the semiconductor side rising going forward. Any more color about the linearity of OPEX as we go throughout the year, and any color on kind of the areas that would be focuses of that investment?",Hawk Tan,President and CEO,"On the first, Ross, that's a very, very clever question, I might add. Has anything changed between what we're booking versus what we're shipping. I'm trying to answer not because, I'm not trying to answer it, it's because the demand by verticals have rotated somewhat. And you can probably understand it. So what I'm saying is, one clear example is what I'm saying now. Enterprise is actually waking up big time, And they are asking for products. They're asking for products in a very, very urgent manner. And so we're seeing a lot more shipments to OEMs who support those enterprises. And by verticals, we are seeing strength in basically in server storage in particular, and also the enterprise portion of networking, hence the strength in, as I mentioned, campus switching and Wi-Fi in many ways, because enterprise, you know, campus switching now for enterprise switching needs a wireless strategy component, and so we're seeing our Wi-Fi business for access gateways in enterprise really take off now. Having said that, our classification of cloud includes telcos, service providers. They've been steady. It's interesting, cloud and telcos have been steady, but they've been steady in different manner. The cloud guys are now pushing more and more into compute overload. I mean, the programs you're working on starting to manifest as deployment. So we're seeing that. And that is really driving some more growth than just normal switching and routing that we have seen super strong in 2021. We've seen areas like in some of their very massive scale out of machine learning or AI networks. Here you need a different kind of performance of those networks. So we've seen a different kind of products going into that areas. And I may highlight in my remarks about Jericho being going into many of those AI networks in the hypercloud. And of course, 5G continues to be, goes through cycles and happened to be a cycle 5G deployment and backhaul is strong and we ship a lot of Qumrans. So it varies, but if you take it from a macro point of view, hasn't changed from six months ago, Ross, which is the undershipment from the level of bookings we're seeing.",positive,0.588,neutral,0.652,positive,0.592,positive,0.95,positive,0.905,positive,0.979,7,0.588,0.0,0.592,0.95,0.905,0.979,3.594,0.0,3.27,5.402,6.242,6.6739999999999995,0,0,0,0,0,0
AVGO,2021,4,2673.195,2696.917,2021-12-09 17:44:28.154000-05:00,2021-12-09 17:44:33.195000-05:00,2021-12-09 17:44:33.195000-05:00,2021-12-09 17:44:56.917000-05:00,QA,Ross Seymour,Deutsche Bank,"The OPEX part, Kirsten?",Kirsten Spears,Chief Financial Officer,"Sure. Hi, Ross. So what I would expect, the way I look at OPEX, I'll comment on a consolidated view for the company. You're going to see a step up in Q1, definitely. And then remember in Q2, we have the the payroll taxes that we pay in Q2. So we have another step up in Q2, and then for the rest of the year, I'd look at that continuing out. That's how I would model that.",neutral,0.504,neutral,0.709,neutral,0.839,positive,0.777,positive,0.697,positive,0.808,8,0.0,0.0,0.0,0.777,0.697,0.808,3.594,0.0,3.27,6.179,6.939,7.482,0,0,0,0,0,0
AVGO,2021,4,2746.126,2882.516,2021-12-09 17:44:56.917000-05:00,2021-12-09 17:45:46.126000-05:00,2021-12-09 17:45:46.126000-05:00,2021-12-09 17:48:02.516000-05:00,QA,John Pitzer,Credit Suisse,"Yeah, good afternoon, guys. Thanks for letting me ask the question, and congratulations on the strong results. Hawk, maybe just a follow-on to Ross's question about the R&D commentary that Kirsten had in the prepared comments. You know, with the growth that you're expecting in the semi-R&D, do you think that that will outstrip the semiconductor revenue growth for the year or not? And not having had the time yet to go back and look, is this an unusual spend year? And if so, what's driving it? Is it concern about increased competition? Is it the opportunity set? getting a lot bigger, and kind of what areas are you focused on? And then I have a follow-up.",Hawk Tan,President and CEO,"Oh, I think we have continued to have been spending on R&D in the silicon site on a fairly consistent basis. And so we have. But in some other areas, and it's not so much about worry about competition as See, the underlying part of our business model across our various franchises is simply that we always out-invest, out-engineer anybody else in the verticals, in those franchise verticals we are in. And so from our point of view, hey, now is a great, you know, during COVID-19 in 20 and in part of 21, things were not moving as fast as perhaps we believe a normal cadence of product cycle turnovers should be, product life cycle. So we are now jumping in 22 to basically bring it back up to where it should be in terms of a normal product cycle cadences. And in that sense, you're right. It's not because of competition. It's because we believe we need to deliver this new generation of products with better features, better bandwidth, low latency to our customers who are now ready and willing to take it on. And having said that, we invest now. You don't see the impact of that probably until 23, 24. But we feel that There's some hiatus of new technology being absorbed in 2021. So now is the time to really accelerate new technology, new generation of products for its absorption as much as we could in 22 and definitely in 23. So it's logical that spending would go up, and we are stepping up for that.",positive,0.622,neutral,0.654,positive,0.617,positive,0.956,positive,0.942,positive,0.945,9,0.622,0.0,0.617,0.956,0.942,0.945,4.216,0.0,3.887,7.135,7.881,8.427,0,0,0,0,0,0
AVGO,2021,4,2889.863,2896.328,2021-12-09 17:48:02.516000-05:00,2021-12-09 17:48:09.863000-05:00,2021-12-09 17:48:09.863000-05:00,2021-12-09 17:48:16.328000-05:00,QA,John Pitzer,Credit Suisse,"And, Hock, is the message that R&D could grow faster than semi-revenue growth this year, or you're not ready to make that statement yet?",Hawk Tan,President and CEO,"Oh, I don't think so. We never tend to do that. We're very well-behaved and very disciplined.",neutral,0.504,neutral,0.707,neutral,0.816,neutral,0.666,positive,0.769,positive,0.895,10,0.0,0.0,0.0,0.0,0.769,0.895,4.216,0.0,3.887,7.135,8.65,9.322,0,0,0,1,0,0
