Question,Answer,Q_Timestamp,A_Timestamp,QA_Index,year,quarter,assertive_expected_value,assertive_cumulative_tone,assertive_change_point,cautious_expected_value,cautious_cumulative_tone,cautious_change_point,optimistic_expected_value,optimistic_cumulative_tone,optimistic_change_point,specific_expected_value,specific_cumulative_tone,specific_change_point,clear_expected_value,clear_cumulative_tone,clear_change_point,relevant_expected_value,relevant_cumulative_tone,relevant_change_point
"Okay, thanks, Tim. As my follow-up, Luca, on the June quarter guide, when you talk about the sequential decline being a little bit about perhaps the 13% or low teens percent that we've seen historically, are the supply constraints of the $3-4 billion impact included in that, or is that in addition to sort of the more than average sequential decline that you're referring to? And any color on what specifically is driving the supply constraints at the subcomponent level? Thank you.","So when you look at our normal seasonality, and you mentioned a percentage there that is really an average of several years, what we're saying is that, you know, we believe that the sequential decline this year is going to be higher than that. And it's a combination of the two factors, right? One is the timing of the launch and the very high demand for iPhone during the March quarter and the three to four billion supply constraints that we mentioned. And yeah, and, you know, the constraints come from the semiconductor shortages that are affecting, you know, many, many industries and, you know, And it's a combination of the shortages as well as the very, very high level of demand that we are seeing for both iPad and Mac. For Mac, for example, just to put it into context, the last three quarters of Mac have been the best three quarters ever in the history of the product, right? So we are experiencing an incredible level of demand, which... certainly is favored by the working from home and learning from home environment, but also by the incredible amount of new products and innovation that we put into the products that we launched during the last couple of quarters.",2409.792,2496.337,8,2021,2,0.477,3.951,0,-0.067,-0.5409999999999998,0,0.1519999999999999,4.13,0,0.833,6.979,0,0.897,7.139,0,0.965,7.721,0
"Yeah, thanks for taking the question, and congratulations on a great quarter. I wanted to go back to iPhone. You know, as we think about the iPhone 12 cycle, appreciating that you guys don't give actual shipment numbers, it would appear, though, that the mix has been quite healthy. So I'm wondering if you could give us any context of what in this cycle you're seeing in terms of the mix relative to past cycles. You know, is that mix sustainable? I'm just trying to understand kind of you know, the mix within the iPhones and how that's driving, I guess, particularly gross margin. And I have a follow-up.","Aaron, let me give you a little color on that. The iPhone 12, of the iPhone 12 family, or more broadly, in fact, all iPhones, the iPhone 12 is the most popular. But we did see very strong sales of the Pro portion of the family as well, the Pro plus the Pro Max. And so, the revenue that you're seeing is a function of unit growth and revenue per unit growth. Does that help?",2544.153,2580.563,9,2021,2,0.342,4.293,0,-0.0659999999999999,-0.6069999999999998,0,0.301,4.431,0,-0.243,6.736000000000001,0,0.7290000000000001,7.868,0,0.947,8.668,0
"Yeah, that helps. Can you give any context of how that might have changed this cycle relative to the prior cycles? Have we seen kind of a structural change to the higher band of the product category that you believe can be sustained going forward?","You know, we don't predict going forward other than for our internal use. But we're really happy with the results.",2595.291,2606.853,10,2021,2,0.16,4.453,0,-0.067,-0.6739999999999997,0,0.5329999999999999,4.964,0,-0.162,6.574,0,0.7749999999999999,8.643,0,0.772,9.44,0
"Okay. And then as a quick follow-up, back to the supply constraints, I guess it's hard to kind of see, you know, again, looking forward beyond this quarter, but what's your best assessment of when maybe the supply constraints could ease? Do you have any views of you know, just the industry in general overcoming some of the supply constraint dynamics?","Most of our issue is on legacy nodes. And so on legacy nodes, there are many different people, not only in the same industry, but across other industries that are using legacy nodes. And so in order to really answer that question accurately, We would need to know the true demand from each of these players and how that's going to change over the next few months. And so it's very, very difficult to give you a good answer. I think we have a good handle on our demand. But, you know, what everybody else is doing, I don't know. And so we will do our best. That's what I can tell you.",2628.717,2677.764,11,2021,2,0.4,4.853,0,-0.0719999999999999,-0.7459999999999996,0,0.0969999999999999,5.060999999999999,0,0.2289999999999999,6.803,0,0.752,9.395,0,0.644,10.084,0
"Yeah. Hey, guys. Congratulations on a very nice quarter. Question on semi-supply as well. You just beat by a substantial margin on the top line in the March quarter. I'm curious what went in your favor to be able to secure that kind of supply that you were able to beat by, I think it was $11 million or so, and then I had to follow up?","We did not have a material supply shortage in Q2, and so how were we able to do that? You wind up collapsing all of your buffers and offsets, and that – That happens all the way through the supply chain, and so that enables you to go a bit higher than what we were expecting to sell when we went into the quarter 90 days ago.",2715.198,2746.445,12,2021,2,0.308,5.1610000000000005,0,-0.086,-0.8319999999999996,0,0.261,5.321999999999999,0,0.174,6.977,0,0.864,10.259,0,0.962,11.046,0
"That's very helpful. And then for my follow-up, I know there's a lot of moving parts, Tim, but with the economy sort of reopening here in the U.S., and you mentioned about supply constraints possibly on the Mac and the iPad, I was curious if I could get your thoughts, maybe just color-wise, on what you would expect for those two categories, matching the iPads in the second half of this year.","Well, we don't predict our guide to product-level detail. We're not even guiding to the top level at this point because of COVID. And so I'll sidestep that question, but I would point to Lucas' point earlier about the shortages, and those shortages primarily affect iPad and Mac. So we expect to be supply-gated, not demand-gated.",2772.742,2802.4,13,2021,2,0.309,5.470000000000001,0,-0.0779999999999999,-0.9099999999999996,0,0.043,5.364999999999999,0,0.261,7.238,0,0.679,10.938,0,0.755,11.801,0
"Yeah, thanks for taking my question, and congrats on a fantastic quarter. First question for Tim or Luke. The greater China sales are very strong in the March quarter. Can you give some color on what drove this trend? Which hardware, products, or services enabled the solid outperformance in China? And then add a follow-up.","We were very pleased with our performance in China. We set a March quarter revenue record of and grew strong double digits across each of the product categories. And so the revenue growth was broad. We've been especially pleased by the customer response in China to the iPhone 12 family. And as I mentioned earlier, you have to remember that China entered the shutdown phase earlier in Q2 of last year than other countries. countries, and so they were relatively more affected in that quarter. And that has to be taken into account as you look at the results. As I mentioned earlier, we had the top two selling smartphones in urban China, so we're very proud of that. And, you know, iPad, Mac, both had enormously positive quarters with great strength across the board. And we're seeing a strong reception to the new iPad Pro as well that we just announced. A lot of great comments. And about two-thirds of the people buying Mac and iPad were buying them for the first time. And so we're attracting some new customers in China, which is really important to us.",2835.981,2923.452,14,2021,2,0.517,5.987,0,-0.0689999999999999,-0.9789999999999994,0,0.6809999999999999,6.045999999999999,0,0.88,8.118,0,0.909,11.847,0,0.95,12.751,0
"All right. That is very helpful, Tim. And then maybe as a follow-up, I kind of had like a big-picture philosophical question, and to the extent you can answer this, you know, one of the concerns many investors have is about the overhang of regulatory risks. I understand it's very hard to handicap that, but I'm kind of curious, do you think giving more public disclosure on a services business like App Store or would help alleviate some of those concerns? Do you think that's revealing a lot of competitive details? But kind of curious to know what you think on, you know, services disclosure.","I think with the regulatory questions and scrutiny, we have to make sure that we're telling our story and why we do what we do, and we're very focused on doing that. If we feel that more disclosure would help, we would obviously move in that direction. The App Store and other parts of Apple are not cast in concrete, and so we can move and are flexible with the times. For example, on the App Store, as you know, just a couple of quarters ago, we lowered the – commission rate for small developers to 15%. So that was an example of moving with the times, and we've gotten a great, great reception to that. And so, you know, we continue to learn, and I think it's very important that we're very clear about why we do what we do. The idea behind curating the App Store, in order to get the privacy and security that our customers want, I think is very important, and we have to convey that in a very straightforward manner. Very helpful. Thanks, Tim.",2957.318,3046.744,15,2021,2,0.512,6.4990000000000006,0,-0.068,-1.0469999999999997,0,0.387,6.433,0,0.347,8.465,0,0.5609999999999999,12.408,0,0.919,13.67,0
hi thanks a lot for the question uh one of the things we've been positive about is how growing iphone sales can pull long watch and airpods sales as well as customers shop the whole store but you mentioned through covid that accessories do much better in a physical store environment and that's been hard due to the shutdowns obviously so uh my question is have you seen any improvement any attach rate for watch and AirPods with iPhone? And can it get a lot better from here as the environment gets closer to normalization?,"I think we get a lot of benefit from our stores when they're open and are fully operational. And, you know, we were in better shape for parts of Q2 than we were previously. But you know, we're still operating with a limited operational model in many stores, and there's still some stores today that are closed, like stores in Michigan and stores in France and so forth. And so I think it will take some amount of time, but my view would be as the stores get back up to speed, fully up to speed, we should be able to increase some of the accessory sales, although I think we're doing fairly well at the moment. So it's not something that we're not doing well. Online has been much more beneficial and much more productive than we would have guessed going into this.",3086.786,3154.838,16,2021,2,0.484,6.9830000000000005,0,-0.065,-1.1119999999999994,0,0.623,7.055999999999999,0,0.659,9.124,0,0.899,13.307,0,0.94,14.61,0
"Great. Thanks, guys, and congratulations on a good quarter. Maybe if I could just ask a question. I know it's early days, but any commentary, color from maybe the developer community on AT2 and kind of what the initial feedback and data might look like that you could share with us? Thanks.","AT2's focus is really on the user. and giving the user the ability to make a decision about whether they want to be tracked or not. So it's putting the user in the control, not Apple, not another company, but the user of where it should be. And so that's really the focus of it, and the feedback that we've gotten from users both before it went live when it was in the planning stages and so forth and after has been tremendous. And so we're really standing up on behalf of the consumer here.",3186.657,3228.288,17,2021,2,0.453,7.436,0,-0.064,-1.1759999999999995,0,0.449,7.504999999999999,0,0.192,9.316,0,0.855,14.162,0,0.9,15.51,0
"Maybe just as a quick follow-up, Tim, can you kind of discuss, you know, any sort of, you know, what the downloads have looked like? I know it just rolled out earlier this week and sort of the acceptance by the consumer at this point, any sort of metrics that you can share with us, whether it's sort of an opt-in or opt-out sort of view from the consumer perspective?","I don't even know the answer to that. It's not something that we would have predicted beforehand. And frankly, even if it's very low of people that don't want to be tracked, it's worth doing because those people should make their own mind up whether they would like to be tracked or not. Great. Thanks.",3246.062,3268.898,18,2021,2,0.257,7.693,0,-0.06,-1.235999999999999,0,0.034,7.539,0,-0.387,8.929,0,0.5660000000000001,14.728,0,0.6499999999999999,16.16,0
"Hi, thanks for the question. I have a couple, and just want to get into the performance by geography here a bit, and Europe really exceptional results, particularly for this time of the year. I know you mentioned some of the 5G iPhone upgrades are in front of you, and I would assume Europe's kind of in that category, but curious to hear, or maybe if you can double-click on what's driving the exceptional growth here in Europe, and Are consumers moving to 5G phones even though some of the service provider plans are not rolled out, or are we still expecting that to be much more in front of us?","Yes, Amik, I'll take that one. You're right. I mean, we had great performance in Europe. We grew 56% during the quarter, and it was probably one of the GEOs where we actually saw you know, results that were better than even our own expectations. We grew very strong double digits across the board, every product category, particularly, I would say, iPad and Mac. You know, they really were very, very strong. Again, obviously, Europe has been affected by lockdowns. More than most parts of the world, the lockdowns have lasted longer. Then here in the United States, for example, Tim was mentioning there are places in Europe still today where our stores are closed. Unfortunately, we have a very strong online business that has really helped us. But working from home, learning from home, you know, limited entertainment options, that has all played in our favor. Keep in mind that our Europe segment is a very broad version of Europe because it includes the Western Europe, which has done very, very well. And then Eastern Europe, and it goes into the Middle East, even India is part of Europe. And those emerging markets have done incredibly well, significantly better than company average. So very, very pleased with some of the results in India, for example, Russia, Middle East in general. So it's been very broad. both across the product categories and across countries in Europe.",3317.397,3427.29,19,2021,2,0.518,8.211,0,-0.068,-1.3039999999999994,0,0.691,8.229999999999999,0,0.907,9.836,0,0.911,15.639,0,0.972,17.131999999999998,0
"And just a quick follow-up for you, Luca. I think overall you just wanted to understand the implication of the investment plans that you announced recently for the U.S., the $430 billion over a multi-year period, getting some questions from investors of how to think about the implication on the run rate of operating expenses for the company.","If you remember, we announced back in 2018 that we were making a very sizable commitment to the United States. At the time, we announced $350 billion of investment over the following five years. And, you know, during these three years since then, we've overachieved on those commitments and we felt it was the right time to update these type of investments. And they span from, obviously, the investment that we make directly at Apple. For example, you know, we talked about the creation of 20,000 new jobs at Apple over the next five years in the United States. And, of course, our business has grown. And so our commitment, for example, to U.S. suppliers grows over time. And that, you know, shows in the higher numbers. In the meantime... We've got into new businesses, for example, Apple TV+. A lot of the content that we develop for our TV service is produced here in the United States, and so that's additional investment here in the United States. From an OPEX standpoint, I think as you've seen this year, we're getting a lot of leverage. This is one of those years, you know, we said many times, you know, sometimes our OPEX grows faster than revenue. and there are some other cycles where the opposite happens. We are growing revenue this year much faster than our OPEX increase, but we want to continue to make all the necessary investments into the business. We will never underinvest in our business, and so you will continue to see the fact that we will continue to grow our operating expenses, particularly on the R&D side, which continues to be the core of the company.",3450.629,3558.431,20,2021,2,0.539,8.75,0,-0.076,-1.3799999999999994,0,0.601,8.831,0,0.947,10.783,0,0.925,16.564,0,0.969,18.101,0
"Yes, thank you. Good morning. Just to dig into the commentary on guidance a little bit, just starting with the fact that last year, obviously, there was a later launch of iPhone than we've typically seen in other years. Could you talk us through that and perhaps some of the other products, what may be different as compared to last year?","Well, as I explained, first of all, we are expecting to grow very strong double digits. That's, I think, Chris, the starting point here. We expect this very strong level of growth that we've experienced during the course of the year to continue into the September quarter. We said that the growth rate is going to be below 36%, and I've listed three factors. The first factor is that The dollar continues to be favorable on a year-over-year basis in the sense that it's weakened against most currencies on a year-over-year basis, but that benefit is going to be about three points less in the September quarter than what we've experienced during the June quarter because the dollar strengthened against most currencies in recent weeks. Second, I mentioned that the services growth rate that we've experienced in the June quarter, 33%, that's significantly higher than what we've had in recent history. And that was due to the fact that there were a couple of services categories, namely our advertising business and AppleCare, that were significantly impacted a year ago because of the COVID lockdowns. And therefore, they had a relatively easy compare in the June quarter. And so we don't expect that to continue into the September quarter. And so we expect significant growth in services, but not to the level that we've seen in June. And then I mentioned that the supply constraints that we've seen in the June quarter will be higher during the September quarter. Back when we talked here three months ago, we said that we were expecting supply constraints for the June quarter between $3 and $4 billion to affect primarily iPad and Mac. We were able to mitigate some of those constraints during the June quarter, and so we came in at a number that was slightly below the low end of that range that we had quoted at the beginning of the quarter. But we expect that number to be higher for the September quarter. And so when you put all that together, again, very strong double-digit growth for September with this caveat that I just mentioned.",1497.581,1652.429,1,2021,3,0.4579999999999999,0.4579999999999999,0,-0.07,-0.07,0,0.42,0.42,0,0.968,0.968,0,0.921,0.921,0,0.966,0.966,0
"And thank you. If I could follow up with regard to the supply constraints. And do you expect those supply constraints to persist through the December quarter as well? What effect will that have on the holiday selling season? And then in conjunction with that, what additional costs are you absorbing because of these supply constraints? Is that having an effect on gross margins or just product cost in general as you perhaps pay a little more to get more supply?","Chris, it's Tim. In terms of the cost, we're paying more for freight than I would like to pay. But component costs continue in the aggregate to decline. In terms of supply constraints and how long they will last, I don't want to predict that today. We're going to take it sort of one quarter at a time. And as you would guess, we'll do everything we can to mitigate whatever set of circumstances we're dealt. And Chris, on the cost side, As I mentioned during my comments, our results for gross margins for the June quarter, 43.3%, we really saw some really nice cost savings during the quarter. And I think you've seen that, you know, we provide a guidance of 41.5 to 42.5 for September, which is obviously a level that we are very pleased with.",1686.501,1749.763,2,2021,3,0.4,0.8579999999999999,0,-0.071,-0.141,0,0.373,0.7929999999999999,0,0.906,1.874,0,0.7889999999999999,1.71,0,0.955,1.921,0
"Thank you very much, and congratulations to you and your global team for great operations during a challenging time. Tim and Luca, I just have one question, and either of you or both of you could figure out who's best to answer it. But we look at a world of pretty unprecedented, whether it be COVID, the Delta variant, China floods, supply chain components. Just wondering for your R&D and innovation, is it being materially impacted by that such where a normal cadence is unfair, or is it kind of happening during a slow time of year where you're able to empower people to work remotely and still have the typical innovations and product launches that you've had historically in the past?","Jim, the company has been incredibly resilient. The employees are... really doing double duty. And I could not be more pleased with the cadence that we're coming out with new things. As you can see from the software announcements that we made at WWDC and the corresponding launches of the software that we plan on in the fall, and then all of the products that we've been able to to bring out over the last 12 to 18 months, it's amazing. And so, I'm very pleased with it.",1809.721,1855.361,3,2021,3,0.527,1.385,0,-0.066,-0.207,0,0.6749999999999999,1.468,0,0.182,2.056,0,0.886,2.596,0,0.974,2.895,0
"Thank you very much. Tim, I'm curious, what have you learned from this iPhone cycle regarding customer preferences and pricing and maybe, you know, subscriptions and that? And if there's a difference, if you could talk about it on a geographic basis. Thanks.","You know, if you look at our results in Q3, Shannon, we had strong double-digit growth for switchers and for upgraders. And in fact, it was our largest upgrade quarter for a Q3 ever. And so we feel really, really great about both categories. And as Luca kind of said during the preamble, our opening comments, our results are really strong for iPhone around the world. And so it's been a very, very strong cycle. And yet the penetration on 5G is obviously still very, very low. And so we feel really good about the future of the iPhone.",1887.307,1942.158,4,2021,3,0.4669999999999999,1.852,0,-0.0689999999999999,-0.2759999999999999,0,0.6639999999999999,2.132,0,0.7899999999999999,2.846,0,0.923,3.519,0,0.963,3.858,0
"Okay. And maybe if you could talk a bit about China, up 58%. Where are you seeing the growth? What are you hearing from customers there? Obviously 58% is not sustainable, but how sustainable is the strength? Thank you.","It was an incredibly strong quarter. It set a June quarter revenue record for Greater China for us, and so we're very proud of that and doing the best job we can to serve customers there. We had a particularly strong response to the 12 Pro and the 12 Pro Max. Those results were particularly strong, but if you look at the balance of our products, We also set June quarter records for wearables, home and accessories for Mac and for services. So it was sort of an across-the-board strength. And we're seeing plenty of new customers come to the market. For example, Mac and iPad, about two-thirds of the customers who bought in the last quarter were new to that product. For the Apple Watch, that number was 85%. And so, you know, we could not be happier with the results.",1960.491,2027.643,5,2021,3,0.544,2.396,0,-0.073,-0.3489999999999998,0,0.6749999999999999,2.807,0,0.936,3.782,0,0.926,4.445,0,0.974,4.832,0
Was the 85% China or overall?,"85% was China. I was talking about specifically the numbers I referenced were specifically for China. And then, Shannon, it's for the world, the watch is 75%. Right.",2032.846,2044.072,6,2021,3,0.073,2.469,0,-0.066,-0.4149999999999999,0,-0.026,2.781,0,0.384,4.166,0,0.755,5.2,0,0.945,5.777,0
"Perfect. Thanks a lot for taking my question. I have two as well. I guess first off, Luca, I was hoping you could maybe talk a little bit more about the gross margins and maybe the expectations you laid out for September. I think sequentially it implies it's down 100 basis points or so. So maybe just touching what are the puts and takes that will be helpful because I think historically September tends to be a flattish, maybe even up a little bit gross margin number people.","Yeah, I think it's important to go back to the Q3 results, right? It's 43.3%. And one of the things that I mentioned is that in addition to getting really good cost savings on a sequential basis, we also had a very high mix of services as part of the total, and particularly with advertising doing really, really well because of the rebound that we saw from the COVID lockdowns a year ago. And so as we move forward sequentially, we do expect a different mix. And so that That drives, you know, the guidance that we provided, which again, as you know, is significantly higher than just a year ago. For example, a year ago, you know, we were at 38.2%, so almost 400 basis points of expansion on a year-over-year basis, right? And so I think it's important to take that into account, just a different mix.",2081.419,2145.178,7,2021,3,0.417,2.886,0,-0.072,-0.4869999999999999,0,0.374,3.155,0,0.851,5.017,0,0.846,6.046,0,0.959,6.736,0
"Got it. No, absolutely. I don't think anyone expected gross margins to be north of 40 this quickly for you folks, so that is impressive. If I could follow up on services, and I know you called out the 33% growth this quarter as a bit of an aberration that compares with easier, but if you look at your services growth rate over the last four quarters, let's just say, what do you think is enabling this growth? Is it you are able to have a higher ARPU, more monetization of your install base, or is your install base green? I'm curious which one's bigger. And then over time, how do you think those two components stack up for you?","It's a combination of multiple factors, right? Obviously, the fact that our install base continues to grow and it sets new all-time highs all the time obviously gives us a larger opportunity all the time. And second, we have more and more people that are engaged in our ecosystem, both transacting for free, which is a very large number, and people that are willing to pay for some of the services. And that percentage of people that are paying for our services continues to grow nicely. I mentioned it grew double digits again this quarter. So that obviously helps on the revenue side. And of course, we continue to increase both the quality and the quantity of the services. You know, as you know, during the last few years, we've launched a lot of new services from Apple TV Plus to Fitness Plus, Apple Arcade, News Plus, and so, and of course the Apple Card. And so these are businesses that we are scaling right now. And so all that additional revenue helps. And I think it flows through our growth rates. As you said, during the last four quarters, you know, we are well into the, you know, mid-20s, right? So, I think it's obviously very nice for us to see.",2183.382,2262.269,8,2021,3,0.562,3.448,0,-0.065,-0.5519999999999999,0,0.626,3.781,0,0.924,5.941,0,0.921,6.9670000000000005,0,0.971,7.707,0
Good afternoon. Can you hear me okay?,"Yes, we can.",2279.199,2280.16,9,2021,3,0.093,3.541,0,-0.052,-0.6039999999999999,0,-0.0059999999999999,3.775,0,-0.1239999999999999,5.817,0,0.4049999999999999,7.372,0,0.597,8.304,0
"Okay, good. First question, there's a debate in the market around how much Apple benefited from the pandemic given increased spend in areas like Mac and App Store. But of course, you've mentioned over the past several quarters that there are other areas that were limited by the pandemic and store closures and less foot traffic. When you net out all the puts and takes, was your business helped or was it hindered by the pandemic?","Well, of course, Katie, we don't have the crystal ball that tells us exactly what these different variables, how they impacted our business. We do know that, I would say, on the positive side of the ledger, obviously, especially during the periods of extreme lockdowns, digital services did very well because entertainment options were limited. And so obviously, our digital services did really, really well. Obviously, with more people working from home, more people studying from home, we know that iPad and Mac demand was very, very strong. On the other side, we had certain services like advertising because of the reduced economic activity, AppleCare because our stores were closed, they were affected negatively. And certain products like the iPhone or the watch that are maybe more complex types of sales because of the complexity of the transaction. They were also affected because so many points of sale were closed all around the world, not only our stores, but also our partner stores. So we had that dynamic throughout COVID. And now some of these businesses are rebounding. I mentioned advertising and AppleCare. iPad and Mac, it's difficult for us to gauge because we've been constrained for quite a long period of time. And the reality is that maybe the new normal after we exit COVID may be different from the past. For example, maybe there's going to be hybrid models around work, for example. And so it's difficult to tell you on a net basis what what that is. Clearly, and this is very fluid because it tends to change over time. I can certainly tell you that we're all looking forward to a COVID-free world. I think that would be very good for us and for the entire, you know, and for our customers as well.",2309.428,2439.411,10,2021,3,0.542,4.083,0,-0.069,-0.6729999999999999,0,0.362,4.137,0,0.839,6.656,0,0.879,8.251,0,0.962,9.266,0
"And just to follow up on iPhones specifically, if you look historically after a really strong product cycle, what which you've experienced this year with iPhone 12. iPhone revenues come under pressure because the upgrade rate slows, the mix often shifts to the lower end of the portfolio. Is it fair to assume a similar trend will play out over the next year? Or if not, what do you think is different this time?","Katie, it's Tim. You know, we're not predicting the next cycle, but I would point out a few things. One is we have a very large and growing install base. As you know, the iPhones passed a billion active devices earlier this year. Two, we have loyal and satisfied customers. The customer set that we're seeing on the new iPhones is just amazing. It's jaw-dropping. And the geographic response is is pervasive across the world. And in the US, we have the top three selling models. In the UK, we have four out of the top five. In Australia, we have the top two. In Japan, we have the top three. In urban China, we have the top two. And so the response from customers all around have been great. Obviously, the product itself is amazing. The 12 lineup was a huge leap that introduced 5G and had A14 Bionic and a number of other fantastic features that customers love. The next thing I think to consider is that we're in the very early innings of 5G. If you look at 5G penetration around the world, there's only a couple of countries that are in the double digits yet. And so that's an amazing thing, nine months or so into this. And the last thing is we're going to continue to deliver great products. We're going to continue to do what we do best is integrate hardware, software, and services together into an amazing experience. And so those are the things that that I would consider if I were coming up with a forecast.",2470.247,2597.803,11,2021,3,0.543,4.626,0,-0.069,-0.7419999999999999,0,0.6519999999999999,4.789,0,0.925,7.581,0,0.906,9.157,0,0.962,10.228,0
"Yeah. Hey, guys. First of all, congratulations. Fantastic execution. It's resulted in consistency for your results. Tim, this is actually perfect timing for this question. You talked about your install base of a billion-odd units. I was curious if you could help us understand how old that install base is. And the reason that I'm asking this question is we're clearly seeing people upgrade to 5G phones. And if that's the case and that continues, that could be a larger force than most other forces are. for your revenues to continue to grow as people migrate to the 5G family of phones. So I was curious if we could shed light on how the upgrades are happening and then also how old that base is.","Yeah, what I would tell you is it's, first of all, it's difficult to answer your question precisely. But what I would tell you is on both switchers and upgraders, we did extremely well in Q3. Both were up strong double digits. And the geographic representation of iPhone year-over-year comps looks extremely well. And so we're really pleased with it. I would remind you that the billion number that I quoted also was iPhone, where we quoted a number earlier in the year in the January call, I believe, of 1.65 billion devices is the total active devices, just for clarification. And so the net is very strong switchers, very strong upgraders, best upgrade quarter for June, for the June quarter that we've seen. And we feel really great about the momentum. But at the same time, we recognize that the 5G penetration is quite low around the world. And, you know, they're very, very low. We're at the front end of this.",2651.381,2736.363,12,2021,3,0.485,5.111,0,-0.073,-0.815,0,0.6849999999999999,5.474,0,0.927,8.508000000000001,0,0.827,9.984,0,0.96,11.188,0
"Fair enough. For my follow-up, Apple's probably one of the largest semiconductor companies in the world. How does Apple determine what's strategic and something that Apple wants to make itself versus non-strategic And also I was curious, you know, there's a lot of, well, it's public news now that ARM is getting acquired by NVIDIA, and I was curious how Apple views that. Is that something that's beneficial to Apple or not meaningful or negative?","Well, I think that that acquisition has lots of questions that people are asking, and I'll sort of leave that up to everyone else. And in terms of us and how we decide to make silicon, we ask ourselves if we can do something better, if we can deliver a better product, if we can buy something in the market and it's great and it's as good as what we could do, we're going to buy it. we'll only enter where we believe we have an ability to do something better and therefore make a better product for the user. And so the M1 is a great example of that. We have the ability within our silicon team to deliver a product that we feel is appreciably better than we could buy. And so we've taken our great hardware and software expertise and combine those and have brought the M1 out. And the response to the M1 has been unbelievable. You know, it's powering Mac sales that are constrained. It's powering now iPad, which also has constraints on it. And so that's how we look at whether we should enter a market or not.",2768.7,2857.572,13,2021,3,0.5690000000000001,5.68,0,-0.067,-0.8819999999999999,0,0.297,5.771,0,0.5730000000000001,9.081,0,0.903,10.887,0,0.94,12.128,0
"Hi. Thanks for taking my question, and congrats on the strong results. First one for Luca. You mentioned services growth should normalize in the September quarter, and I understand the last few quarters services business was strong, driven by work from home, et cetera. What is the normalized growth rate for the services business as folks return back to the office in this post-COVID world? And then add a follow-up.","Well, I think, you know, you can go back several quarters and try to do a bit of an average. And that's what, you know, we were, you know, talking about. Of course, there's always a bit of variability around results, right? But certainly we haven't done 33% in years. And so... that was a bit of an anomaly. And again, I explained it's around a couple of the businesses that had a relatively easy compare during the June quarter. So, but you know, our, our services growth has been for many, many quarters and, you know, strong double digits. And, and, you know, we feel confident around that level.",2898.04,2937.529,14,2021,3,0.434,6.114,0,-0.072,-0.954,0,0.5840000000000001,6.355,0,0.9,9.981,0,0.904,11.791,0,0.927,13.055,0
"Got it. Got it. And then just to follow up with Tim or Luke, uh, I think, Tim, you mentioned in your prepared comments that in September quarter there's going to be greater impact on supply constraints on the iPhone and iPad. So I'm kind of curious, you know, this is the first time I heard you talk about component shortages impacting the iPhone. Can you be more specific? Is it display drivers or what exactly is the choke point on the supply?","Yeah. The majority of constraints we're seeing are of the variety that I think others are seeing that I would classify as industry shortage. We do have some shortages in addition to that that are where the demand has been so great and so beyond our own expectation that it's difficult to get the entire set of parts within the lead times that We try to get those. And so it's a little bit of that as well. As I said before, and I think probably maybe with the basis of your question, sort of the latest nodes, which we use in several of our products, have not been as much of an issue. The legacy nodes are where the supply constraints have been on silicon.",2964.844,3030.177,15,2021,3,0.37,6.484,0,-0.0689999999999999,-1.0229999999999997,0,0.055,6.41,0,0.628,10.609,0,0.7609999999999999,12.552,0,0.944,13.999,0
"Thanks, Tim.",Yeah.,3031.377,3031.958,16,2021,3,0.1189999999999999,6.603,0,-0.034,-1.0569999999999995,0,0.015,6.425,0,-0.0519999999999999,10.557,0,0.482,13.034,0,0.925,14.924,0
"Great. Thank you guys for the question. So maybe just a point of clarification. So based on the data and the comments about upgraders and switchers being strong as well as emerging markets were relatively strong in the quarter, what does that specific set of data points strength mean for the iPhone portfolio? And I guess my question around that is, you know, when you think about switchers and price points, I think last year you launched the FC2 to really address maybe some of the lower price point markets like the emerging markets. So does that mean thinking about the portfolio going forward, there's less of a need for a lower-priced product going forward and that, you know, the current portfolio and the new cycle going forward would be more high-end in nature as we currently have today? And then I have a follow-up.","Yeah, David, we had an incredible quarter for the emerging markets. In Q3, we set June quarter records in Mexico and Brazil and Chile. in Turkey and UAE and Poland and Czech Republic, India, obviously in China, as I talked about before, Thailand, Malaysia, Vietnam, Cambodia, Indonesia. I could go on and name a few more. It's a very long list. And so those results are for the entire line of products that we have. And keep in mind, we still do have SE in the lines. We launched it a year ago, but it's still in the line today, and it's sort of our entry price point. And so I'm pleased with how all of them are doing, and I think we need sort of that range of price points to accommodate the types of people that we want to accommodate. And so we put something for the entry buyer who really wants to get into an iPhone, and then something for the pro buyer who wants the very best iPhone that they can buy. And I think that's true in the emerging markets as good as it's true in the United States or other developed markets.",3085.847,3175.863,17,2021,3,0.544,7.147,0,-0.0649999999999999,-1.1219999999999997,0,0.598,7.023,0,0.87,11.427,0,0.866,13.9,0,0.971,15.895,0
