Question,Answer,Q_Timestamp,A_Timestamp,QA_Index,year,quarter,assertive_expected_value,assertive_cumulative_tone,assertive_change_point,cautious_expected_value,cautious_cumulative_tone,cautious_change_point,optimistic_expected_value,optimistic_cumulative_tone,optimistic_change_point,specific_expected_value,specific_cumulative_tone,specific_change_point,clear_expected_value,clear_cumulative_tone,clear_change_point,relevant_expected_value,relevant_cumulative_tone,relevant_change_point
"Hi, guys. You know, it's glad to be talking about growth again. My question is on gross margin as we, you know, get back to, you know, numbers we haven't seen in a long time, you know, 13, 15 million quarters or even larger as we look into next year. how do we think about gross margin and how much of that is volume dependent versus, you know, structurally just, you know, you're not going to get too high. Can we, you know, if we're hitting upper teens, can we start seeing a 30, you know, a three in front of the gross margin? How should we think about that as we're seeing growth again?","Yeah. Thanks, Aaron. Appreciate that. I think you're looking at it right. I mean, really the two things that move our gross margin is, sales volume once we've fully absorbed labor we can you know lots of good upside coming off that once we've done that and You're seeing even at the 11.1 million dollar in sales. We just did you're kind of seeing where that We start to see a little pick up in gross margins, so you get up into the teens We're going to pick off some some percentage points there the other is mix you know we haven't seen a the full benefit of some of the higher margin product areas that we have, whether that's small cell or DAC, printing through in our numbers just yet. Those are product – we made that acquisition in November of 19, starting to pick up some momentum, and then it came to a grinding halt. So we haven't really experienced in any of our results the potential upside of that higher margin mix of product areas. So we certainly think with higher sales numbers – Yeah, 30% starts to become something we look at, especially when you add the higher margin mix items in there.",2170.571,2238.799,13,2021,2,0.4589999999999999,5.555999999999999,0,-0.069,-0.8849999999999995,0,0.597,5.596,0,0.953,8.217,0,0.92,11.144,0,0.964,12.154,0
"Okay, thanks a lot. Thanks, Aaron. There are no more questions at this time. We have reached the end of the question and answer session. I will now turn the call back to management for closing.","Thank you, Hilary, and thanks, everyone, for joining our call today. We appreciate your support of RF Industries. Peter and I look forward to reporting our third quarter results in September.",2256.449,2274.66,14,2021,2,0.238,5.794,0,-0.0569999999999999,-0.9419999999999994,0,0.278,5.874,0,-0.119,8.097999999999999,0,0.828,11.972,0,0.899,13.053,0
"Yeah, thanks for taking my question. I just wanted to ask a little bit. You kind of hit on gross margins. up quarter of a quarter even after you moved the ERC credit. Could you kind of, at a high level, talk about some of the gross margin differences between some of the product lines and what has to happen to kind of get gross margins back to, say, like 30-plus percent if we think over the next, like, quarter or two? And is something like that achievable?","Yeah. Hey, Josh, it's Rob. Thanks for the question. Yeah, so I think, you know, as a group, we – We look at that 30% margin as something that is not just let's get to that as a goal and get above it, but it's attainable as well. Really what it comes down to for us is product mix can have a meaningful impact. And I think when you look at the large dollar amount that's now shipping into the Tier 1 space, the margin profile of those products are more kind of consistent with our overall blended margins as a company. And the other thing that we generally look at is we have some higher margin items in our offer. The dollar amount, you know, sales-wise impact of those is lower than what we anticipated being to drag the blended margin up. So I think as we start to see things like our DAC offer and our small cell offer increase, Even some of the other product areas that we have that are slightly lower dollar amounts in total, as those start to improve and increase, it has the opportunity to drag our margins up. When we get into a large relationship, it could be the product mix, even within the hybrid fiber that we're shipping, different lengths, different breakouts of number of fibers and number of pieces of copper. Each of those has a different margin profile overall, so it can be even the mix within that product area. can have an impact. But I think our expectation is as we more consistently have higher sales, we think there's room to drive that up from a product mix perspective up to that 30% and above.",828.34,920.688,1,2021,3,0.477,0.477,0,-0.063,-0.063,0,0.484,0.484,0,0.951,0.951,0,0.932,0.932,0,0.974,0.974,0
"Great. And then, um, I just want to hit on a little bit about SG&A. I know you mentioned that you're investing a little bit more there. It looks like $3.5 million for the quarter. How should we think about that line item going forward? And I guess what investments have you made? What's pushing that number up?","Yeah, so the number this quarter in particular, you've got some stock comp in there that shouldn't be in there every quarter. So you've got a few hundred thousand dollars of stock comp in there that we had during the quarter, and then also just increased sales and reward comp around the higher sales number, both from a commission perspective but also on an annual accrual perspective. We're performing better, so setting some money aside for that as well. So I think you're not going to see a number as high as this typically, but it's really driven up just by the increased performance of the business and the related accruals and dollars that come with that. The only other thing is that a couple hundred thousand in stock comp in the quarter.",943.854,992.169,2,2021,3,0.385,0.862,0,-0.077,-0.14,0,0.15,0.634,0,0.893,1.844,0,0.913,1.845,0,0.973,1.947,0
"Thanks. And then just to touch on it, I mean, you've been looking at doing some M&A. You did a couple, right, I think a year or so ago, but not too much recent. Is there any type of timeline? Did you say that you'd look to to do a larger deal and expect that you're kind of far enough along to potentially get that completed by the end of say like this calendar year, or is it still too hard to put a timeline on that?","Yeah, I think that's the hope. It's hard to nail it down perfectly, but we got a lot of conversations going on. So I'm optimistic that something can still happen this calendar year. Timing doesn't always go exactly as you want, but I think that's the, that's certainly the hope and we're, we're extremely active. And, and I think that the, the quality of the deal flow is way up from where it's been, you know, over the last several months as well. So I feel good about it. It's hard to nail that timing exactly.",1020.073,1047.084,3,2021,3,0.371,1.233,0,-0.0699999999999999,-0.2099999999999999,0,0.628,1.262,0,-0.2319999999999999,1.612,0,0.694,2.539,0,0.858,2.805,0
"Thanks, Arha. Back in the queue.","Thanks, Josh.",1051.005,1052.125,4,2021,3,0.09,1.323,0,-0.0269999999999999,-0.2369999999999998,0,0.028,1.29,0,-0.1659999999999999,1.4460000000000002,0,0.4229999999999999,2.962,0,0.547,3.352,0
Thank you for taking my question. Congratulations on your strong revenue growth in the quarter and also for a record backlog at the end of the quarter.,"Thanks, Al.",1076.375,1077.756,5,2021,3,0.176,1.499,0,-0.066,-0.3029999999999998,0,0.294,1.584,0,-0.123,1.3230000000000002,0,0.674,3.636,0,0.684,4.036,0
"Appreciate it. I wanted to ask a few questions about kind of the current conditions that you're finding in business that, for example, a big issue these days is supply chains and sourcing. How are you finding issues there, and how are you dealing with that?","Yeah, thanks, Al. That's a big topic, one that we watch very closely. And so far, we've managed it pretty well. I think the team's done a good job of keeping the supply chain rolling. We did, you know, going back to January of 20, I think we saw the future a little bit and tried to pre-buy some things that needed to come in from overseas to make sure we were ahead of that. And we've kind of stayed a step ahead on our purchase levels and And I wouldn't say it's given us a massive increase in inventory, but we're up a little bit partially because we've been buying earlier than we normally would to try to take the craziness out of that supply chain potential challenges. Now, with that said, a huge amount of our supply chain is U.S.-based, where we're buying from other U.S. providers locally. Uh, we've done a good job there as well. Obviously the increase in the hybrid fiber, uh, you've got copper prices, you've got, you know, supply on that, which our team has done a really good job of managing as well. So it's certainly out there. And I think we, you know, day to day, we have to watch it. We we've managed to work through it pretty well so far, but, um, I wouldn't say we're out of the woods. I think this is a, you know, every day and every week we kind of have to decide, is there something we need to stay ahead of? But, um, For the most part, with the passive materials that we're working with, we've managed to stay ahead of it and do okay.",1106.047,1187.545,6,2021,3,0.479,1.978,0,-0.072,-0.3749999999999998,0,0.592,2.176,0,0.6549999999999999,1.978,0,0.818,4.454,0,0.964,5.0,0
"Okay, great. Similarly with employees, when you're looking for new employees, are you finding difficulty finding employees, or what is your outlook for that if there are any changes in the future?","Yeah, I think a lot like every other company, there's a lot of wage pressure right now, and it's not just regionalized. It's really everywhere. We want to reward our team. We want to give them the best that we possibly can, especially when we look at our production teams and kind of the related production support folks. Those wage expectations have certainly gone up. If we can find people, which depending on the location, there is some constraints around finding a skilled workforce that we can bring in. When we do find them, they're a little more expensive maybe than they've been historically, which again is fine. It just We want to make sure we're getting good, skilled people and giving them an opportunity to learn and develop and grow into other things. And so I think the kind of mass media press on that is exactly right. We're experiencing exactly what you're reading about in any article. Just can you find people, and if you do, the expense of that is going up.",1200.869,1259.239,7,2021,3,0.513,2.491,0,-0.075,-0.4499999999999998,0,0.209,2.385,0,0.4659999999999999,2.444,0,0.909,5.363,0,0.911,5.911,0
"Okay, thanks. And lastly... Can you talk about COVID restrictions and how that landscape might be changing? Are you finding you now have access to venues that you didn't have access before so you can go ahead with completing work that previously you weren't able to complete?","On the venue-based project work, it hasn't all come back yet. I think while access to venues is more readily available, the spend related to that and the timing of those large projects, some of the stadiums have come back, not all of them. If we look at the projects that we had on an expected timeframe back in March of 2020, About half of those have come back. Not all of them came back at the exact same dollar level that we were anticipating either. So I think they will. I don't think there's a risk of these things not happening, but I would certainly feel like people are still slow rolling a little bit on some of these deployments to make sure they're able to understand the overall impact of COVID on the landscape and, you know, it's nice to see people back in stadiums. That's a big driver of these kinds of venue buildouts. What we haven't seen are the large office buildings return. That was another major thing where, you know, adding capacity and coverage into large office buildings and kind of related campuses. That hasn't come back just yet where the stadiums and some of the related facilities like that have. So I think they will, but it's certainly not back to the level that it was, you know, pre-pandemic.",1282.8,1360.801,8,2021,3,0.4359999999999999,2.927,0,-0.067,-0.5169999999999998,0,0.467,2.852,0,0.876,3.3200000000000003,0,0.824,6.186999999999999,0,0.972,6.883,0
"Okay, great. Thank you very much, Rob.","Thanks, Al.",1365.252,1366.333,9,2021,3,0.076,3.003,0,-0.0519999999999999,-0.5689999999999997,0,0.045,2.897,0,-0.135,3.185,0,0.371,6.558,0,0.618,7.501,0
"Yeah, hi, guys. Thanks for taking my questions. First, just on the backlog, you know, are you delivering based on customer demand, and that's why you're carrying more, or is it your own limitations based on supply chain? You discussed that a little bit before, but what's really – And what's kind of your target backlog number? Should investors be looking for backlog growth or backlog depletion and over what time frame? Just give us some color on how you see that shaking out.","Sure. Yeah, I appreciate the question. Thanks, John. The primary driver of our backlog being drawn down or the timing of things shipping against it is customer demand when the customer wants something. We haven't really had a major issue with supply chain. I mean, there's some of it, but I think our expectations with our larger customers are we set accurate timelines in the discussions really early on and try to be open and honest about what capacity is going to be there. So it's less about our capacity, though, and availability and more about just hitting customer milestones that matches their build plan. So I think from the size of our backlog, you should expect it to come down from where it was. I mean, keeping it up in the 30s is a is an unlikely place for us to be over the long term. So you should expect it to draw down. But I think the exact number where it sits at the end of a quarter is a weird function of timing. We had never had a backlog north of 20 million. That was back in 2018. And prior to that, it had never been anywhere close to that. So having something up above 30 million says we're going to see it draw down over the course of time. If another round of orders were to come in, it could certainly pop back up in coming quarters. But if we're staying up in the $12 million to $15 million from a backlog perspective, that's a really healthy place to be. You get above that, and that allows us to drive some more I'll say systemic numbers where we can talk about them a little more readily over what the next few quarters look like. You get down 10 or 12 million in backlog, which is what we saw over the last few years, or even a little lower than that. It's way harder to predict because things come and go in there. So I think our hope is that we can keep that number up, obviously, as high as possible, balancing that against customer demand and when they want things done. But if you see a number of 15 million or above, you're going to hear us feel pretty good about that as a place to be.",1404.258,1526.647,10,2021,3,0.4599999999999999,3.463,0,-0.068,-0.6369999999999997,0,0.461,3.358,0,0.898,4.083,0,0.874,7.431999999999999,0,0.972,8.473,0
"Super. And as we look forward over the next 12 months, just in terms of growth drivers, should we be looking for you to sign up another big tier one customer? Is it going to more be on looking for DAC and small cell to drive it with a more diversified customer base? Just give us an idea of what we should be expecting to kind of hear from the company over the over the coming year if you guys are hitting your targets and where you see the growth coming from?","Sure, yes. I think the diverse, a slightly more diverse customer base is what we would expect to show the more meaningful growth. We need to see some other product areas pick up as well with DAC and small cell being big drivers just because they're bigger ticket items. Per site, you're talking $3,000, $5,000 kinds of things. The only other product area that we have like that is our hybrid fiber so that those product areas are ones where you can get into some bigger ticket items per unit and larger purchase orders that go with that. Those are the kinds of things that you'll see us communicate press releases on when there's large dollar amounts where we can predict the timeframe under which those are going to ship and which will help drive some of that. I think the additional piece is we're hopeful that we're performing well enough on the hybrid fiber side that there's more opportunity there, both with our existing customer, and there may be some others as well. Not every carrier builds with a hybrid fiber design as the backbone of their tower design. Those that do are aware of us. I think we're certainly on the right radar and having the right conversations. So we feel like there's opportunity there as well. Those would be the big areas on top of just an increasing core baseline of, you know, We were in the 40-plus million on that base of business. That's coming up as well. So with that increasing and then layering in the multiple product areas that we just talked about from a higher ticket item, that's the stuff you're going to hear from us to put up a bigger number.",1554.071,1642.714,11,2021,3,0.506,3.969,0,-0.0659999999999999,-0.7029999999999996,0,0.596,3.954,0,0.961,5.0440000000000005,0,0.938,8.37,0,0.97,9.443,0
"Great. And last question. You know, the revenue growth is great, great to see, and it's certainly part of the equation, and as is gross margin. But really, you know, as a shareholder, we care most about earnings per share here. And just talk to us about how you guys think about that going forward in terms of whether it's product mix or customers or operating margins or whatever. And then secondarily, that same question with regards to M&A and kind of what your hurdle rate and discipline is on the deals you're looking at in terms of driving accretion.","Sure. Yeah, I appreciate that. So I think from a margin perspective and just an improvement of the overall financials, we agree with you. We love the revenue growth. We know that we see that first for a company of our size trying to come up market and get back to some meaningful growth. Love to see profitable revenue growth. Love to see increases in revenue. Predictability by having a backlog makes it a lot easier to manage some of those expenses that are tougher when you go through a major ramp-up as we've gone through. So most of what goes on in our business happens at the gross profit line. Below that, there's not a ton going on. We talked about a couple things earlier that sort of impacted our SG&A this past quarter. I think that that number is generally stable. It's really getting the product mix better and then executing to fully absorb our labor, which is a big piece that happens above that gross profit line. If we can get that number, every percentage point that comes up, now you're dropping $150,000 or $200,000 more straight through the entire model. We feel good about that. We think there are some opportunities to take some costs out in a few places over the coming couple of quarters. just combining some operations and finding some ways to maybe spend a little better. So we still believe we can get that operating line up there closer to 10% or a little better. As our sales go up, we think that's going to be a big driver of it. And relating that to M&A, We're kind of looking for the same thing. We like higher margin products, and obviously as you look at some of the bigger revenue lines on some of the deals that we're reviewing, the synergies become more readily available as well. So that's another piece. We're not going to rush to buy something because we have to. I recognize we have a great balance sheet and a lot of cash, and I think we could certainly stand to take on some leverage to go do some bigger deals, which we're prepared to do. We also are patient and know generally what we're looking for and want to buy the things that make sense for us. The bigger the deal, now you get into some real synergies. And that's not something we've been able to really benefit from in the couple of deals we've done in the last few years. A smaller deal, there's not a lot of things that you can remove from a redundancy perspective. as we're doing now. So I think that the two big drivers for us are, you know, being patient and looking at good quality businesses. We like higher margin items. We also like companies that, you know, can make money. While we've proven we can turn around businesses that need some help to get moving, I think we're also at a point where you look at some of these bigger deals, we're not willing to take major risks around that either. Let's be diligent and smart and patient to deploy capital in the right way. And, you know, it's proven so far at least that we can make some good things happen from that in a normalized operating environment.",1678.225,1865.705,12,2021,3,0.539,4.508,0,-0.06,-0.7629999999999996,0,0.696,4.65,0,0.932,5.976,0,0.93,9.3,0,0.971,10.414,0
"That's great. And if patient equals be disciplined on the price you pay, then I completely agree and appreciate all of those thoughts. And thank you very much. Good luck.","Thank you, John. I appreciate it.",1875.988,1876.948,13,2021,3,0.0829999999999999,4.591,0,-0.0679999999999999,-0.8309999999999995,0,0.126,4.776,0,-0.306,5.67,0,0.4169999999999999,9.717,0,0.5519999999999999,10.966,0
"One final reminder, ladies and gentlemen, it is star 1 if you had a question or comment. Again, star 1 for any questions. And at this time, I do not have any other questions that have signaled. I will turn the conference back to management for any additional or closing comments.","Great. Thank you, Jess. And thanks, everyone, for joining our call today. We really appreciate your support of RF Industries. Peter and I look forward to reporting our fourth quarter and full year results in December. Thank you again, and have a great day.",1902.014,1915.96,14,2021,3,0.237,4.827999999999999,0,-0.0539999999999999,-0.8849999999999995,0,0.205,4.981,0,-0.02,5.65,0,0.7330000000000001,10.45,0,0.7859999999999999,11.752,0
"Yeah, hi, thanks. Josh Nichols from B Reilly here. Good to see the company's strong revenue in the fourth quarter and maintained a pretty strong backlog despite that revenue bump that we saw. You talked a little bit about the expectations for next year at a high level, but could you provide a little bit more detail on how you're thinking about potentially the gross margins? I know 4Q was impacted by some of the large fiber sales, right, that you did. But normally you've been closer to the high 20s or even 30. And how is that expected to change, excluding the micro lab acquisition, as you get more of these small cell and direct air cooling revenue items next year?","Sure. Yeah, thanks, Josh. Good question. So, yeah, I mean, we talked a decent amount about it, how – We were impacted in the fourth quarter. We think some of that hangover is going to carry into fiscal 22, certainly through the first quarter, maybe into the second. It's hard to know because pricing has been moving around. Sorry, costs for us have been moving around so much, and we're not alone. Most companies are experiencing the same thing. the rest of our margins outside of that concentrated business have remained exactly where you'd expect them to be. So they've been strong, they've been fine, in some cases getting better as we've been working on that in certain product areas over the last few years. So it really is a function of delivering on the large hybrid business, which we need to deliver. I mean, that's the bottom line is you get into a piece of business like that for us, we have to be able to deliver on that. And it hit us a little bit from a margin perspective to be able to do that. But I think it's important to note that the rest of our margins held up strong. And the product mix, as we see some of the higher margin integrated systems, DAC, small cell in particular, that we talk a lot about, the momentum that we've been waiting for is actually starting to show up there. That's something that the fourth quarter in those product lines, in those solutions overall, That was the best quarter of the year for those areas, and we see that continuing. We've got some pretty solid expectations for growth in that business going forward as well. So we expect margins are going to be impacted on the hybrid fiber stuff in the short term. We think it's going to normalize as the year goes on, but I think it's important to note that the rest of our product areas continue to have strong margins in line with sort of historicals where we've been in the past, and then the product mix in total should get better as the, as the DAC and small cell stuff starts to take off.",1117.979,1235.434,1,2021,4,0.5,0.5,0,-0.063,-0.063,0,0.5750000000000001,0.5750000000000001,0,0.902,0.902,0,0.891,0.891,0,0.965,0.965,0
"And then just pivoting to the micro lab acquisition here. I mean, it looks like looking at micro lab business, you know, that's a much higher gross margin. I think they did like 45% gross margin in the third quarter. I'd expect that to have a nice tailwind for you guys. Once that acquisition is closed, is that, And could you provide any commentary on what you're seeing in terms of order flow or expectations for that business? Because they're a little bit more small-cell focused, right, which had some headwinds a little bit more recently, I guess, during the pandemic, but it seems like that business could be picking up.","Yeah, so I think from a margin perspective, I mean, they disclose breakout margins in slightly different ways across their business because they have several different business units. their margins are considerably better than our blended margins. So we absolutely expect there to be a positive impact from sales of those products with the higher margins should absolutely drag up our blended margins overall. So we appreciate that and we love that those products have that level of margin and that relevance in big solutions like small sale and distributed antenna systems, which continue, you know, large venues continue to be a major, major place where the Microlab name shows up, that bill of materials for those large builds, we've been continuing to try to get more and more of that bill of materials in one house under our control. And this really gives us another step in that direction. Our products on the coaxial and fiber side plug directly into products like Microlab all the time. So the fit is is good. They experienced the same sort of overall headwinds in the last year and a half, call it, with COVID and all the venues being shut down and the spend shifting in the carrier markets. The same things that I've talked about on the last four or five calls impacted their business, so it wasn't a difficult thing for us to understand. Their trailing 12 months was a tough 12-month time period to look at, but I think the business is you know, expected to get better along with our business as we see the world sort of getting back to, you know, venue builds and other large wireless deployments.",1277.513,1383.716,2,2021,4,0.519,1.019,0,-0.068,-0.131,0,0.6779999999999999,1.253,0,0.942,1.844,0,0.916,1.807,0,0.973,1.938,0
"And then last question for me, clearly some really strong demand, right? You just look at the backlog even after this quarter, north of 30 million, I think that sets up pretty well for fiscal 22. If you could talk about two things real quick is one, I'm just trying to handicap the odds of you guys being able to secure some of these additional large orders like you've been doing recently. I know that's not included in the company's preliminary outlook for next year. Then two, just on the SG&A expense, I know there's some increased costs and things like that. You're around a little bit under $4 million for the quarter. What's the thought process on how that's going to play out over the next several quarters? Is that here to stay? Is that the normalized level, or do you think that there's some potential for that to migrate back down over the following quarters.","Sure. Yeah, I'll tackle the question on orders, and then I'll let Peter talk through the SG&A. So on the orders, as I said in the last few calls, the orders that we have in-house are not enough to complete a full build plan that's been shared with us. and in some cases announced publicly on this carrier's specific build plan, there's going to have to be more orders there. We feel like we've been performing well. I mean, one of the reasons that I made the comment that I did during my comments around we're delivering very well on that business. We're bringing product in. We're getting it built. We're getting it shipped out the door. Yeah, it hit us in the margin a little bit this past quarter. I'm okay with that based on the fact that we continue to perform well. The only way you have a chance of getting more business is if you continue performing well and you lock in some large orders. That's great. That allows us to plan better. You can't plan for the kind of inflationary chaos that we've experienced in some of these product costs and then the logistics is a whole separate conversation. So I think because we've continued to perform well, we feel like we're in a good spot to get more orders if that's the route that they choose to go. So that's the reason why we sort of projected next year without them and said, look, we're expecting decent growth again, getting back to a growth plan, even without any additional orders. Any new orders would be upside to the numbers that we're putting out there. And we feel good about how we're performing. We're hopeful that there's more in there for us. hard to know on timing and exact, you know, size of what orders might look like, but there's definitely more orders that need to be cut in order to get the build plan completed at the levels, you know, short and long-term that's been shared with us. So we're hopeful on that. Peter, do you want to talk about kind of normalized SG&A levels in the coming quarters? Sure, no problem. Hey, Josh. Yeah, so SG&A... As you mentioned there, we're just north of $4 million here for the quarter. That includes the kind of sales and performance-related bonuses that we accrued for and picked up in Q4 based on how we ended the year there. And there was also some one-time charges that we noted of about $105,000, a normalized state kind of going forward. We expect that, obviously, to come down. Some of the items, you know, if you exclude one-time charges that we're seeing going forward, you know, some more additional, you know, acquisition-related charges are expected to come through. And depending on how the purchase price accounting shakes out for the micro lab transaction, you know, amortization will definitely kick up, right? But if you kind of do those one-time charges add back and look at. I think we should be south of $4 million going forward in our SG&A line.",1436.233,1624.83,3,2021,4,0.434,1.453,0,-0.064,-0.195,0,0.623,1.876,0,0.926,2.77,0,0.861,2.668,0,0.952,2.89,0
"Hi. Thanks for taking my question. Great quarter research. Let me start first by saying congratulations on strong revenue growth and good backlog, Rob. And let me start with a distraction which is there is some controversy about 5G and airports and pilots in the US seem to be nervous about that, but it doesn't seem to be an issue outside the US. Can you talk about what's going on there?","Yeah, this is another deep technology kind of conversation that's been out there for some time around health and safety of wireless signals and then other interference potential issues. I think it's I mean, you talk about what frequencies are being deployed on 5G networks, and if those frequencies are also being utilized for critical communications of aircraft, which certainly some of those are, there's fear that there could be an overlap and therefore some issues interfering with the communication from planes. I think it's, you know, technology says, yes, that's possible. However, there are several different frequency blocks that are being utilized to deploy 5G. And I think we're kind of getting caught up in, you know, the overzealous response to, oh my gosh, every plane is going to have a problem communicating. It really is going to be a rare case that the frequencies would be identical. When you look at these large auctions that have happened over the last few years, frequency blocks being acquired by all the carriers, Not every one of those frequency blocks has anything to do with the same communication frequencies used by critical communications of any kind, not just airplanes, but other types of critical communications. The FCC, on purpose, puts out different blocks of frequencies to be utilized for different communication types to avoid there being interference in those kinds of issues. So I get it. At the root, I understand what they're trying to accomplish. There may be certain frequencies that are less desirable to put near airports. Got it. That's something I think we can work around to allow the communications to still work. And I'm not trying to downplay it. It's absolutely planes have to have safe communications. But I think there's technology ways using different frequencies and different ways of deploying the network that should alleviate that concern.",1678.163,1797.733,4,2021,4,0.49,1.943,0,-0.061,-0.256,0,0.32,2.196,0,0.871,3.641,0,0.752,3.42,0,0.968,3.858,0
"Okay. Thank you, Rob. Can you talk about, so you've got this, the shelf that you filed, it's not going to be used for your acquisition that we're just going to close in the first quarter for Microlab. But for Microlab, you're going to be using some bank borrowing. One of the intriguing and really nice things about RF Industries to date is that you've had essentially no debt. But on the other hand, there's a great argument that companies should use a certain amount of debt because their tax advantages of being able to write off interest costs and such. So, with the bank borrowing for Microlab and the potential use of the shelf in the future, if you choose to use it, and right now, of course, if you lock in long-term rates, they're pretty low. Can you talk about your philosophy on debt versus equity?","Sure. Yeah, no problem. Good question. It's a big topic for us right now. I mean, RF industry is two things. We've never had a shelf out there in our history. So it's a prudent thing for us to do. It's smart to have it there. Our intent is not to use that until we feel like we're getting the right value in our stock, which I don't think we are at the moment. The bigger part of what you just asked is you know, cost of capital when you look at debt in the, you know, low single digits from a debt perspective, you compare that to cost of capital in using equity and you're looking at, you know, 10, 12, 15 percent kinds of things. So, it's significantly higher to, from a cost of capital perspective, to use equity. Our intent is not to use equity, you know, For deals like this, we've got decent debt agreements out there that we're working through and we're comfortable that that's the direction that we're going because it is so inexpensive. And I think we can benefit as a company, we can benefit from taking on some debt and really focus on that return on invested capital. I think we're pretty good at deploying capital. If you look at the acquisitions that we've done, prior to this, and even the investments internally, which have been relatively small, but those kinds of investments have allowed us to take our volumes up, especially in our distribution-centric business. So we're very focused on being prudent about deploying capital. As I've said on prior calls, very patient around M&A, looking for the right kinds of businesses, the right kinds of people involved, the right valuation points, And I think all of those things sort of lend themselves to, we're generally going to be the ones that are looking for the least expensive way to do something, deploying capital when it makes sense versus just doing it to do it. You know, I never felt pressured, maybe I should have, but I never felt pressured to get a deal done, even though it took away longer than what we were expecting it to take. And, you know, we're happy to have one now that we hope can get through shareholder approval and, and get on to getting our hands on that business. But, um, you know, the, the punchline here is cost of debt is incredibly low, uh, especially right now when we want to take advantage of that.",1881.141,2022.998,5,2021,4,0.516,2.459,0,-0.066,-0.322,0,0.411,2.607,0,0.891,4.532,0,0.899,4.319,0,0.973,4.831,0
"Right. Okay. Um, can, can you talk about, um, the landscape now as far as, uh, potential acquisitions? Is it, is it, is, are you seeing a, a bunch of interesting opportunities, or is this something that just arises kind of like overnight and you don't have any visibility for opportunities that may come up in the future?","Yeah, I love the ones that show up overnight. I haven't had that in a while. Most of the things that we've been working through have been on an agenda or a list for some time. The micro lab discussion is a good example of that. We've worked through that for several months. with some specific outcomes we were trying to drive there. And thankfully, it looks like we've gotten to those, which is good. But I'm generally not... While I'm very patient in deploying capital and very patient in doing the right deals, I'm not patient about looking for the next one. So... So it's sort of, all right, on to the next one. What else is out there? We have a decent list that continue to work through. New things pop up every week. I think the good news is people now know that we are, you know, we don't just say we're acquisitive. We actually are. We're active. We're vocal about it and say exactly kind of what we're looking for. So order of magnitude, the thing that I'm appreciative of is we're getting to a point where we can do larger deals. This one's not gigantic, but it's the largest deal that RF Industries has ever done. And it's a meaningful step up in a whole bunch of ways to kind of take our revenue up closer towards that $100 million number. And obviously, the accretive impact on the bottom line, we're looking for an immediate effect there as well when we close this deal. So For me, I'd like to continue finding deals of this size or larger. There are a few things out there that are kind of kicking around. I get a lot of deals put in front of me weekly that are, call it six to eight million in sales. Those are the ones that there's got to be an interesting product line or solution set in there or some disruptive relationship. It's just harder because the amount of time and effort that goes into doing M&A and the cost. You know, it's not inexpensive to bring in however many lawyers and different folks that you need to get these deals done. You basically pay the same amount of money almost regardless of, you know, the size of the deal from a revenue perspective. So we are absolutely focused on how do we find the next one, but job one at this point with the team is effectively integrating, you know, getting the deal closed with MicroLab, integrating that business getting that team on board and letting us get our hands on the product lines and their go-to-market, which we feel we can do some good stuff with.",2050.853,2198.372,6,2021,4,0.498,2.957,0,-0.058,-0.38,0,0.602,3.209,0,0.921,5.453,1,0.845,5.164,0,0.958,5.789,0
"Right. Regarding MicroLips, how long do you think that will take to integrate into your business?","Yeah, I don't think the integration will take very long. It's something that we intend to keep working through even while the proxy process is playing out with Wireless Telecom Group. we're communicating with that team all the time and working through the various technical integration pieces. The go-to-market and product pieces, it is a dovetail fit almost perfectly. So I anticipate when we close that deal, right around that time, we'll effectively have integrated that team into a broader organization structure that really lets us get the immediate upside. This one is a mature business. The product lines are something that we know very well. We've been interacting with these products in most of the solutions we sell into for a long time. We know the company well. I know it from my days in distribution in a prior life. My leadership team from a sales and product perspective know it very, very well. So That coupled with the fact they've got some really talented people on the team, I think it's going to make this integration easier than maybe it might seem on the outside. And we're leaving them where they are. They're staying put exactly in the same location. And it's our job to invest in that in a way that allows some growth to happen. But I think the growth is the bigger thing I'm focused on. The integration piece is seemingly going to be a little easier for us.",2207.219,2298.094,7,2021,4,0.527,3.484,0,-0.063,-0.443,0,0.558,3.767,0,0.3819999999999999,5.835,0,0.868,6.032,0,0.973,6.762,0
