tic,year,quarter,timestamp_p,section,section_id,speaker_name_P,speaker_title_P,presentation_text,finberttone_expected_value,finberttone_cumulative_tone,finberttone_change_point
TDG,2021,1,1228.33,Pre,155,Mike Listman,Chief Financial Officer,"Barring some deviations in the rates in this first quarter, our tax rate expectation for the full year is unchanged.",-7.37E-06,9.938138057,0
TDG,2021,1,1236.016,Pre,156,Mike Listman,Chief Financial Officer,"That is, we still anticipate our gap cash and adjusted tax rates to all be in the 18 to 22% range.",-6.25E-05,9.938075543,0
TDG,2021,1,1241.238,Pre,157,Mike Listman,Chief Financial Officer,"Moving to cash and liquidity, We had a nice quarter on free cash flow.",0.999993426,10.93806897,0
TDG,2021,1,1252.003,Pre,158,Mike Listman,Chief Financial Officer,"Free cash flow, which we traditionally define at Transdime as EBITDA as defined, less cash interest payments, CapEx, and cash taxes, was roughly $200 million.",-5.79E-06,10.93806318,0
TDG,2021,1,1259.106,Pre,159,Mike Listman,Chief Financial Officer,"We then saw an additional $70 million plus come out of our net working capital, driven by accounts receivable collections.",4.38E-05,10.93810701,0
TDG,2021,1,1266.73,Pre,160,Mike Listman,Chief Financial Officer,"We ended the quarter with $4.9 billion of cash, up from $4.7 billion of cash at the end of last quarter.",0.002454371,10.94056138,0
TDG,2021,1,1274.329,Pre,161,Mike Listman,Chief Financial Officer,"Note that this was prior to the acquisition of the Cabo Mero connectivity business, the majority of which closed on January 5th.",-2.67E-06,10.94055871,0
TDG,2021,1,1284.432,Pre,162,Mike Listman,Chief Financial Officer,"There's one remaining piece of that acquisition, a Finland facility representing 2% of the purchase price that's going through regulatory approvals now and should close soon.",1.79E-05,10.94057661,0
TDG,2021,1,1293.053,Pre,163,Mike Listman,Chief Financial Officer,"Pro forma for the closing of this acquisition, our Q1 net debt to EBITDA ratio was a shade higher than 7.5 times.",0.560098797,11.50067541,0
TDG,2021,1,1306.141,Pre,164,Mike Listman,Chief Financial Officer,"Assuming air travel remains depressed, this ratio will continue ticking up through the end of Q2 of our fiscal 2021 when the last remaining pre-COVID quarter rolls out of the LTME without computation.",-0.722046508,10.7786289,0
TDG,2021,1,1315.306,Pre,165,Mike Listman,Chief Financial Officer,"Beyond Q2 of fiscal 21, the ratio should stabilize with the potential for improvement should our commercial end markets start to rebound.",0.999999987,11.77862889,0
TDG,2021,1,1325.792,Pre,166,Mike Listman,Chief Financial Officer,"From an overall cash liquidity and balance sheet standpoint, we think we remain in good position and well prepared to withstand the currently depressed commercial environment for quite some time.",0.99999998,12.77862887,0
TDG,2021,2,6.135,Pre,1,Conference Call Operator,Operator,Thank you for standing by and welcome to the second quarter 2001 TransTime Group Incorporated Earnings Conference call.,3.29E-05,3.29E-05,0
TDG,2021,2,9.157,Pre,2,Conference Call Operator,Operator,"At this time, all participants are in listen-only mode.",-3.33E-05,-4.29E-07,0
TDG,2021,2,12.741,Pre,3,Conference Call Operator,Operator,"After the speaker's presentation, there will be a question and answer session.",-3.23E-05,-3.27E-05,0
TDG,2021,2,16.584,Pre,4,Conference Call Operator,Operator,"To ask a question during the session, you'll need to press star 1 on your telephone.",-0.000571477,-0.000604194,0
TDG,2021,2,19.567,Pre,5,Conference Call Operator,Operator,"As a reminder, today's program is being recorded.",9.22E-05,-0.000511964,0
TDG,2021,2,25.272,Pre,6,Conference Call Operator,Operator,"And now I'd like to introduce your host for today's program, Jimmy Steinman, Director of Investor Relations.",-3.58E-05,-0.000547754,0
TDG,2021,2,26.233,Pre,7,Conference Call Operator,Operator,Please go ahead.,-0.007251452,-0.007799206,0
TDG,2021,2,33.38,Pre,8,Jimmy Steinman,Director of Investor Relations,Thank you and welcome to Transdime's fiscal 2021 second quarter earnings conference call.,0.000249034,-0.007550172,0
TDG,2021,2,43.884,Pre,9,Jimmy Steinman,Director of Investor Relations,"Presenting on the call this morning are Transdime's Executive Chairman, Nick Hawley, President and Chief Executive Officer, Kevin Stein, and Chief Financial Officer, Mike Listman.",-4.04E-06,-0.007554215,0
TDG,2021,2,50.488,Pre,10,Jimmy Steinman,Director of Investor Relations,Please visit our website at transdime.com to obtain a supplemental slide deck and call replay information.,4.12E-05,-0.007513048,0
TDG,2021,2,59.436,Pre,11,Jimmy Steinman,Director of Investor Relations,"Before we begin, the company would like to remind you that statements made during the call which are not historical in fact, are forward-looking statements.",-0.008612362,-0.016125411,0
TDG,2021,2,76.649,Pre,12,Jimmy Steinman,Director of Investor Relations,"For further information about important factors that could cause actual results to differ materially from those expressed or implied in the forward-looking statements, please refer to the company's latest filings with the SEC available through the investor section of our website or at sec.gov.",-0.034846989,-0.0509724,0
TDG,2021,2,92.926,Pre,13,Jimmy Steinman,Director of Investor Relations,"The company would also like to advise you that during the course of the call, we will be referring to EBITDA specifically EBITDA as defined, adjusted net income, and adjusted earnings per share, all of which are non-GAAP financial measures.",-2.09E-05,-0.050993288,0
TDG,2021,2,101.833,Pre,14,Jimmy Steinman,Director of Investor Relations,Please see the tables and related footnotes in the earnings release for a presentation of the most directly comparable GAAP measures and applicable reconciliation.,0.000457272,-0.050536016,0
TDG,2021,2,104.876,Pre,15,Jimmy Steinman,Director of Investor Relations,I will now turn the call over to Nick.,-0.002847584,-0.0533836,0
TDG,2021,2,105.396,Pre,16,Nick Hawley,Executive Chairman,Good morning.,0.580155886,0.526772286,0
TDG,2021,2,107.938,Pre,17,Nick Hawley,Executive Chairman,"Thanks, everybody, for calling in.",0.201276152,0.728048438,0
TDG,2021,2,116.873,Pre,18,Nick Hawley,Executive Chairman,"As usual, I'll start off with a quick overview of our strategy, a few comments about the quarter, and then Kevin and Mike will expand and give more color.",1.78E-06,0.728050218,0
TDG,2021,2,130.039,Pre,19,Nick Hawley,Executive Chairman,"To reiterate, we're unique in the industry in both the consistency of our strategy in good and bad times, as well as our steady focus on intrinsic shareholder value creation through all phases of the aerospace cycle.",0.999999992,1.72805021,0
TDG,2021,2,134.202,Pre,20,Nick Hawley,Executive Chairman,"To summarize, here are some of the reasons why we believe this.",0.046369459,1.774419668,0
TDG,2021,2,144.752,Pre,21,Nick Hawley,Executive Chairman,"About 90% of our sales are generated by proprietary products, and over three-quarters of our net sales come from products for which we believe we are the sole source provider.",-2.47E-06,1.774417202,0
TDG,2021,2,159.12,Pre,22,Nick Hawley,Executive Chairman,"Most of our EBITDA comes from aftermarket revenues, which generally have significantly higher margins and over any extended period of time have typically provided relative stability in the downturns.",0.999988811,2.774406013,0
TDG,2021,2,163.242,Pre,23,Nick Hawley,Executive Chairman,We follow a consistent long-term strategy.,0.066156915,2.840562928,0
TDG,2021,2,171.007,Pre,24,Nick Hawley,Executive Chairman,"Specifically, we own and operate proprietary aerospace businesses with significant aftermarket content.",6.09E-05,2.840623874,0
TDG,2021,2,177.044,Pre,25,Nick Hawley,Executive Chairman,"Second, we utilize a simple, well-proven, value-based operating methodology.",0.009184174,2.849808047,0
TDG,2021,2,185.888,Pre,26,Nick Hawley,Executive Chairman,"Third, we have a decentralized organization structure and a unique compensation system closely aligned with our shareholders.",0.98128525,3.831093297,0
TDG,2021,2,194.573,Pre,27,Nick Hawley,Executive Chairman,"Fourth, we acquire businesses that fit this strategy and where we see a clear path to PE-like returns.",0.909497311,4.740590608,0
TDG,2021,2,202.329,Pre,28,Nick Hawley,Executive Chairman,"And lastly, our capital structure and allocation of our capital are key parts of our value creation methodology.",5.79E-05,4.740648524,0
TDG,2021,2,210.99,Pre,29,Nick Hawley,Executive Chairman,Our longstanding goal is to give our shareholders private equity-like returns with the liquidity of a public market.,0.065422823,4.806071347,0
TDG,2021,2,219.272,Pre,30,Nick Hawley,Executive Chairman,"To do this, we have to stay focused on both the details of value creation as well as careful allocation of our capital.",-3.87E-05,4.806032692,0
TDG,2021,2,225.774,Pre,31,Nick Hawley,Executive Chairman,"As you saw from our earnings release, we had another decent quarter, considering the environment.",0.999997073,5.806029765,0
TDG,2021,2,233.017,Pre,32,Nick Hawley,Executive Chairman,"We see a bit more light at the end of the tunnel, but are still in a pretty tough commercial aerospace market environment.",-0.999968445,4.806061319,0
TDG,2021,2,241.465,Pre,33,Nick Hawley,Executive Chairman,"On a positive note, we saw another significant sequential increase in quarterly commercial aftermarket bookings in Q2.",0.999999994,5.806061313,0
TDG,2021,2,245.569,Pre,34,Nick Hawley,Executive Chairman,This is the second quarter in a row with a significant step-up.,0.998802922,6.804864235,0
TDG,2021,2,256.859,Pre,35,Nick Hawley,Executive Chairman,"The stalling of the air travel recovery that concerned us last quarter, though still spotty, looks somewhat better now, but may have pushed a ramp up a quarter or so out.",-0.878405814,5.926458421,0
TDG,2021,2,266.046,Pre,36,Nick Hawley,Executive Chairman,The two most important operating items we have focused on through this downturn are on the things we can to some degree control.,0.021431543,5.947889964,0
TDG,2021,2,271.27,Pre,37,Nick Hawley,Executive Chairman,"One, tightly managing our costs, and I think we have this well in hand.",0.999993335,6.947883299,0
TDG,2021,2,276.639,Pre,38,Nick Hawley,Executive Chairman,"Second, assuring substantial liquidity, and this also seems well in hand.",0.999998996,7.947882294,0
TDG,2021,2,283.36,Pre,39,Nick Hawley,Executive Chairman,"Absent some large additional dislocation or shutdown, we should come out of this with substantial firepower.",-0.999635176,6.948247119,0
TDG,2021,2,290.642,Pre,40,Nick Hawley,Executive Chairman,We continue to look at possible M&A opportunities and are always attentive to our allocation.,0.000981123,6.949228241,0
TDG,2021,2,305.61,Pre,41,Nick Hawley,Executive Chairman,"Both the M&A and the capital markets are always difficult to predict, and especially so in times like these, But in Q2, we acquired the Cobham Aero Connectivity business for an enterprise value of $965 million.",-7.37E-05,6.94915459,0
TDG,2021,2,318.24,Pre,42,Nick Hawley,Executive Chairman,"On the divestiture front, in the last 60 days, we signed agreements to sell three additional less proprietary and mostly defense businesses for about $240 million.",-0.000119409,6.94903518,0
TDG,2021,2,324.595,Pre,43,Nick Hawley,Executive Chairman,"Collectively, these businesses have revenues of roughly $180 and EBITDA margins in the low 20%.",-0.000949257,6.948085923,0
TDG,2021,2,328.63,Pre,44,Nick Hawley,Executive Chairman,We expect to receive all the proceeds in Q3.,0.000181851,6.948267774,0
TDG,2021,2,334.854,Pre,45,Nick Hawley,Executive Chairman,We still have one primarily defense business that we are currently considering for sale.,-0.000183511,6.948084263,0
TDG,2021,2,352.164,Pre,46,Nick Hawley,Executive Chairman,"At this time, I do not anticipate that we will make any significant dividend or share buybacks for the next three or four quarters, or at least until the commercial market shows stronger signs of a rebound and our leverage level settles down a bit.",-0.001049002,6.947035261,0
TDG,2021,2,353.265,Pre,47,Nick Hawley,Executive Chairman,But we'll keep watching.,-0.000385663,6.946649599,0
TDG,2021,2,356.367,Pre,48,Nick Hawley,Executive Chairman,and see if our view changes over time.,-0.000259024,6.946390575,0
TDG,2021,2,363.67,Pre,49,Nick Hawley,Executive Chairman,"We believe we are about as well positioned as we can be right now, and we'll watch for market developments and react accordingly.",0.89179421,7.838184785,0
TDG,2021,2,367.472,Pre,50,Nick Hawley,Executive Chairman,And now let me hand it over to Kevin to review our performance.,-0.001858622,7.836326163,0
TDG,2021,2,368.853,Pre,51,Kevin Stein,President and Chief Executive Officer,"Thanks, Nick.",0.018432647,7.854758809,0
TDG,2021,2,375.616,Pre,52,Kevin Stein,President and Chief Executive Officer,Today I will first provide my regular review of results by key market and profitability of the business for the quarter.,-1.05E-06,7.85475776,0
TDG,2021,2,379.817,Pre,53,Kevin Stein,President and Chief Executive Officer,I'll also comment on recent acquisition activity and fiscal 2021 outlook.,-5.79E-06,7.854751973,0
TDG,2021,2,391.691,Pre,54,Kevin Stein,President and Chief Executive Officer,"During our Q2 fiscal 2021 quarter, there continued to be a significant unfavorable impact on our business as a result of the reduced demand for travel due to the pandemic.",-0.999999709,6.854752264,0
TDG,2021,2,404.5,Pre,55,Kevin Stein,President and Chief Executive Officer,"However, the commercial aerospace industry has continued to show signs of recovery in recent months with the distribution of the COVID-19 vaccine and increasing air traffic, especially in certain domestic markets.",0.9999709,7.854723164,0
TDG,2021,2,414.491,Pre,56,Kevin Stein,President and Chief Executive Officer,"In our business, we saw another quarter of sequential improvement in commercial aftermarket revenues with total commercial aftermarket revenues of 12% over Q1.",0.999999999,8.854723162,0
TDG,2021,2,427.163,Pre,57,Kevin Stein,President and Chief Executive Officer,"Additionally, I am very pleased that we continue to sequentially expand our EBITDA as defined margin as a result of careful management of our cost structure and focus on our operating strategy in this challenging commercial environment.",0.999999993,9.854723155,0
TDG,2021,2,430.846,Pre,58,Kevin Stein,President and Chief Executive Officer,"Now, we will review our revenue by market category.",-1.28E-05,9.854710308,0
TDG,2021,2,438.485,Pre,59,Kevin Stein,President and Chief Executive Officer,"For the remainder of the call, I will provide color commentary on a pro forma basis compared to the prior year period in 2020.",-2.47E-06,9.854707841,0
TDG,2021,2,442.956,Pre,60,Kevin Stein,President and Chief Executive Officer,That is assuming we own the same mix of businesses in both periods.,-1.41E-06,9.854706433,0
TDG,2021,2,453.698,Pre,61,Kevin Stein,President and Chief Executive Officer,This market discussion now includes the recent acquisition of Cobham Aero Connectivity and removes the impact of any divestitures completed by the end of Q2.,5.31E-06,9.854711738,0
TDG,2021,2,463.532,Pre,62,Kevin Stein,President and Chief Executive Officer,"In the commercial market, which typically makes up close to 65% of our revenue, we will split our discussion into OEM and aftermarket.",-3.07E-07,9.854711432,0
TDG,2021,2,472.277,Pre,63,Kevin Stein,President and Chief Executive Officer,Our total commercial OEM market revenue declined approximately 43% in Q2 when compared with Q2 of the prior year period.,-0.99999873,8.854712702,0
TDG,2021,2,486.844,Pre,64,Kevin Stein,President and Chief Executive Officer,We continue to assume the demand for our commercial OEM products will be significantly reduced throughout the remaining half of 2021 due to reductions in OEM production rates and airlines deferring or canceling new aircraft orders.,-0.999993275,7.854719427,0
TDG,2021,2,491.353,Pre,65,Kevin Stein,President and Chief Executive Officer,"Longer term, the commercial aerospace market is fluid and continues to evolve.",-0.001777304,7.852942123,0
TDG,2021,2,498.779,Pre,66,Kevin Stein,President and Chief Executive Officer,We anticipate a depressed commercial OEM end market for some uncertain period of time when compared to pre-COVID levels.,-0.999987237,6.852954886,0
TDG,2021,2,506.365,Pre,67,Kevin Stein,President and Chief Executive Officer,"However, recent commentary from Airbus on potential A320 rate ramps in 2022 and beyond are certainly encouraging.",0.999999617,7.852954503,0
TDG,2021,2,517.234,Pre,68,Kevin Stein,President and Chief Executive Officer,"On a positive note, Q2 bookings demonstrated strong sequential improvement of over 20% compared to Q1 bookings and solidly outpaced sales.",0.999999991,8.852954494,0
TDG,2021,2,523.88,Pre,69,Kevin Stein,President and Chief Executive Officer,"As we mentioned last quarter, the bookings improvement we are seeing is likely an indicator of OEM destocking slowing.",0.999982459,9.852936954,0
TDG,2021,2,527.902,Pre,70,Kevin Stein,President and Chief Executive Officer,Now moving on to our commercial aftermarket business discussion.,-4.67E-05,9.85289024,0
TDG,2021,2,535.987,Pre,71,Kevin Stein,President and Chief Executive Officer,Total commercial aftermarket revenues declined by approximately 39% in Q2 when compared to prior year Q2.,-0.999996712,8.852893528,0
TDG,2021,2,543.191,Pre,72,Kevin Stein,President and Chief Executive Officer,This quarterly decline was primarily driven by decreased demand in our passenger and interior submarkets.,-0.999998134,7.852895394,0
TDG,2021,2,550.226,Pre,73,Kevin Stein,President and Chief Executive Officer,"However, our commercial transport freight market returned to modest growth and slightly offset this decline.",0.945869518,8.798764912,0
TDG,2021,2,558.828,Pre,74,Kevin Stein,President and Chief Executive Officer,"To repeat, sequentially total commercial aftermarket revenues grew approximately 12% in Q2, another encouraging data point.",0.999999996,9.798764909,0
TDG,2021,2,564.769,Pre,75,Kevin Stein,President and Chief Executive Officer,Commercial aftermarket bookings were still down this quarter compared to the same prior year period.,-0.999995816,8.798769093,0
TDG,2021,2,572.171,Pre,76,Kevin Stein,President and Chief Executive Officer,"However, the bookings declined less than the observed flight traffic declines with freight and business jet bookings continuing to improve.",0.999987352,9.798756444,0
TDG,2021,2,578.151,Pre,77,Kevin Stein,President and Chief Executive Officer,Q2 bookings sequentially improved almost 30% and solidly outpaced sales.,0.999999995,10.79875644,0
TDG,2021,2,584.193,Pre,78,Kevin Stein,President and Chief Executive Officer,"This is likely the result of destocking slowing at airlines, increased flight activity, and future planning.",-0.5233435,10.27541294,0
TDG,2021,2,593.555,Pre,79,Kevin Stein,President and Chief Executive Officer,"To touch on a few key points of consideration, global revenue passenger miles are still low, though off the bottom, and now recovering.",-0.999942627,9.275470312,0
TDG,2021,2,604.51,Pre,80,Kevin Stein,President and Chief Executive Officer,IATA's most recent forecast expects that calendar year 2021 revenue passenger miles will be 57% below 2019 but we are cautiously optimistic.,-0.982347511,8.293122801,0
TDG,2021,2,611.953,Pre,81,Kevin Stein,President and Chief Executive Officer,"There was an uptick in domestic air traffic in March and April, and airlines are seeing strength in bookings that will drive summer flight schedules.",0.999999996,9.293122797,1
TDG,2021,2,619.735,Pre,82,Kevin Stein,President and Chief Executive Officer,Certain airlines have already announced domestic wide-body routes to serve the anticipated demand this summer.,-7.45E-06,9.293115345,0
TDG,2021,2,627.397,Pre,83,Kevin Stein,President and Chief Executive Officer,IATA does forecast a strong second half of calendar 2021 with a rebound in domestic travel in the U.S.,0.999999897,10.29311524,0
TDG,2021,2,632.979,Pre,84,Kevin Stein,President and Chief Executive Officer,back at 2019 levels of revenue passenger miles and China well above that level.,0.99999949,11.29311473,0
TDG,2021,2,639.848,Pre,85,Kevin Stein,President and Chief Executive Officer,There is also potential for international travel openings more as governments consider revising travel restrictions.,-0.486620367,10.80649436,0
TDG,2021,2,649.504,Pre,86,Kevin Stein,President and Chief Executive Officer,"For cargo demand, this was weaker prior to the COVID-19 crisis as FTKs have declined from the all-time high in 2017.",-0.999933937,9.806560427,0
TDG,2021,2,658.859,Pre,87,Kevin Stein,President and Chief Executive Officer,"However, a loss of passenger belly cargo and the pickup in e-commerce has helped cargo operations to recover quicker than commercial travel.",0.999926105,10.80648653,0
TDG,2021,2,660.86,Pre,88,Kevin Stein,President and Chief Executive Officer,Business jets.,-9.22E-05,10.8063943,0
TDG,2021,2,668.017,Pre,89,Kevin Stein,President and Chief Executive Officer,Utilization data has shown that activity in certain regions has rebounded to pre-pandemic or better levels.,0.999937487,11.80633178,0
TDG,2021,2,672.418,Pre,90,Kevin Stein,President and Chief Executive Officer,This is due to personal and leisure travel as opposed to business travel at this time.,-0.000736587,11.80559519,0
TDG,2021,2,678.76,Pre,91,Kevin Stein,President and Chief Executive Officer,"It remains to be seen if business jet utilization will continue to expand, but current trends are encouraging.",0.999935299,12.80553049,0
TDG,2021,2,682.681,Pre,92,Kevin Stein,President and Chief Executive Officer,We believe there is a global pent-up demand for travel.,0.999770962,13.80530146,0
TDG,2021,2,689.082,Pre,93,Kevin Stein,President and Chief Executive Officer,"We see evidence of this demand through the recovery in domestic travel, specifically in the US and China.",0.999999443,14.8053009,0
TDG,2021,2,692.064,Pre,94,Kevin Stein,President and Chief Executive Officer,and the optimism of airlines for the summer season.,-0.26456148,14.54073942,0
TDG,2021,2,700.267,Pre,95,Kevin Stein,President and Chief Executive Officer,Domestic travel is currently benefiting from international travel restrictions and could offset some lost international travel in the market.,0.999998865,15.54073828,0
TDG,2021,2,707.49,Pre,96,Kevin Stein,President and Chief Executive Officer,"In due time, with vaccine distribution and lifting of travel restrictions, passenger demand across the globe will increase.",0.530032895,16.07077118,0
TDG,2021,2,724.664,Pre,97,Kevin Stein,President and Chief Executive Officer,"Historically, personal travel has counted for the largest percentage of revenue passenger miles, and forecasts still indicate a more meaningful pickup in personal travel in the back half of this calendar year, followed later by business travel, and we are hopeful this will be the case.",0.998885086,17.06965626,0
TDG,2021,2,731.846,Pre,98,Kevin Stein,President and Chief Executive Officer,"Now let me speak about our defense market, which traditionally is at or below 35% of our total revenue.",-1.82E-05,17.06963805,0
TDG,2021,2,741.329,Pre,99,Kevin Stein,President and Chief Executive Officer,"The defense market revenue, which includes both OEM and aftermarket revenues, grew by approximately 8% in Q2 when compared with the prior year periods.",0.999999895,18.06963794,0
TDG,2021,2,749.475,Pre,100,Kevin Stein,President and Chief Executive Officer,"Our defense order book remains strong, and we continue to expect our defense business to expand throughout the remainder of the year.",0.999999997,19.06963794,0
TDG,2021,2,757.258,Pre,101,Kevin Stein,President and Chief Executive Officer,"Moving now to profitability, I'm going to talk primarily about our operating performance or EBITDA as defined.",-3.03E-05,19.06960762,0
TDG,2021,2,765.621,Pre,102,Kevin Stein,President and Chief Executive Officer,"EBITDA is defined of about $519 million for Q2, was down 23% versus prior Q2.",-0.999997168,18.06961045,0
TDG,2021,2,769.672,Pre,103,Kevin Stein,President and Chief Executive Officer,EBITDA's defined margin in the quarter was approximately 43.5%.,3.14E-05,18.06964181,0
TDG,2021,2,784.298,Pre,104,Kevin Stein,President and Chief Executive Officer,"we were able to improve our EBITDA as defined margin approaching 100 basis points sequentially, despite the acquisition dilution from the recent Cobham acquisition of about 100 basis points as well.",0.999999992,19.06964181,0
TDG,2021,2,788.339,Pre,105,Kevin Stein,President and Chief Executive Officer,"Next, I will provide a quick update on our recent acquisition.",-4.86E-06,19.06963694,0
TDG,2021,2,796.063,Pre,106,Kevin Stein,President and Chief Executive Officer,"The Cobham acquisition integration is progressing well under the leadership of one of our experienced EVPs, Joel Reese.",0.999968245,20.06960519,0
TDG,2021,2,801.625,Pre,107,Kevin Stein,President and Chief Executive Officer,"We have now owned Cobham a little over four months, and we are pleased with the acquisition thus far.",0.99993892,21.06954411,0
TDG,2021,2,813.329,Pre,108,Kevin Stein,President and Chief Executive Officer,"We have split Cobham into two operating units, Canyon Aero Connect, located in Prescott, Arizona, and Shelton Limited, located in Marlow, UK.",-2.34E-07,21.06954387,0
TDG,2021,2,818.833,Pre,109,Kevin Stein,President and Chief Executive Officer,Two experienced Transdyn presidents are leading the integration of these two operating units.,0.000147913,21.06969179,0
TDG,2021,2,827.66,Pre,110,Kevin Stein,President and Chief Executive Officer,"Now moving to our outlook for 2021, we are still not in a position to issue formal fiscal 2021 sales.",-0.00057694,21.06911484,0
TDG,2021,2,830.843,Pre,111,Kevin Stein,President and Chief Executive Officer,EBITDA is defined in net income guidance at this time.,-1.27E-05,21.06910215,0
TDG,2021,2,835.224,Pre,112,Kevin Stein,President and Chief Executive Officer,we will look to reinstitute guidance when we have a clearer picture of the future.,-7.91E-06,21.06909423,0
TDG,2021,2,843.787,Pre,113,Kevin Stein,President and Chief Executive Officer,"We, like most aero suppliers, are hopeful that we will realize a more meaningful return of activity in the second half of the calendar year.",0.999998277,22.06909251,0
TDG,2021,2,855.011,Pre,114,Kevin Stein,President and Chief Executive Officer,"For now, we are encouraged by the recovery in our commercial OEM and aftermarket bookings in the first half of our fiscal year, along with the improvement we have seen in our commercial aftermarket revenues.",0.999999991,23.0690925,0
TDG,2021,2,871.368,Pre,115,Kevin Stein,President and Chief Executive Officer,"As for the defense market, and an update to our defense revenue growth comments on the Q4 and Q1 earnings calls previously, we now expect defense revenue growth in the mid-single-digit percent range for fiscal 2021 versus prior year.",0.698907905,23.76800041,0
TDG,2021,2,879.711,Pre,116,Kevin Stein,President and Chief Executive Officer,The previous expectation communicated for fiscal 2021 defense revenue growth was low to mid-single-digit growth.,-0.338350819,23.42964959,0
TDG,2021,2,893.376,Pre,117,Kevin Stein,President and Chief Executive Officer,"Additionally, given the continued uncertainty in the commercial market channels and consistent with our past commentary, we are not providing an expected dollar range for fiscal 2021 EBITDA as defined.",-0.2197906,23.20985899,0
TDG,2021,2,908.564,Pre,118,Kevin Stein,President and Chief Executive Officer,"We assume a steady increase in commercial aftermarket revenue going forward and expect full year fiscal 2021 EBITDA margin roughly in the area of 44%, which could be higher or lower based on the rate of commercial aftermarket recovery.",0.999953297,24.20981229,0
TDG,2021,2,915.988,Pre,119,Kevin Stein,President and Chief Executive Officer,This includes a dilutive effect to our EBITDA margin from the Cobham Aero Connectivity acquisition.,-0.497211749,23.71260054,0
TDG,2021,2,921.751,Pre,120,Kevin Stein,President and Chief Executive Officer,Mike will provide details on other fiscal 2021 financial assumptions and updates.,-2.20E-06,23.71259834,0
TDG,2021,2,932.317,Pre,121,Kevin Stein,President and Chief Executive Officer,Let me conclude by stating that I am pleased with the company's performance in this challenging time for the commercial aerospace industry and with our commitment to driving values for our stakeholders.,0.999999988,24.71259833,0
TDG,2021,2,938.581,Pre,122,Kevin Stein,President and Chief Executive Officer,The commercial aerospace market recovery is underway and current trends are encouraging.,0.99999999,25.71259832,0
TDG,2021,2,945.617,Pre,123,Kevin Stein,President and Chief Executive Officer,"There is still uncertainty about the pace of the recovery, but the team remains focused on controlling what we can control.",0.563764835,26.27636315,0
TDG,2021,2,954.663,Pre,124,Kevin Stein,President and Chief Executive Officer,We are closely monitoring the ongoing developments in the commercial aerospace industry and ensure that we remain ready to meet the demand as it returns.,0.983424527,27.25978768,0
TDG,2021,2,963.369,Pre,125,Kevin Stein,President and Chief Executive Officer,We look forward to the remaining half of 2021 and expect that our consistent strategy will continue to provide the value you have come to expect from us.,0.999993694,28.25978137,0
TDG,2021,2,968.212,Pre,126,Kevin Stein,President and Chief Executive Officer,"With that, I will now turn it over to our Chief Financial Officer, Mike Lisman.",-0.00061618,28.25916519,0
TDG,2021,2,969.584,Pre,127,Mike Listman,Chief Financial Officer,"Morning, everyone.",0.12427101,28.3834362,0
TDG,2021,2,975.445,Pre,128,Mike Listman,Chief Financial Officer,I'm going to quickly hit on a few additional financial matters for the quarter and then also the full fiscal year.,-6.62E-05,28.38336999,0
TDG,2021,2,984.787,Pre,129,Mike Listman,Chief Financial Officer,"For the quarter, organic growth was negative 20 percent, driven by the declines in our commercial end markets and despite some healthy defense growth in the quarter.",-0.999999548,27.38337044,0
TDG,2021,2,991.468,Pre,130,Mike Listman,Chief Financial Officer,"I won't rehash the results for revenue, EBITDA, and EPS, as you can see all of that info in the press release.",-1.81E-05,27.3833523,0
TDG,2021,2,996.189,Pre,131,Mike Listman,Chief Financial Officer,"On taxes, our expectation for the full year is unchanged.",-4.59E-06,27.38334771,0
TDG,2021,2,1003.134,Pre,132,Mike Listman,Chief Financial Officer,"That is, we still anticipate our GAAP cash and adjusted rates to be in the 18% to 22% range.",-7.95E-05,27.38326823,0
TDG,2021,2,1009.536,Pre,133,Mike Listman,Chief Financial Officer,"Regarding tax rates out beyond FY21, we're monitoring potential changes in the U.S.",-0.000203715,27.38306452,0
TDG,2021,2,1016.819,Pre,134,Mike Listman,Chief Financial Officer,"tax code under the new administration, and we'll provide some guidance on our future rate expectations once any legislation is finalized.",-2.08E-06,27.38306244,0
TDG,2021,2,1028.696,Pre,135,Mike Listman,Chief Financial Officer,"On interest expense, we now expect the full year charge to be $1.06 billion, reduced from prior guidance primarily for the refinancing activity completed this year.",-0.08309163,27.29997081,0
TDG,2021,2,1036.939,Pre,136,Mike Listman,Chief Financial Officer,You can find this revised interest expense guidance and then a few other updated financial assumptions on slide six of today's supplemental presentation.,-9.39E-06,27.29996142,0
TDG,2021,2,1043.102,Pre,137,Mike Listman,Chief Financial Officer,"Moving over to cash and liquidity, we had another quarter of positive free cash flow.",0.999997519,28.29995894,0
TDG,2021,2,1053.863,Pre,138,Mike Listman,Chief Financial Officer,"Free cash flow, which we traditionally define at Transdime as our EBITDA as defined, less cash interest payments, cash capex, and cash taxes was roughly $146 million.",-3.50E-06,28.29995544,0
TDG,2021,2,1060.988,Pre,139,Mike Listman,Chief Financial Officer,"For the full fiscal year, we expect to continue running free cash flow positive as we define this metric.",0.999999667,29.29995511,0
TDG,2021,2,1069.144,Pre,140,Mike Listman,Chief Financial Officer,"In line with our prior November guidance, we still expect this amount to be in the $800 million area, maybe a little better for our fiscal 21.",0.998246919,30.29820203,0
TDG,2021,2,1076.983,Pre,141,Mike Listman,Chief Financial Officer,We ended the second quarter with $4.1 billion of cash down from $4.9 billion at last quarter's end.,-0.052396083,30.24580594,0
